# STEVAL-MKI227KA (LSM6DSV16X)

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
6284950792,-445.056,367.525,826.123
6285000313,-437.553,364.719,848.876
6285100003,-399.794,364.353,865.224
6285150368,-387.228,342.820,884.927
6285200470,-392.657,366.244,909.998
6285300325,-512.217,366.610,950.990
6285350020,-530.700,389.973,703.696
6285400264,-488.671,443.653,631.167
6285499981,-440.420,342.576,748.409
6285550001,-517.951,380.823,722.423
6285650211,-659.898,396.561,688.446
6285700228,-645.197,372.771,628.605
6285750008,-633.424,406.626,573.278
6285849711,-649.589,296.155,1282.830
6285900906,-745.908,125.965,1998.604
6285951247,331.474,-27.145,677.588
6286051015,160.613,-73.932,-1209.569
6286100390,-652.578,219.478,-1313.452
6286150733,-902.068,614.026,1063.108
6286249846,-1093.120,672.403,1998.604
6286301301,321.165,28.487,-67.039
6286400655,-637.694,185.135,-1531.893
6286451112,-700.219,385.581,-21.289
6286500490,-1352.980,672.708,1566.114
6286600934,-961.238,953.125,283.406
6286650150,189.832,438.651,-280.722
6286699818,957.273,226.493,-1363.533
6286800508,1115.812,318.176,-1163.880
6286850613,653.676,-219.722,-600.728
6286900205,-179.035,-1297.226,1169.309
6287000192,-1608.631,-749.202,1998.604
6287051190,-1214.510,-639.646,1728.801
6287151468,-271.877,-515.206,808.494
6287201697,1087.691,-170.251,-1582.157
6287250666,571.265,228.933,-1099.586
6287350636,-816.607,238.937,718.824
6287399905,-473.482,94.855,466.040
6287449735,-285.175,-329.522,546.926
6287550023,177.571,-938.424,1269.044
6287600440,152.378,-1091.717,1683.295
6287700255,316.041,-1269.715,964.288
6287750142,213.439,-486.963,655.323
6287800146,-341.600,340.624,63.806
6287900212,102.175,-569.557,683.017
6287950532,1312.903,-1068.232,6.588
6288000568,1377.685,-871.690,281.027
6288100175,893.650,-383.385,278.648
6288150082,266.387,493.917,105.957
6288200510,336.049,-385.947,135.603
6288300707,-466.528,-453.291,-1041.331
6288350079,-481.107,-64.355,-1998.604
6288451487,-649.955,-88.816,-1685.430
6288500588,-512.278,-292.129,-1230.248
6288550144,-13.603,140.605,-376.065
6288650547,674.416,198.433,749.446
6288700610,541.497,-591.578,867.420
6288749966,200.995,-605.852,-896.883
6288850583,488.854,-340.075,-1954.562
6288900342,733.464,-245.586,-1690.737
6288949956,594.445,-297.619,-1718.187
6289049824,239.791,-96.075,-1019.981
6289100195,112.545,-89.060,-474.031
6289199848,-434.015,35.258,1051.884
6289250292,-778.543,-641.903,1998.604
6289300212,-565.348,-485.316,1585.268
6289400295,24.827,-650.260,-758.047
6289450311,449.753,77.775,-1839.333
6289500739,223.199,411.262,-1998.604
6289599720,294.020,292.373,-1431.365
6289649646,-0.366,512.156,169.092
6289701059,547.475,302.072,-565.897
6289800519,322.202,-72.956,1349.564
6289849994,115.351,75.213,1698.484
6289949983,10.980,157.014,993.263
6290000837,-1149.667,1208.959,-331.474
6290049899,-438.590,596.458,86.803
6290150150,545.828,-313.479,1998.604
