# STEVAL-MKI227KA (LSM6DSV16X)

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
6246750518,-178.486,-417.850,949.709
6246850087,-439.505,-455.182,1003.084
6246900032,-568.642,-288.225,806.542
6247000503,-560.407,-182.329,769.027
6247049707,-552.599,-132.980,873.337
6247099578,-636.535,-139.141,777.750
6247200559,-248.331,-75.274,316.285
6247251910,-592.798,-25.193,684.603
6247299950,-1198.040,-435.357,1998.604
6247399831,215.025,186.843,-123.586
6247449675,-729.804,468.541,-1331.081
6247500425,-921.222,-115.900,-1417.030
6247600427,323.239,-280.234,1325.774
6247649959,163.541,-516.426,1003.877
6247750353,57.523,75.762,1565.260
6247800200,56.364,-254.370,1998.604
6247849994,65.758,-640.134,1349.686
6247950185,599.386,-819.352,-1775.344
6247999720,-238.876,-583.465,-1998.604
6248050338,335.866,-985.943,104.249
6248150361,-750.483,-133.895,1998.604
6248199578,585.417,-805.932,-127.246
6248250249,-261.812,-184.098,-1998.604
6248349790,80.276,-220.210,-1154.425
6248400274,-178.974,-739.869,637.755
6248500461,-228.994,-1246.169,1228.113
6248549822,-595.116,-1453.630,1398.669
6248600332,-296.399,-1208.288,1005.524
6248700125,-454.694,-322.629,1312.659
6248750517,520.879,-462.685,860.283
6248800589,-167.140,337.513,-126.575
6248900723,-1812.005,627.141,-322.751
6248950045,-1652.429,250.344,54.717
6249050303,1202.859,-442.128,112.423
6249100209,1941.447,213.927,-298.168
6249149748,284.870,389.546,-332.328
6249250050,-846.192,37.149,-398.940
6249300085,-1953.525,188.063,-403.210
6249349798,-1998.604,52.643,-609.329
6249449621,239.120,-711.382,-30.073
6249500265,1998.604,-208.498,1843.054
6249550298,619.211,-115.229,578.707
6249650339,-543.449,-128.954,-945.988
6249700555,-588.528,-308.660,-1901.248
6249800305,-104.737,-262.666,-1623.088
6249850238,-146.949,-252.052,15.921
6249900112,-146.949,-252.052,15.921
6249900155,-786.778,-470.493,955.199
6250000211,-1221.464,-598.349,1073.478
6250050111,-379.420,-291.092,238.632
6250099972,-1084.641,-657.702,377.712
6250200965,-956.907,-468.907,385.337
6250250176,-1116.971,-294.935,-187.148
6250300222,-1998.604,-283.955,-314.089
6250400020,-488.488,-244.305,160.003
6250450454,-392.535,149.999,-826.123
6250550218,-651.480,167.140,-986.309
6250599714,475.739,-412.177,126.148
6250650175,55.693,-1291.736,1998.604
6250749701,200.690,-708.332,1233.664
6250800375,-367.525,-19.764,1282.342
6250850135,8.052,45.201,1293.688
6250949860,94.916,2.928,-525.698
6251000560,420.595,332.084,-1602.470
6251051210,463.356,130.296,-1736.853
6251150158,-16.531,-58.133,-187.758
6251199822,-169.275,279.014,1998.604
6251299947,183.793,90.646,928.847
6251349891,225.883,-28.304,-1075.186
6251400099,346.175,-261.080,-1998.604
6251500376,-65.087,-175.192,-1222.806
6251550317,202.520,-138.714,510.082
6251600299,-1251.598,-8.601,1998.604
6251700835,-506.056,-71.553,579.378
6251750202,-1031.449,158.600,-1391.471
6251849880,-682.102,259.921,-1727.825
6251900065,-1247.450,293.593,1180.655
6251949845,-538.569,-63.074,-525.088
6252049954,-958.005,51.606,-1705.621
6252100155,-589.809,98.942,-489.525
6252150283,-722.972,-56.059,-1217.682
6252249566,-952.332,-99.979,-1460.096
6252300114,187.087,-250.466,-278.587
6252350080,1646.390,49.837,-428.159
6252449596,1177.300,238.571,-90.036
6252499575,-465.918,-239.669,-1041.575
6252600017,-1465.159,-54.595,-1131.611
6252650039,-1272.582,-47.580,-1688.846
6252700491,172.203,-320.128,-176.229
6252800479,-686.677,-431.636,1998.604
6252849835,-189.100,-308.660,491.721
6252899699,-428.159,-490.684,-1555.073
6253000396,-864.980,40.138,-1726.178
6253050171,-902.861,490.501,0.671
6253099937,-557.418,559.248,740.113
6253200419,-488.854,49.837,-675.270
6253249774,-867.603,-14.701,-1923.574
6253349868,-700.097,123.769,-1032.486
6253400021,1095.926,256.383,284.748
6253449887,1036.878,268.644,93.940
6253550863,-1006.500,282.491,-1533.418
6253600016,-1139.053,461.282,-1578.802
6253650013,-272.121,211.792,-554.612
6253749976,976.244,87.047,-260.714
6253800481,1764.913,139.080,35.380
6253850021,-23.851,-286.761,-54.900
6253950280,-1998.604,127.978,-48.800
6253999697,-1768.817,61.183,210.633
6254099890,1227.686,-631.533,1204.750
6254150473,434.869,-174.948,938.851
6254199866,-1223.172,129.564,59.414
6254299950,-1337.730,389.790,-181.414
6254349851,-1666.642,416.813,-568.886
6254400512,-377.895,-90.402,-327.753
6254499942,1617.842,47.702,-687.714
6254550712,1465.525,195.444,-837.530
6254600386,-1094.828,149.755,41.114
6254700723,-1998.604,864.675,118.096
6254750133,737.124,155.733,134.383
6254850441,1964.871,-327.448,254.492
6254900151,-1827.499,-243.512,-306.220
6254950001,-1998.604,19.886,-236.009
6255050133,-435.723,103.151,343.552
6255100263,429.379,-88.328,346.175
6255150137,-196.725,-281.698,1454.911
6255250409,49.349,-270.169,1914.241
6255300159,83.082,-145.424,868.579
6255399895,-22.997,142.740,-233.874
6255450036,206.729,-286.334,-1322.785
6255500529,267.302,-414.617,-1998.604
6255599905,157.746,80.703,-1394.948
6255649984,74.908,-87.901,-28.060
6255700351,-988.444,200.141,1646.451
6255800323,-1135.942,333.548,700.768
6255850232,34.953,152.439,-612.989
6255900387,170.251,-251.503,-1301.252
6256000660,52.216,-358.131,-1783.274
6256049770,365.512,-228.689,-1413.248
6256150325,-321.592,-349.591,140.788
6256199938,-1190.781,-116.205,517.585
6256250259,-1701.839,453.718,238.083
6256350220,-1304.607,75.640,397.354
6256400105,-625.311,-232.654,22.753
6256450136,-896.944,75.640,137.006
6256549452,-1668.289,-794.952,384.544
6256599913,-740.723,111.996,730.963
6256649879,135.420,-1487.607,-389.180
6256750466,-1006.256,-1261.663,-1318.088
6256800226,-784.155,-421.022,-714.798
6256900657,-1124.230,-818.559,-1262.090
6256951023,-1088.789,-815.509,-598.105
6257000699,42.273,-58.377,-280.112
6257100362,1330.776,445.910,270.047
6257149762,1535.675,383.629,308.599
6257200840,-23.363,-554.795,-44.591
6257300690,-1200.785,-1219.817,-1114.714
6257350248,-1219.329,-814.228,-1774.612
6257400133,-1002.901,-1102.575,-1416.176
6257500107,-179.401,-824.293,-1068.659
6257550087,379.725,-426.939,1728.496
6257650633,674.599,293.959,1492.670
6257700352,-912.316,-340.990,-434.503
6257750947,-1909.910,281.271,-1391.837
6257850463,-1334.009,258.884,-976.244
6257900692,753.472,-234.423,1882.277
6257950631,487.451,49.898,1125.633
6258049684,-654.896,-18.544,-421.388
6258100590,-1070.733,-370.270,-1303.814
6258200708,-1785.348,-566.080,-1286.734
6258250334,-1362.862,-390.949,-970.754
6258299855,-346.297,-994.849,-106.567
6258400566,985.821,-1113.677,995.520
6258450151,1614.548,-604.754,1311.805
6258500476,1427.217,-539.911,794.830
6258601242,686.250,-128.405,508.923
6258649900,-119.316,-55.632,376.248
6258699968,-842.471,-51.606,-178.059
6258800105,-1534.699,169.519,-835.883
6258849868,-1868.552,184.525,-869.921
6258950590,-1224.087,590.358,-535.214
6259000119,-22.631,-0.610,-60.207
6259051271,388.448,-182.939,391.864
6259150364,498.370,-293.593,839.360
6259199931,761.463,-664.473,889.563
6259250199,1037.610,-931.592,806.115
6259350288,1192.550,-980.575,971.913
6259400386,906.033,-621.651,808.250
6259450054,386.679,-157.014,38.674
6259550274,-725.534,17.385,-259.616
6259600238,-1998.604,565.897,-375.638
6259700395,-313.052,527.528,26.596
6259750159,1069.513,806.786,431.819
6259799865,-796.050,-346.297,-661.057
