acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-86.376,836.92,524.6,-0.91,2.66,2.87
-93.208,840.824,525.576,-0.98,2.59,3.29
-92.72,841.312,521.672,-0.91,2.59,3.99
-94.184,838.384,525.088,-0.77,2.52,4.55
-96.136,839.848,527.04,-0.7,2.45,5.53
-93.696,841.312,529.48,-0.56,2.31,6.37
-89.304,842.288,530.456,-0.49,2.03,7.0
-89.304,838.872,529.968,-0.42,1.75,7.56
-85.888,835.456,525.088,-0.49,1.4,8.05
-87.84,827.648,522.648,-0.7,0.98,8.12
-80.52,812.032,523.136,-1.12,0.56,7.56
-75.152,804.224,527.04,-1.82,0.21,6.93
-70.272,800.32,522.648,-2.52,-0.14,7.42
-72.712,800.808,521.184,-3.36,-0.49,8.54
-72.712,803.736,516.792,-3.85,-0.84,9.45
-71.248,805.2,517.28,-4.2,-1.26,9.87
-71.248,821.304,520.208,-4.27,-1.54,10.57
-78.08,844.728,528.504,-3.92,-1.61,12.11
-80.52,872.056,533.872,-3.29,-1.68,13.86
-93.696,887.184,546.56,-2.24,-1.61,15.33
-107.36,920.368,559.248,-1.05,-1.26,16.52
-121.512,950.136,571.936,0.42,-0.77,17.01
-144.448,973.072,569.984,2.03,0.0,15.33
-162.992,1004.304,579.256,3.57,1.12,10.36
-203.984,1009.672,581.696,4.62,2.66,1.82
-200.568,1011.136,577.792,4.97,4.62,-10.99
-180.072,1026.264,606.096,4.76,6.58,-25.97
-157.624,1025.288,622.688,4.13,8.47,-38.29
-106.872,1009.184,633.912,3.57,10.08,-45.15
-89.792,1000.4,623.176,3.22,11.06,-45.01
-90.28,967.216,576.816,3.15,11.76,-40.04
-86.376,923.784,539.24,3.15,12.18,-34.09
-89.304,892.552,520.696,2.45,12.18,-29.19
-169.824,886.208,547.048,0.56,11.69,-26.74
-145.424,848.632,527.528,-2.66,11.06,-27.58
-132.736,810.08,593.896,-7.77,10.85,-24.36
-123.464,751.032,560.224,-14.21,10.99,-14.98
-124.928,738.832,553.392,-21.49,10.99,-6.44
-131.272,732.976,545.096,-28.35,10.92,0.49
-134.2,729.072,551.44,-34.3,10.85,5.74
-140.544,738.832,540.704,-39.06,10.64,8.33
-148.84,744.2,527.528,-42.56,10.29,8.05
-148.84,751.52,527.528,-44.73,9.94,5.11
-143.96,748.592,529.48,-45.5,9.38,0.91
-141.032,760.304,534.36,-45.08,8.82,-3.01
-139.568,751.52,534.848,-43.61,8.4,-5.53
-130.784,741.76,532.896,-41.23,7.98,-6.93
-127.368,749.568,530.944,-38.15,7.63,-7.14
-127.856,756.888,532.408,-34.23,7.28,-6.23
-125.904,767.136,536.8,-29.82,7.0,-5.67
-120.536,777.872,542.168,-24.78,6.58,-6.65
-114.68,787.632,543.632,-19.53,6.09,-8.82
-109.8,794.464,541.68,-14.0,5.46,-10.64
-96.136,788.608,542.656,-8.47,4.83,-11.41
-85.888,782.264,539.24,-3.01,4.06,-11.2
-83.936,784.216,532.896,2.24,3.36,-9.66
-89.792,784.704,528.504,7.28,2.8,-7.49
-89.792,775.92,522.648,11.76,2.17,-6.65
-87.352,777.872,517.28,15.75,1.61,-7.28
-80.52,776.896,515.328,19.04,0.98,-8.19
-77.592,772.016,513.376,21.7,0.42,-8.33
-77.104,769.088,512.4,23.66,0.0,-7.49
-80.52,758.84,504.104,24.99,-0.42,-5.81
-82.472,758.352,506.056,25.62,-0.7,-3.92
-85.4,763.232,508.008,25.62,-0.91,-1.96
-88.816,771.528,513.864,25.13,-0.98,-0.07
-94.184,786.656,527.528,24.36,-0.98,2.17
-100.528,794.464,540.216,23.31,-0.91,4.55
-103.944,804.712,549.976,21.98,-0.77,6.44
-114.192,812.032,562.176,20.51,-0.63,7.49
-124.44,818.864,567.056,18.83,-0.35,7.91
-133.224,831.064,576.328,16.94,0.0,8.33
-141.52,844.24,582.672,15.05,0.56,8.82
-147.376,847.656,581.208,13.3,1.12,9.38
-154.208,854.976,583.648,11.55,1.75,9.73
-159.088,857.904,588.528,9.73,2.38,9.8
-161.528,854.0,589.504,8.05,3.01,9.31
-163.968,850.584,589.504,6.37,3.57,9.03
-160.552,846.192,583.16,4.83,4.13,9.31
-162.016,836.432,580.72,3.29,4.62,10.36
-163.968,829.112,574.376,1.82,5.11,11.9
-168.848,825.696,566.568,0.42,5.6,13.09
-176.656,827.648,557.296,-0.91,6.02,13.51
-182.512,822.28,558.76,-1.96,6.3,12.88
-183.488,818.864,561.2,-2.87,6.65,11.48
-183.488,813.496,562.176,-3.57,6.79,10.08
-178.608,807.152,562.664,-4.06,7.0,8.96
-172.752,800.808,562.176,-4.41,7.07,8.54
-170.312,797.392,557.296,-4.55,7.07,9.17
-165.92,797.88,554.368,-4.48,7.0,10.57
-161.528,794.464,554.856,-4.34,6.86,11.76
-159.088,799.344,557.296,-3.92,6.58,12.67
-161.528,806.176,565.592,-3.36,6.3,13.3
-164.456,815.936,571.936,-2.66,5.88,13.3
-170.312,828.624,575.84,-1.82,5.46,12.18
-170.312,830.576,582.184,-0.98,4.97,9.94
-170.8,836.92,586.576,-0.21,4.55,7.84
-166.408,839.36,589.992,0.56,4.13,7.56
-165.92,839.36,590.968,1.33,3.85,9.17
-167.384,851.56,591.944,2.03,3.57,11.76
-171.776,863.272,589.016,2.66,3.29,13.58
-176.656,865.224,585.112,3.22,3.01,13.44
-183.0,863.272,578.28,3.5,2.8,11.76
-178.608,854.488,569.984,3.43,2.52,9.52
