acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-70.000,92.000,-994.000,3.290,0.280,1.330
-73.933,90.735,-1032.228,3.307,0.592,1.490
-68.091,75.191,-937.929,2.991,0.762,1.702
-75.414,70.625,-1035.472,3.702,0.703,2.165
-66.524,56.337,-957.390,4.326,0.585,2.135
-72.183,55.836,-1032.216,5.434,0.688,2.193
-72.024,43.877,-992.338,5.873,0.777,2.044
-71.172,50.988,-1007.078,6.254,0.768,1.802
-71.247,54.353,-1001.173,6.011,0.649,1.556
-68.360,53.187,-988.898,5.103,0.303,1.466
-65.773,53.354,-1017.582,4.242,-0.080,1.444
-62.559,49.680,-996.407,3.439,-0.388,1.343
-66.120,56.416,-1022.759,2.591,-0.525,1.319
-68.190,57.761,-1004.124,1.747,-0.448,1.225
-67.831,56.632,-1017.295,1.348,-0.246,1.094
-65.000,52.000,-1017.000,0.910,-0.070,0.840
-63.001,55.659,-1009.377,0.645,0.050,0.698
-63.132,61.634,-1008.485,0.596,0.146,0.719
-62.763,63.966,-989.074,0.864,0.041,0.610
-63.848,70.188,-989.842,1.112,-0.222,0.547
-68.048,73.439,-976.490,0.718,-0.558,0.545
-72.512,82.220,-988.047,0.349,-0.918,0.378
-69.582,83.513,-991.645,-0.206,-1.124,0.443
-66.006,74.556,-996.095,-1.313,-0.940,0.821
-68.292,70.474,-999.889,-2.077,-0.554,0.862
-69.322,67.293,-996.468,-1.856,-0.323,0.854
-65.101,60.933,-1008.185,-1.494,0.046,0.981
-65.088,59.865,-1003.529,-1.303,0.432,0.954
-70.749,67.656,-994.839,-1.056,0.584,0.883
-74.385,72.191,-990.764,-0.974,0.439,0.753
-76.000,71.000,-996.000,-0.910,-0.070,0.770
-76.719,68.394,-1004.128,-0.800,-0.510,0.842
-79.875,67.291,-1009.538,-0.524,-0.784,0.826
-82.225,70.904,-1014.278,-0.208,-0.880,0.894
-81.229,69.663,-1025.028,0.105,-0.732,0.893
-79.008,53.749,-1039.451,0.350,-0.252,0.781
-78.497,42.008,-1037.800,0.572,0.520,0.474
-85.671,47.694,-1020.351,1.255,0.919,0.200
-89.297,53.818,-1001.892,1.990,0.794,0.147
-80.619,53.794,-998.850,2.336,0.386,-0.025
-71.010,48.242,-1005.126,2.487,0.001,-0.164
-67.495,46.427,-1012.759,2.510,-0.103,-0.361
-66.401,58.312,-1019.183,2.121,0.008,-0.705
-64.542,64.196,-1019.158,0.944,0.311,-0.749
-66.768,61.865,-1012.614,-0.938,0.499,-0.705
-73.000,64.000,-1001.000,-2.730,0.420,-0.770
-75.242,64.324,-990.796,-3.868,0.136,-0.710
-71.626,61.300,-990.210,-4.400,-0.349,-0.764
-67.000,56.999,-997.935,-4.155,-0.731,-1.031
-65.333,56.982,-1008.063,-3.495,-0.932,-1.184
-62.648,64.388,-1012.286,-3.166,-0.966,-1.320
-61.351,72.538,-1007.089,-3.616,-0.786,-1.399
-67.603,74.928,-997.239,-4.700,-0.543,-1.326
-72.041,72.203,-989.366,-5.192,-0.418,-1.389
-68.825,71.500,-988.230,-4.659,-0.569,-1.479
-67.380,75.386,-992.342,-3.934,-0.828,-1.350
-68.339,82.852,-995.410,-3.427,-1.009,-1.125
-65.083,89.949,-998.350,-3.304,-1.042,-1.018
-62.614,93.667,-999.542,-3.747,-0.953,-0.953
-61.877,92.601,-994.113,-4.150,-0.902,-0.815
-63.000,91.000,-994.000,-3.640,-0.840,-0.630
-66.145,91.213,-1002.544,-1.886,-0.947,-0.445
-61.562,89.160,-1011.058,0.267,-1.078,-0.244
-61.060,90.226,-1014.471,1.517,-0.914,0.164
-69.421,90.468,-1008.587,2.094,-0.798,0.470
-70.468,88.626,-999.451,2.369,-0.758,0.482
-70.313,88.751,-992.796,2.391,-0.910,0.494
-70.906,83.460,-993.429,2.614,-1.366,0.491
-69.060,79.069,-1001.443,2.918,-1.671,0.614
-69.655,79.131,-1005.759,3.184,-1.651,0.807
-71.226,77.765,-1004.774,3.152,-1.423,0.965
-73.039,75.426,-998.126,2.731,-1.209,1.170
-72.005,69.652,-994.222,2.375,-1.031,1.129
-69.393,59.954,-995.951,2.084,-0.732,0.921
-70.542,53.492,-986.886,1.965,-0.376,0.839
-76.000,54.000,-976.000,2.240,-0.350,0.910
-75.986,56.732,-978.652,2.998,-0.659,0.982
-68.904,56.386,-989.601,3.873,-0.788,0.930
-69.417,50.098,-1005.188,3.859,-0.668,0.873
-71.232,45.495,-1019.602,3.200,-0.404,0.793
-69.594,48.626,-1022.334,2.517,-0.085,0.786
-71.672,49.651,-1014.302,1.611,0.311,0.842
-72.983,46.847,-998.732,1.111,0.641,0.677
-72.064,47.721,-988.125,1.360,0.456,0.309
-71.903,52.643,-994.024,2.053,-0.131,0.027
-71.705,58.981,-1007.734,2.697,-0.708,-0.012
-69.809,67.513,-1018.619,2.461,-0.903,0.025
-71.218,74.401,-1017.714,1.381,-0.739,0.132
-73.066,74.556,-1009.500,-0.104,-0.482,0.217
-70.483,72.615,-1005.927,-1.058,-0.346,0.117
-68.000,67.000,-1008.000,-1.120,-0.420,0.000
-69.329,58.106,-1008.403,-0.686,-0.480,0.048
-73.686,53.330,-1005.397,0.392,-0.591,0.157
-71.940,54.138,-1004.639,1.483,-0.659,0.012
-68.942,58.195,-1001.384,2.081,-0.575,-0.093
-68.722,61.127,-995.749,2.103,-0.408,-0.086
-66.544,66.367,-990.894,1.740,-0.169,-0.243
-65.945,68.969,-990.308,1.526,-0.225,-0.198
-63.262,69.659,-996.658,1.282,-0.350,-0.074
