acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-798.784,-87.234,113.761,-9.982,3.516,0.329
-799.998,-369.297,193.626,-17.53,4.073,-1.822
-803.003,-281.261,159.915,-15.556,3.6,-1.309
-809.017,-325.631,161.999,-16.765,3.372,-1.861
-792.984,-290.998,147.414,-16.131,3.283,-1.522
-817.16,-319.755,163.384,-16.782,2.874,-1.579
-778.308,-272.747,154.435,-17.052,2.766,-1.276
-772.455,-301.282,158.625,-17.852,2.852,-1.45
-743.279,-297.385,172.438,-18.31,3.083,-1.041
-758.213,-292.008,157.97,-18.826,3.102,-1.036
-750.092,-308.429,138.546,-18.938,3.359,-0.658
-747.139,-313.957,152.024,-18.884,3.459,-0.885
-773.635,-329.856,158.989,-18.821,3.61,-0.75
-782.59,-295.57,159.456,-18.468,3.569,-0.91
-770.247,-286.741,140.264,-18.615,3.617,-0.728
-757.226,-287.61,161.062,-19.111,3.493,-0.668
-761.823,-286.128,168.666,-20.234,3.469,-0.162
-791.238,-289.335,162.139,-20.802,3.326,0.091
-773.793,-298.002,139.586,-21.37,3.311,0.541
-784.124,-280.74,143.305,-21.22,3.085,0.707
-787.32,-310.183,144.095,-21.288,2.647,1.09
-795.307,-332.713,130.419,-20.91,2.358,1.367
-792.713,-324.029,154.658,-21.032,2.07,2.016
-788.535,-308.966,121.41,-20.624,1.753,2.415
-772.736,-312.342,147.064,-20.494,1.508,3.091
-780.459,-319.021,169.224,-19.76,1.089,3.566
-781.763,-321.168,154.036,-19.452,0.941,4.028
-796.337,-317.303,135.405,-18.253,0.536,3.829
-792.763,-334.477,141.352,-17.535,0.441,3.943
-806.531,-321.017,144.624,-16.601,-0.028,3.981
-790.653,-315.883,129.379,-16.513,-0.287,4.206
-796.677,-303.536,125.947,-16.056,-0.3,4.22
-794.775,-317.668,138.047,-16.093,-0.148,4.442
-818.402,-313.88,133.45,-15.84,-0.238,4.688
-808.787,-307.757,122.071,-16.457,-0.385,5.276
-835.952,-311.759,106.669,-16.645,-0.635,5.903
-814.666,-340.119,104.347,-17.131,-0.499,6.642
-829.644,-322.204,100.711,-17.047,-0.53,7.236
-821.607,-333.45,105.579,-17.438,-0.413,7.613
-849.701,-319.475,78.518,-17.248,-0.583,7.635
-818.726,-323.476,98.228,-17.682,-0.229,7.652
-831.934,-343.833,92.661,-17.845,-0.308,7.691
-813.228,-334.72,92.609,-18.609,-0.037,8.035
-829.012,-318.234,99.444,-18.573,0.308,8.277
-815.092,-348.51,94.342,-18.69,1.023,8.44
-821.668,-370.387,80.345,-17.66,1.404,8.267
-820.527,-382.496,85.594,-16.683,1.927,8.173
-829.596,-386.012,93.278,-14.731,2.151,7.704
-830.959,-382.612,102.532,-13.234,2.698,7.151
-848.078,-362.176,103.576,-11.396,2.939,6.397
-820.826,-371.41,96.52,-10.551,3.485,6.287
-834.46,-337.302,102.783,-9.6,3.772,6.131
-840.949,-328.328,112.845,-9.877,4.0,6.279
-856.582,-323.414,120.816,-9.734,3.771,6.305
-846.713,-336.664,132.976,-10.453,3.784,6.569
-846.804,-333.28,82.917,-10.429,3.418,6.84
-844.475,-339.905,108.508,-10.852,3.053,7.549
-856.622,-338.43,109.72,-10.529,2.4,8.26
-850.311,-348.481,96.08,-10.35,2.095,8.882
-833.23,-334.228,111.653,-9.242,2.064,8.907
-830.673,-331.809,101.908,-8.721,2.207,8.846
-835.026,-329.977,105.356,-7.987,1.892,8.811
-815.181,-350.803,96.145,-8.4,1.888,9.338
-840.149,-320.999,96.329,-8.642,1.616,9.945
-822.202,-328.973,97.527,-9.552,1.861,10.589
-836.514,-355.305,97.074,-9.596,1.847,11.014
-821.833,-360.428,109.468,-9.69,1.892,11.05
-832.262,-378.927,105.466,-8.628,1.757,10.755
-824.127,-363.007,113.841,-8.004,1.806,10.299
-851.932,-377.761,85.891,-6.763,1.513,9.536
-826.23,-370.976,115.872,-6.281,1.209,9.055
-862.221,-364.404,104.175,-5.502,0.773,8.632
-839.804,-365.873,100.34,-5.379,0.589,8.506
-854.362,-361.677,89.46,-4.72,0.269,8.236
-831.076,-369.321,100.22,-5.314,0.35,7.994
-841.552,-353.212,114.941,-5.538,0.067,7.603
-834.422,-369.886,95.49,-6.338,0.098,7.507
-855.001,-370.445,88.599,-5.759,-0.01,7.059
-841.58,-379.644,112.291,-5.364,0.176,6.533
-871.935,-369.191,99.295,-4.141,-0.056,5.603
-854.297,-386.606,91.006,-3.694,-0.118,4.684
-857.613,-377.394,100.951,-2.956,-0.284,4.084
-850.581,-347.651,108.142,-2.953,-0.118,4.017
-857.803,-342.666,112.239,-2.576,-0.048,3.905
-853.747,-335.694,125.011,-2.81,0.284,3.689
-862.465,-330.024,132.161,-2.328,0.258,3.115
-852.019,-341.89,133.852,-2.559,0.318,2.7
-858.837,-331.263,110.791,-2.013,-0.009,2.554
-853.015,-341.348,116.557,-2.371,-0.197,2.626
-876.575,-339.212,113.381,-2.057,-0.742,2.81
-840.878,-343.386,111.777,-2.008,-0.779,3.177
-867.161,-361.453,124.768,-1.313,-0.92,3.034
-864.997,-343.493,141.155,-1.31,-0.89,2.676
-862.867,-331.617,133.93,-0.825,-0.903,2.071
-887.089,-351.253,132.835,-1.636,-0.734,1.984
-892.579,-311.512,125.805,-1.8,-1.031,2.063
-904.468,-338.977,127.732,-2.289,-0.928,2.254
-882.961,-326.815,113.415,-2.021,-1.452,2.035
-903.682,-341.055,156.565,-2.085,-1.234,1.998
-917.959,-347.81,119.169,-0.897,-2.947,2.029
-876.69,-352.553,101.177,-0.33,-2.36,1.487
-898.253,-340.795,129.111,1.508,-1.113,1.106
-886.028,-337.21,100.982,2.491,-0.982,1.376
-898.978,-321.858,101.427,3.072,-0.778,1.076
-905.978,-325.089,110.787,2.318,-1.038,0.848
-899.805,-307.128,113.549,1.951,-1.059,0.494
-912.048,-310.819,108.841,0.691,-0.841,0.42
-882.498,-292.928,104.907,0.332,-0.603,0.308
-894.637,-326.614,116.904,-0.324,-0.16,0.27
-913.873,-307.39,100.601,0.146,-0.065,-0.347
-895.751,-350.295,114.462,0.246,0.198,-1.033
-881.503,-317.066,111.487,0.929,0.334,-1.731
-892.402,-345.83,112.012,0.935,0.538,-1.737
-871.152,-327.148,98.755,1.508,0.55,-1.747
-881.854,-332.982,109.144,1.407,0.842,-1.438
-897.085,-321.056,105.878,2.014,0.999,-1.722
-873.79,-335.015,129.793,1.902,1.534,-2.062
-881.336,-305.804,107.677,2.496,1.757,-2.652
-871.438,-318.088,108.188,2.14,2.066,-3.049
-877.59,-316.514,117.69,2.131,2.145,-3.282
-870.311,-335.585,122.208,1.523,2.235,-3.156
-879.528,-322.78,109.457,1.806,2.233,-3.014
-871.212,-331.958,142.311,1.658,2.283,-2.775
-901.81,-320.289,110.531,2.389,2.234,-2.767
-866.321,-328.304,117.196,2.591,2.225,-2.827
-863.673,-318.054,129.111,3.184,1.934,-2.862
-882.456,-328.577,136.028,2.992,1.806,-2.724
-867.176,-313.152,144.518,3.25,1.619,-2.648
-879.151,-324.646,130.008,3.027,1.471,-2.469
-886.366,-329.285,113.386,3.573,0.963,-2.353
-867.297,-331.864,124.107,3.285,0.785,-2.267
-863.06,-328.323,119.066,3.957,0.261,-2.466
-867.632,-341.691,125.833,3.914,0.134,-2.756
-879.138,-326.982,111.837,4.509,-0.123,-3.062
-857.827,-337.892,122.481,4.396,-0.247,-3.032
-862.753,-332.285,112.883,4.464,-0.682,-3.031
-857.915,-334.081,108.042,3.622,-0.918,-2.823
-888.661,-327.952,89.358,3.49,-1.373,-2.695
-861.703,-305.317,75.738,3.06,-1.377,-2.641
-895.252,-314.623,78.945,3.306,-1.388,-2.828
-875.282,-321.683,99.74,2.443,-1.376,-2.949
-890.694,-300.823,91.169,2.143,-1.491,-3.047
-882.928,-308.422,112.695,1.775,-0.966,-3.003
-894.11,-315.945,90.109,2.363,-0.697,-3.467
-883.483,-330.677,90.39,1.962,-0.5,-3.79
-894.629,-314.596,74.418,2.195,-0.613,-4.063
-908.685,-328.838,103.737,2.127,-0.438,-3.838
-919.01,-339.079,92.976,3.271,-0.331,-3.756
-892.521,-342.366,89.169,3.936,0.254,-3.874
-899.998,-323.837,102.068,5.19,0.419,-4.334
-892.624,-343.466,118.114,5.741,0.726,-4.653
-888.32,-338.647,101.539,6.555,0.72,-4.93
-883.659,-330.941,104.185,6.443,1.142,-4.903
-882.063,-332.071,114.33,6.767,1.313,-4.9
-888.942,-313.835,121.51,6.318,1.55,-4.595
-917.815,-302.511,120.636,6.364,1.382,-4.641
-864.09,-313.994,120.264,5.866,1.55,-4.566
-901.048,-286.417,125.489,5.997,1.59,-4.904
-875.14,-333.141,127.081,5.372,1.847,-4.872
-891.288,-320.98,118.502,5.314,1.426,-4.759
-872.513,-325.078,127.458,4.7,1.399,-4.33
-902.525,-323.902,128.263,5.125,1.103,-4.187
-861.01,-340.686,125.68,5.048,1.096,-4.368
-884.245,-315.673,121.919,5.484,0.802,-4.788
-870.551,-314.411,133.673,5.036,0.743,-4.874
-900.009,-308.34,119.387,5.027,0.451,-4.771
-878.235,-304.005,136.982,4.342,0.487,-4.298
-895.386,-307.917,139.153,4.284,0.242,-4.132
-879.93,-296.865,138.19,3.457,0.286,-3.917
-885.896,-298.195,122.516,3.446,0.103,-3.814
-878.883,-307.651,124.72,3.099,0.381,-3.742
-883.051,-318.194,109.192,3.518,0.156,-4.027
-881.156,-317.555,114.598,3.08,0.199,-4.304
-892.805,-310.787,116.341,3.071,-0.101,-4.308
-889.586,-307.102,120.658,2.5,0.004,-3.921
-893.361,-303.344,125.425,2.87,0.038,-3.804
-884.907,-306.631,139.97,2.619,0.329,-3.831
-889.995,-310.267,129.567,2.759,0.289,-4.102
-881.546,-308.606,162.062,2.248,0.406,-4.101
-874.932,-296.583,134.503,2.58,0.594,-4.174
-854.892,-283.034,156.958,2.089,1.021,-4.171
-892.214,-300.65,152.148,2.189,0.911,-4.06
-874.617,-303.183,141.519,1.597,0.87,-3.714
-863.176,-298.289,138.781,1.643,0.532,-3.408
-884.345,-314.744,157.623,1.415,0.361,-2.797
-893.356,-308.696,148.224,1.912,0.176,-2.43
-854.779,-315.914,149.363,1.667,0.228,-2.149
-864.509,-301.794,144.268,1.748,-0.062,-1.913
-862.827,-316.296,147.704,0.954,0.164,-1.587
-861.496,-313.779,147.461,0.891,0.362,-1.306
-850.22,-322.398,136.18,-0.064,0.806,-0.989
-863.621,-313.967,141.989,-0.098,0.582,-0.922
-825.986,-344.133,144.378,-0.491,0.632,-0.788
-857.685,-338.105,132.317,-0.211,0.349,-0.811
-843.469,-334.093,147.695,-0.667,0.427,-0.821
-847.404,-323.967,129.001,-0.564,0.27,-0.807
-859.073,-337.282,132.135,-1.056,0.553,-0.548
-858.033,-340.645,115.161,-1.181,0.241,-0.392
-841.484,-339.957,131.807,-2.292,0.264,0.035
-854.546,-332.11,135.384,-2.34,0.113,0.301
-846.347,-316.936,126.788,-2.835,0.198,0.443
-845.795,-331.252,122.788,-2.623,-0.065,0.52
-838.645,-345.277,138.039,-3.106,0.134,0.695
-845.181,-355.381,111.126,-2.608,-0.167,0.91
-825.253,-361.552,130.482,-2.666,-0.192,1.131
-855.249,-365.765,125.884,-2.101,-0.349,1.401
-843.036,-366.157,107.243,-1.923,-0.356,1.735
-843.933,-347.436,123.896,-1.247,-0.302,2.069
-839.589,-357.398,123.004,-1.413,-0.279,2.592
-867.619,-345.648,130.251,-1.16,-0.408,3.057
-845.226,-326.077,123.21,-1.369,-0.18,3.614
-859.243,-335.249,126.253,-0.899,-0.296,4.067
-842.889,-331.033,125.087,-0.841,-0.038,4.662
-857.912,-354.47,115.626,-0.078,0.125,4.977
-852.493,-343.276,98.224,-0.374,0.267,5.342
-849.007,-332.598,100.437,-0.257,-0.031,5.967
-866.989,-335.407,88.531,-1.102,0.082,6.806
-878.151,-361.635,107.656,-1.303,0.221,7.412
-865.564,-365.288,92.35,-1.986,0.737,7.931
