acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-1021.000,104.000,-1.000,33.950,12.250,-10.570
-1066.503,78.571,-10.160,36.217,12.840,-18.803
-982.913,58.451,-29.694,26.527,10.521,-25.863
-1085.328,81.253,-30.927,21.743,12.206,-32.543
-993.257,80.555,-23.674,12.709,12.709,-35.803
-1057.304,88.126,-31.221,7.320,13.808,-37.384
-1004.227,81.452,-24.149,-0.186,13.637,-37.633
-1010.721,87.797,-6.071,-5.677,14.038,-38.527
-999.667,86.013,-6.186,-11.691,13.129,-39.610
-982.342,72.909,-20.599,-15.169,10.719,-41.262
-1009.997,54.179,-30.825,-14.278,8.341,-44.061
-987.281,20.092,-28.375,-13.366,5.560,-46.985
-1008.891,-18.290,-21.536,-8.919,4.313,-50.718
-981.309,-49.521,-9.950,-3.519,4.240,-55.449
-985.865,-45.598,2.871,2.074,6.008,-60.390
-976.000,-29.000,16.000,5.740,9.240,-63.000
-969.209,-16.304,22.587,7.392,12.920,-61.765
-974.772,-13.799,14.974,8.117,16.717,-57.344
-957.775,-15.445,10.904,9.446,20.299,-52.439
-962.537,-4.619,-0.606,12.038,22.840,-49.473
-942.833,12.409,-29.255,14.303,23.595,-47.385
-948.616,20.337,-62.334,16.697,23.599,-44.736
-952.682,16.756,-82.597,18.777,22.559,-42.823
-960.458,16.894,-77.863,20.521,20.958,-42.127
-974.728,17.133,-68.459,20.075,20.192,-41.047
-978.778,15.813,-63.137,18.950,20.332,-39.779
-998.787,10.152,-61.645,18.643,20.824,-38.712
-1003.383,10.815,-62.605,17.709,21.495,-38.265
-995.346,14.004,-73.568,15.900,22.522,-38.444
-972.820,13.663,-100.028,14.411,23.418,-39.281
-952.000,27.000,-119.000,13.230,23.660,-41.440
-938.981,39.276,-137.746,9.426,22.705,-43.187
-932.749,37.238,-154.333,5.007,21.202,-43.717
-943.083,18.881,-164.567,1.641,20.398,-43.669
-950.037,5.197,-187.719,-1.441,20.441,-43.409
-960.191,15.164,-207.047,-3.788,21.752,-43.014
-958.651,35.654,-223.145,-8.388,24.224,-40.563
-953.456,48.345,-235.163,-16.462,27.443,-34.497
-963.134,41.323,-225.288,-23.845,31.476,-26.283
-945.192,22.201,-208.240,-30.633,34.540,-17.494
-926.942,15.662,-187.179,-35.876,34.661,-9.353
-920.915,6.441,-164.923,-38.176,32.608,-4.536
-920.046,-16.694,-145.241,-38.004,32.044,-2.770
-932.637,-5.019,-114.957,-32.461,30.673,-0.006
-933.009,-19.950,-96.434,-30.208,23.205,5.397
-966.000,-71.000,-103.000,-27.860,19.110,8.330
-975.286,-79.487,-72.949,-18.581,22.284,6.342
-927.769,-75.639,-6.002,-12.695,22.375,4.772
-940.244,-42.567,9.391,-2.545,20.288,3.939
-966.581,-4.749,-25.038,13.521,23.831,1.933
-963.312,-1.439,-31.034,24.236,34.126,2.992
-974.316,-27.343,24.102,22.408,43.145,9.603
-972.771,-97.758,114.690,9.695,44.794,16.293
-986.714,-150.698,218.547,3.412,38.429,16.697
-1020.917,-174.769,285.463,4.743,25.417,11.814
-1080.337,-192.268,272.712,10.728,14.849,5.935
-1154.450,-181.530,221.567,23.173,11.621,0.948
-1184.156,-150.572,160.804,35.155,13.686,-1.522
-1196.256,-110.183,112.887,43.671,17.362,-0.907
-1171.586,-60.737,82.811,49.805,18.129,-0.155
-1158.000,-27.000,57.000,59.920,15.470,-0.000
-1159.994,-3.370,22.360,75.226,11.755,-0.813
-1150.607,23.550,-31.061,90.803,9.254,-2.062
-1148.941,35.786,-84.581,102.461,7.950,-2.115
-1119.587,31.800,-126.051,106.689,7.650,-1.640
-1110.569,-6.093,-128.558,106.115,7.703,0.119
-1065.967,-47.442,-118.720,103.909,7.309,-1.018
-1046.487,-64.299,-115.919,103.153,5.485,-6.203
-1024.541,-43.470,-127.915,100.723,3.347,-12.727
-985.651,6.316,-153.826,93.304,1.331,-16.975
-981.367,54.942,-165.192,82.910,-1.828,-13.914
-902.822,104.506,-179.250,71.745,-3.458,-8.972
-918.845,106.559,-154.320,63.733,-5.702,-4.359
-773.089,156.019,-154.916,54.505,-8.105,-1.675
-683.010,205.516,-146.062,47.701,-10.769,0.248
-945.000,135.000,-56.000,40.110,-17.640,6.930
-930.405,115.965,-64.808,19.265,-22.752,12.745
-861.892,115.865,-99.454,3.806,-23.336,17.614
-898.834,77.967,-75.452,0.678,-19.595,21.664
-868.825,69.701,-61.766,-3.451,-13.470,22.092
-888.324,69.695,-30.898,-9.138,-8.395,21.615
-872.565,81.158,-13.686,-15.844,-3.564,21.662
-875.839,89.512,18.543,-21.966,-1.485,22.705
-859.418,100.231,98.557,-30.830,-0.554,24.245
-860.164,95.996,158.016,-44.847,1.185,27.965
-920.789,62.636,124.760,-57.226,1.707,32.766
-988.194,19.042,15.542,-65.354,4.317,36.084
-1064.624,-30.102,-91.823,-71.263,12.277,37.788
-1110.422,-69.398,-180.026,-74.514,23.042,37.554
-1158.321,-109.166,-239.711,-71.844,31.929,35.486
-1191.000,-140.000,-262.000,-62.230,36.890,30.310
-1225.765,-160.058,-247.673,-48.239,38.110,23.889
-1271.872,-194.032,-217.169,-32.831,37.537,19.240
-1304.945,-241.657,-196.742,-16.855,36.236,16.138
-1296.083,-278.746,-175.115,-3.139,34.300,11.967
-1244.973,-284.595,-170.571,5.079,31.843,4.456
-1209.754,-261.860,-201.339,10.337,25.622,-4.712
