acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
1001.0,-4.0,1.0,21.84,-3.01,-1.12
1000.0,-16.0,8.0,31.29,-3.01,-1.54
1006.0,-9.0,33.0,51.52,-5.18,-5.53
1006.0,-17.0,-23.0,72.38,-11.55,-8.19
1007.0,2.0,4.0,80.36,-7.21,-12.11
992.0,16.0,-2.0,75.11,-9.52,-10.57
992.0,16.0,-2.0,75.11,-9.52,-10.57
998.0,22.0,-48.0,55.16,-8.75,-3.64
996.0,4.0,-19.0,24.29,-1.19,1.82
996.0,-1.0,-10.0,15.47,-1.12,1.26
1004.0,7.0,-17.0,15.68,-1.47,-0.21
1001.0,-2.0,3.0,23.1,-1.4,-1.33
1007.0,6.0,-16.0,35.7,-4.41,-2.73
1006.0,-9.0,-3.0,50.26,-4.62,-3.99
1000.0,6.0,-9.0,66.64,-7.0,-7.21
998.0,2.0,-15.0,81.55,-8.82,-7.77
997.0,14.0,-24.0,93.59,-10.43,-9.87
997.0,14.0,-29.0,102.48,-11.69,-9.24
998.0,17.0,-45.0,102.97,-11.2,-7.84
1001.0,22.0,-41.0,103.25,-8.89,-6.79
983.0,0.0,-67.0,115.99,-8.61,-7.49
1009.0,15.0,-36.0,130.97,-2.8,-13.02
997.0,29.0,-32.0,130.13,-4.41,-12.95
998.0,31.0,-40.0,130.62,-9.1,-8.12
1007.0,4.0,-75.0,120.68,-7.91,-6.44
994.0,22.0,-51.0,87.92,-3.08,-4.48
993.0,17.0,-64.0,73.15,-3.36,-1.19
1007.0,7.0,-55.0,78.61,-1.05,-3.29
996.0,25.0,-39.0,82.46,-3.22,-3.43
993.0,-5.0,-74.0,92.75,-6.3,-2.66
1003.0,23.0,-59.0,99.68,-2.8,-7.49
1003.0,24.0,-43.0,101.64,-4.48,-4.13
1002.0,-9.0,-86.0,110.04,-7.21,-4.06
996.0,18.0,-88.0,118.16,-3.22,-9.38
996.0,37.0,-75.0,132.23,-0.35,-8.4
995.0,15.0,-91.0,153.93,-1.05,-4.2
993.0,13.0,-79.0,155.05,2.24,-0.14
1011.0,-15.0,-58.0,153.02,5.32,-0.77
988.0,-2.0,-88.0,145.39,3.71,-2.59
1011.0,-1.0,-91.0,149.31,9.03,-3.92
995.0,0.0,-37.0,140.84,15.05,-1.75
1004.0,-37.0,-48.0,146.16,9.1,-1.82
1002.0,-14.0,-95.0,144.62,8.33,-6.16
999.0,-10.0,-22.0,140.7,17.36,-7.84
999.0,2.0,8.0,133.35,10.99,-4.9
999.0,2.0,8.0,133.35,10.99,-4.9
1006.0,-37.0,-29.0,129.43,0.49,-1.33
1005.0,-13.0,-27.0,116.83,-0.42,-5.25
996.0,-12.0,-21.0,106.82,-3.5,-4.97
997.0,-3.0,-33.0,100.87,-7.21,-2.66
1001.0,-27.0,-60.0,97.3,-10.15,-1.4
998.0,-28.0,-49.0,93.59,-8.26,-3.36
990.0,-1.0,-46.0,90.79,-7.77,-3.57
1008.0,-35.0,-37.0,82.53,-7.07,0.42
1006.0,-36.0,-55.0,70.49,-8.68,-0.77
1011.0,-34.0,-59.0,65.03,-8.4,-1.89
1008.0,-44.0,-59.0,64.19,-8.89,-2.94
996.0,-28.0,-63.0,61.95,-9.87,-5.53
990.0,-31.0,-76.0,53.62,-8.54,-7.14
984.0,-14.0,-77.0,40.95,-3.57,-8.82
992.0,-12.0,-65.0,33.46,0.07,-8.26
997.0,-12.0,-62.0,28.07,0.77,-6.93
999.0,-9.0,-68.0,20.86,0.42,-6.37
