acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
998.0,82.0,-6.0,10.29,-0.28,-2.31
996.0,77.0,0.0,17.36,-0.49,-4.2
997.0,83.0,-7.0,27.58,-1.68,-7.35
997.0,95.0,-5.0,34.51,-1.68,-9.17
997.0,95.0,-5.0,34.51,-1.68,-9.17
995.0,92.0,-9.0,36.4,-2.8,-8.61
1000.0,98.0,-10.0,38.36,-3.57,-9.17
994.0,101.0,-26.0,38.78,-4.2,-9.59
990.0,114.0,-23.0,32.06,-2.1,-8.75
989.0,109.0,-11.0,29.4,-1.61,-5.74
994.0,101.0,-23.0,33.88,-3.43,-5.11
992.0,105.0,-26.0,37.73,-3.36,-6.51
993.0,113.0,-27.0,39.48,-3.15,-7.14
993.0,106.0,-48.0,36.68,-1.54,-6.37
995.0,122.0,-15.0,30.59,2.45,-6.93
992.0,114.0,-28.0,29.33,-1.12,-5.18
995.0,109.0,-29.0,32.41,-1.4,-5.74
992.0,113.0,-24.0,39.27,-2.52,-8.12
991.0,113.0,-51.0,47.04,-4.27,-10.36
991.0,132.0,-36.0,48.02,-0.84,-12.39
984.0,138.0,-28.0,49.56,-2.94,-9.38
991.0,127.0,-56.0,54.88,-5.53,-6.44
988.0,120.0,-62.0,52.92,-2.45,-7.0
993.0,142.0,-45.0,47.53,-0.07,-8.05
989.0,132.0,-51.0,45.85,-2.38,-4.69
989.0,130.0,-58.0,46.83,-2.52,-3.92
990.0,132.0,-58.0,48.3,-2.66,-4.27
987.0,123.0,-77.0,46.9,-2.73,-4.41
992.0,136.0,-65.0,43.4,1.12,-6.72
985.0,146.0,-58.0,37.52,0.63,-4.27
988.0,126.0,-69.0,38.08,-1.33,-1.61
987.0,135.0,-71.0,37.03,-1.61,-2.87
991.0,132.0,-70.0,34.02,-1.61,-1.89
988.0,131.0,-71.0,34.16,-1.89,-1.96
986.0,124.0,-83.0,37.45,-2.17,-2.52
994.0,126.0,-81.0,40.53,-0.28,-5.18
987.0,144.0,-72.0,39.41,-0.21,-5.39
986.0,132.0,-80.0,42.84,-1.54,-2.66
991.0,128.0,-86.0,46.06,-1.96,-2.59
985.0,122.0,-101.0,45.29,-1.19,-3.29
991.0,131.0,-85.0,46.9,2.31,-6.16
987.0,145.0,-86.0,49.42,1.19,-5.11
991.0,145.0,-86.0,49.42,1.19,-5.11
991.0,124.0,-103.0,50.54,0.84,-2.59
986.0,132.0,-91.0,49.21,2.87,-3.36
985.0,129.0,-95.0,50.61,2.59,-2.59
981.0,124.0,-101.0,52.78,3.57,-3.15
989.0,139.0,-92.0,51.94,4.62,-2.52
989.0,118.0,-96.0,49.91,3.78,-0.49
986.0,126.0,-101.0,48.65,3.29,-1.47
987.0,127.0,-101.0,50.54,3.5,-0.49
985.0,118.0,-96.0,55.65,3.5,0.21
992.0,112.0,-111.0,52.78,3.78,-0.42
994.0,120.0,-99.0,52.29,5.18,-1.19
989.0,120.0,-86.0,60.55,3.78,-1.19
985.0,100.0,-112.0,65.38,1.26,-1.26
988.0,108.0,-103.0,54.6,3.64,-2.8
982.0,111.0,-93.0,51.59,2.87,-3.08
986.0,114.0,-96.0,55.93,-0.21,-2.59
987.0,94.0,-135.0,52.57,-2.73,-1.75
987.0,112.0,-117.0,37.87,2.73,-2.45
987.0,109.0,-102.0,37.17,3.57,-0.49
991.0,97.0,-113.0,40.39,1.96,-0.14
988.0,106.0,-108.0,41.72,1.89,-1.26
989.0,102.0,-114.0,43.96,0.77,0.0
988.0,96.0,-114.0,45.99,0.49,0.35
992.0,106.0,-104.0,52.64,0.42,0.07
989.0,79.0,-136.0,56.91,-1.89,1.4
988.0,93.0,-120.0,51.59,2.24,-0.35
991.0,97.0,-112.0,58.31,2.52,-0.14
992.0,77.0,-124.0,67.48,0.28,1.26
992.0,75.0,-138.0,62.3,1.68,-0.35
992.0,89.0,-116.0,64.96,4.9,-0.56
998.0,63.0,-142.0,68.88,3.64,0.63
988.0,80.0,-116.0,70.84,7.35,-0.77
989.0,64.0,-126.0,71.68,6.51,-0.07
988.0,73.0,-117.0,69.93,7.77,-0.91
990.0,51.0,-128.0,71.68,7.07,0.42
987.0,66.0,-122.0,68.11,8.89,-0.91
987.0,67.0,-108.0,71.47,9.45,-0.35
987.0,42.0,-127.0,72.03,7.91,0.98
987.0,42.0,-127.0,72.03,7.91,0.98
996.0,54.0,-139.0,69.79,11.76,-0.7
998.0,46.0,-99.0,74.27,15.4,0.0
995.0,35.0,-108.0,73.99,13.51,-0.42
993.0,52.0,-99.0,66.64,14.56,-1.61
994.0,43.0,-94.0,72.38,14.14,-0.98
987.0,56.0,-74.0,78.89,12.53,0.0
997.0,41.0,-76.0,87.01,7.56,3.01
999.0,20.0,-89.0,88.97,3.57,3.99
997.0,28.0,-87.0,85.19,2.31,3.01
989.0,18.0,-96.0,83.58,0.84,3.85
997.0,17.0,-101.0,76.51,3.01,4.06
999.0,-1.0,-82.0,67.9,4.48,3.71
998.0,10.0,-97.0,60.83,2.52,1.33
995.0,0.0,-91.0,53.62,3.71,1.4
993.0,11.0,-88.0,47.11,4.06,0.98
1001.0,-9.0,-88.0,41.23,4.62,2.24
997.0,2.0,-82.0,35.7,4.83,0.14
995.0,-5.0,-86.0,32.2,4.2,-0.07
998.0,1.0,-80.0,27.93,4.62,-0.21
999.0,-11.0,-77.0,25.69,3.99,0.14
997.0,4.0,-76.0,22.12,3.29,-0.84
996.0,3.0,-81.0,21.07,2.87,0.07
