acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
1002.0,-24.0,4.0,-20.09,-4.06,0.77
1016.0,-31.0,17.0,-28.98,-5.95,2.31
990.0,-37.0,-24.0,-37.59,-9.87,7.14
1001.0,-17.0,-22.0,-39.06,-7.49,3.36
1000.0,-43.0,-23.0,-39.9,-5.88,4.34
998.0,-34.0,-37.0,-36.75,-4.13,2.1
1000.0,-25.0,-29.0,-35.0,-0.07,1.4
1001.0,-42.0,-23.0,-34.09,1.96,2.24
999.0,-30.0,-23.0,-35.63,3.5,1.12
1001.0,-36.0,-7.0,-37.1,4.83,1.33
1002.0,-35.0,-10.0,-41.09,3.57,1.47
1000.0,-34.0,-16.0,-42.91,3.08,1.96
1002.0,-38.0,-5.0,-46.06,3.78,1.96
1001.0,-37.0,-5.0,-52.36,2.87,2.03
1001.0,-37.0,-5.0,-52.36,2.87,2.03
1003.0,-33.0,4.0,-58.8,1.96,2.31
1003.0,-46.0,-5.0,-63.28,-0.98,2.52
1000.0,-33.0,-19.0,-59.36,-1.75,0.77
1001.0,-38.0,-15.0,-54.53,-0.42,0.35
1001.0,-34.0,-12.0,-53.62,0.56,-0.35
998.0,-30.0,-15.0,-55.93,0.84,-0.14
999.0,-29.0,-4.0,-52.92,1.12,0.84
1002.0,-29.0,6.0,-53.06,-1.12,2.1
1001.0,-39.0,-21.0,-55.3,-4.55,3.5
998.0,-31.0,-22.0,-52.36,-3.29,2.87
1000.0,-26.0,-2.0,-50.68,-2.8,3.71
998.0,-47.0,-29.0,-51.66,-4.97,5.46
1000.0,-41.0,-43.0,-44.94,-2.94,3.99
1001.0,-47.0,-15.0,-40.81,0.7,3.43
1000.0,-41.0,-21.0,-45.36,0.28,2.94
1000.0,-43.0,-21.0,-51.94,0.84,3.5
999.0,-44.0,-32.0,-55.79,2.17,3.71
1000.0,-44.0,-12.0,-59.71,4.13,3.99
1002.0,-46.0,-26.0,-57.68,3.08,3.85
1000.0,-51.0,-28.0,-54.67,4.69,3.29
999.0,-35.0,-18.0,-55.02,7.35,3.01
1000.0,-54.0,-6.0,-50.47,7.42,4.48
1000.0,-51.0,-5.0,-46.48,5.53,3.01
1001.0,-46.0,-15.0,-40.32,3.99,2.59
1000.0,-54.0,-22.0,-40.25,5.11,3.22
1000.0,-49.0,-5.0,-43.26,7.91,3.01
999.0,-55.0,4.0,-44.87,7.7,3.64
1000.0,-63.0,0.0,-42.07,5.6,2.59
999.0,-54.0,9.0,-37.94,4.41,0.49
1001.0,-51.0,3.0,-34.58,1.89,0.49
999.0,-55.0,-9.0,-39.2,1.12,1.12
997.0,-46.0,-9.0,-41.58,2.87,1.33
1000.0,-56.0,12.0,-41.3,3.71,2.94
1002.0,-76.0,6.0,-44.52,1.68,2.1
1002.0,-51.0,-1.0,-48.3,0.56,-0.7
998.0,-51.0,-10.0,-55.3,1.75,0.42
1001.0,-52.0,-2.0,-59.64,3.99,1.82
1000.0,-62.0,-4.0,-67.27,4.97,2.66
1000.0,-62.0,-4.0,-67.27,4.97,2.66
998.0,-56.0,18.0,-72.8,5.67,2.1
1000.0,-51.0,-12.0,-66.92,2.52,2.38
998.0,-53.0,-11.0,-70.07,5.53,4.13
998.0,-62.0,1.0,-72.03,8.26,5.39
1000.0,-62.0,21.0,-73.15,8.61,5.6
1000.0,-73.0,17.0,-74.9,5.46,6.09
998.0,-80.0,7.0,-78.75,3.43,4.55
997.0,-63.0,3.0,-73.15,3.29,1.68
998.0,-71.0,11.0,-65.52,3.36,1.26
999.0,-77.0,17.0,-64.75,2.24,0.7
996.0,-75.0,17.0,-63.42,-0.14,-1.19
999.0,-60.0,3.0,-53.69,-2.73,-3.22
999.0,-54.0,-8.0,-49.7,-2.31,-1.68
999.0,-68.0,-6.0,-54.95,0.56,0.84
1000.0,-69.0,8.0,-54.88,1.89,0.98
1000.0,-66.0,9.0,-52.08,-0.07,0.49
998.0,-66.0,-5.0,-53.97,-1.61,0.91
999.0,-54.0,-4.0,-60.48,-0.28,1.68
999.0,-69.0,-9.0,-63.42,0.49,4.27
998.0,-80.0,0.0,-70.42,1.96,4.83
1000.0,-73.0,0.0,-75.67,1.54,3.01
1000.0,-76.0,0.0,-75.53,0.56,2.31
1001.0,-66.0,-20.0,-74.9,-0.28,1.47
997.0,-74.0,-11.0,-77.63,2.38,2.8
1001.0,-73.0,-2.0,-80.43,3.15,2.73
997.0,-67.0,-17.0,-81.13,2.66,3.15
998.0,-85.0,-4.0,-79.17,4.27,4.2
999.0,-71.0,1.0,-74.06,3.22,2.52
999.0,-74.0,-13.0,-66.64,1.05,2.8
998.0,-76.0,-13.0,-70.0,2.17,3.71
995.0,-86.0,6.0,-68.95,2.38,3.5
999.0,-94.0,-1.0,-58.03,-1.96,0.63
1000.0,-71.0,-19.0,-48.65,-4.62,-2.45
1000.0,-69.0,-29.0,-51.38,-2.94,-1.12
998.0,-69.0,-28.0,-56.56,0.0,0.49
998.0,-85.0,-8.0,-57.96,1.89,1.82
998.0,-89.0,-12.0,-53.97,-0.42,-0.28
998.0,-89.0,-12.0,-53.97,-0.42,-0.28
1001.0,-67.0,-31.0,-51.17,-1.82,-3.08
999.0,-62.0,-24.0,-52.71,0.14,-1.4
997.0,-84.0,-16.0,-54.74,1.33,0.77
998.0,-84.0,-6.0,-48.02,-0.56,-2.03
998.0,-76.0,-31.0,-43.82,-3.43,-4.48
998.0,-74.0,-21.0,-34.51,-2.03,-6.02
