acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
1005.0,10.0,-12.0,25.55,-1.89,0.07
1002.0,-12.0,4.0,47.46,-3.5,-3.57
1005.0,25.0,-18.0,80.78,-8.96,-10.22
1000.0,15.0,-25.0,96.32,-9.24,-10.08
1001.0,31.0,-36.0,109.69,-8.89,-10.5
998.0,31.0,-50.0,109.34,-6.93,-8.68
999.0,27.0,-48.0,97.44,-4.97,-6.72
992.0,33.0,-59.0,81.62,-4.27,-5.18
997.0,28.0,-49.0,64.4,-1.68,-2.87
1003.0,22.0,-50.0,44.8,0.0,-1.61
999.0,23.0,-34.0,36.68,0.84,-2.17
1003.0,20.0,-46.0,39.48,-0.63,-3.01
1003.0,30.0,-42.0,42.14,0.35,-4.41
998.0,24.0,-37.0,50.75,0.35,-4.13
1001.0,24.0,-38.0,63.98,-0.49,-5.04
1001.0,27.0,-38.0,63.98,-0.49,-5.04
999.0,31.0,-47.0,79.31,-1.47,-6.44
1002.0,32.0,-57.0,89.04,-0.77,-5.67
997.0,33.0,-38.0,96.39,0.84,-4.9
1000.0,36.0,-68.0,100.8,0.07,-4.34
991.0,48.0,-1.0,125.86,-3.64,-2.17
1000.0,-3.0,-99.0,123.55,-6.93,1.19
1002.0,15.0,-50.0,86.03,4.83,-2.1
990.0,39.0,-32.0,82.74,2.38,-1.61
1001.0,6.0,-74.0,79.24,-1.26,1.75
1002.0,1.0,-67.0,56.56,4.41,-0.21
997.0,30.0,-37.0,48.58,7.07,-1.89
1001.0,28.0,-30.0,57.61,4.83,0.35
1005.0,0.0,-69.0,68.11,1.4,2.03
998.0,2.0,-49.0,63.42,3.99,-0.42
1000.0,16.0,-41.0,54.25,6.65,-1.89
1001.0,18.0,-39.0,57.75,5.39,-0.98
996.0,3.0,-51.0,65.17,3.08,0.7
1003.0,0.0,-48.0,52.99,7.91,-0.84
999.0,24.0,-13.0,59.64,7.98,-1.68
999.0,-12.0,-56.0,59.15,3.99,0.28
999.0,26.0,-17.0,53.34,8.19,-1.96
1001.0,-10.0,-34.0,56.42,5.04,0.63
1004.0,0.0,-34.0,48.23,5.32,-2.1
996.0,22.0,-24.0,48.72,5.95,-2.66
997.0,15.0,-8.0,66.22,3.29,0.77
998.0,-5.0,-56.0,62.09,2.73,1.12
996.0,7.0,-11.0,60.83,6.86,0.35
1004.0,-2.0,-10.0,58.03,6.65,0.84
1003.0,7.0,-11.0,62.37,4.13,0.14
1000.0,-4.0,-19.0,70.28,0.07,1.33
1006.0,-14.0,-27.0,57.61,3.01,-0.07
996.0,13.0,-15.0,53.06,4.69,-1.82
1005.0,-9.0,-9.0,65.94,2.52,1.12
1000.0,-2.0,-25.0,62.72,2.87,-0.7
1004.0,-11.0,-4.0,55.02,4.06,-0.07
1000.0,-13.0,-13.0,47.25,2.8,-1.75
997.0,8.0,-12.0,39.06,3.64,-3.29
997.0,8.0,-12.0,39.06,3.64,-3.29
1007.0,-10.0,-7.0,34.02,4.76,-1.4
1002.0,-2.0,-7.0,32.97,3.85,-2.8
997.0,13.0,2.0,36.96,3.64,-3.15
1000.0,4.0,3.0,45.71,1.33,-1.19
1004.0,-4.0,1.0,51.66,-0.98,0.28
1005.0,-16.0,-14.0,45.36,-1.33,-1.26
999.0,2.0,-2.0,40.18,0.63,-3.71
996.0,6.0,-4.0,41.79,0.14,-3.57
1003.0,12.0,3.0,46.83,-0.35,-2.03
1002.0,-4.0,-2.0,52.64,-2.38,-0.84
1000.0,15.0,1.0,55.51,-3.36,-1.54
1002.0,-2.0,0.0,61.81,-5.95,0.7
999.0,-3.0,-13.0,63.42,-7.49,0.07
998.0,-8.0,-20.0,55.79,-6.58,0.14
1001.0,-5.0,-15.0,46.76,-4.83,-0.35
1002.0,-1.0,-12.0,42.56,-4.2,-0.7
1001.0,0.0,-18.0,43.75,-5.04,-1.05
1002.0,-1.0,-17.0,44.94,-5.32,-1.05
1000.0,0.0,-18.0,45.01,-6.02,-0.63
1000.0,-20.0,-36.0,43.26,-6.02,-0.21
997.0,0.0,-32.0,30.1,-1.26,-3.22
996.0,6.0,-28.0,29.89,0.63,-2.94
1001.0,9.0,-18.0,38.5,0.35,-1.19
1002.0,-2.0,-20.0,45.5,-1.96,0.07
1001.0,-4.0,-19.0,45.64,-3.01,0.0
1002.0,-6.0,-10.0,42.21,-3.64,0.21
999.0,-4.0,-30.0,38.01,-6.02,0.21
999.0,-18.0,-42.0,27.51,-4.55,0.21
