acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
1001.0,-1.0,2.0,-20.37,-3.08,-0.07
1002.0,1.0,14.0,-25.62,-2.38,0.35
1002.0,1.0,0.0,-31.29,-3.5,1.19
1001.0,0.0,2.0,-33.18,-2.52,1.89
1000.0,-1.0,1.0,-36.26,-1.82,2.66
1001.0,-2.0,6.0,-41.93,-1.05,2.87
1000.0,0.0,5.0,-42.28,-1.68,3.57
999.0,-7.0,-7.0,-35.49,-2.52,4.41
1003.0,-16.0,4.0,-30.17,-0.84,3.36
1006.0,-20.0,10.0,-34.09,-0.98,1.96
998.0,-3.0,12.0,-45.64,-2.1,0.91
997.0,8.0,-6.0,-50.05,-3.29,2.17
1003.0,-17.0,0.0,-46.2,-2.17,4.69
1001.0,-28.0,-2.0,-44.59,-1.54,3.08
1001.0,-28.0,-2.0,-44.59,-1.54,3.08
999.0,-4.0,3.0,-41.09,-0.7,-0.49
998.0,-7.0,9.0,-39.13,-1.54,0.0
1002.0,0.0,4.0,-41.93,-3.08,1.05
1000.0,-12.0,-8.0,-45.08,-3.64,3.57
1000.0,-22.0,-15.0,-46.27,-1.61,3.64
1000.0,-14.0,-5.0,-44.31,1.4,1.96
1005.0,-23.0,2.0,-47.6,2.52,2.24
1001.0,-16.0,4.0,-54.6,2.87,1.89
1000.0,-21.0,14.0,-58.52,1.96,1.75
1000.0,-12.0,0.0,-63.21,0.35,1.05
1002.0,-22.0,-3.0,-59.36,0.77,0.77
999.0,-10.0,-3.0,-56.42,1.96,-0.07
1000.0,-9.0,8.0,-52.71,3.15,0.7
999.0,-14.0,22.0,-51.52,1.89,1.89
1001.0,-9.0,-1.0,-49.14,-0.98,2.8
1001.0,-22.0,-3.0,-46.97,0.21,4.2
998.0,-18.0,3.0,-48.86,2.66,3.92
999.0,-13.0,13.0,-47.81,3.15,4.9
1001.0,-29.0,3.0,-44.73,1.82,6.09
1001.0,-33.0,7.0,-45.71,2.87,5.53
1001.0,-29.0,12.0,-47.95,3.22,4.69
999.0,-34.0,13.0,-48.23,3.15,4.62
1003.0,-36.0,19.0,-45.15,2.31,3.57
1000.0,-40.0,11.0,-43.96,0.98,2.52
998.0,-30.0,9.0,-42.28,1.47,1.68
999.0,-29.0,17.0,-39.2,1.89,2.03
1001.0,-36.0,8.0,-37.66,1.26,3.22
1001.0,-43.0,11.0,-37.17,2.24,3.08
1001.0,-43.0,13.0,-38.99,2.8,2.45
997.0,-35.0,16.0,-40.04,3.5,2.17
999.0,-39.0,21.0,-33.88,2.87,2.17
1002.0,-44.0,5.0,-32.55,2.38,2.45
1001.0,-47.0,19.0,-34.72,4.55,2.03
999.0,-43.0,15.0,-36.05,5.11,1.47
1001.0,-44.0,33.0,-36.54,5.67,1.54
1000.0,-51.0,29.0,-38.71,4.13,1.68
1001.0,-45.0,33.0,-36.47,2.8,0.49
999.0,-47.0,23.0,-33.46,1.05,0.35
999.0,-47.0,23.0,-33.46,1.05,0.35
999.0,-43.0,30.0,-35.35,1.26,0.49
999.0,-48.0,26.0,-33.88,0.21,0.7
999.0,-41.0,22.0,-30.24,-0.07,0.07
1000.0,-50.0,28.0,-28.42,0.0,0.84
1000.0,-53.0,30.0,-29.19,-0.91,0.42
1000.0,-47.0,27.0,-31.08,-1.54,-0.21
1000.0,-56.0,27.0,-31.15,-2.1,-0.35
1001.0,-51.0,12.0,-34.44,-2.45,-1.4
1003.0,-57.0,-11.0,-36.47,-0.77,-2.59
997.0,-42.0,3.0,-45.5,5.88,-4.13
995.0,-22.0,43.0,-53.55,9.59,-1.68
1001.0,-48.0,42.0,-49.91,5.81,2.38
1001.0,-61.0,27.0,-47.67,3.29,1.82
1001.0,-50.0,33.0,-48.09,3.5,0.21
998.0,-55.0,26.0,-46.34,2.59,-0.35
1001.0,-53.0,30.0,-42.63,2.8,-1.82
1000.0,-53.0,33.0,-38.5,2.31,-2.73
996.0,-46.0,38.0,-43.12,2.38,-2.45
998.0,-42.0,51.0,-41.65,1.4,-1.19
999.0,-54.0,30.0,-38.08,-1.47,0.42
1001.0,-60.0,35.0,-34.72,-1.19,-0.84
1000.0,-56.0,30.0,-34.37,-2.1,-2.66
999.0,-53.0,26.0,-39.2,-1.75,-3.57
1000.0,-33.0,30.0,-42.77,-0.63,-4.41
996.0,-34.0,30.0,-42.42,-1.75,-2.31
999.0,-36.0,13.0,-43.26,-2.59,0.35
999.0,-43.0,29.0,-45.5,0.28,2.87
999.0,-48.0,43.0,-48.09,-0.7,4.27
1001.0,-67.0,17.0,-52.15,-3.5,4.48
1001.0,-63.0,23.0,-51.38,-2.17,0.7
1001.0,-43.0,22.0,-53.55,-2.73,-0.77
999.0,-52.0,22.0,-51.03,-3.15,0.7
1000.0,-53.0,15.0,-49.0,-3.5,1.05
998.0,-55.0,16.0,-48.44,-2.17,1.05
999.0,-57.0,18.0,-41.44,-2.38,0.28
1000.0,-50.0,13.0,-32.2,-3.64,-0.77
999.0,-48.0,13.0,-32.48,-3.36,0.77
1000.0,-59.0,9.0,-30.45,-3.08,1.96
1000.0,-59.0,9.0,-30.45,-3.08,1.96
1002.0,-63.0,1.0,-27.51,-2.59,1.19
1000.0,-66.0,7.0,-28.07,-0.98,0.35
1000.0,-53.0,13.0,-30.73,-0.35,-1.19
999.0,-53.0,7.0,-34.37,-0.91,-0.35
998.0,-50.0,9.0,-38.71,-0.77,0.63
998.0,-49.0,4.0,-39.13,-0.84,1.61
996.0,-70.0,25.0,-39.55,0.07,3.08
1001.0,-60.0,11.0,-31.71,-3.92,0.14
1002.0,-59.0,-10.0,-31.71,-4.76,0.07
1000.0,-66.0,11.0,-31.15,-1.89,0.0
1000.0,-52.0,-2.0,-30.24,-3.43,-1.05
999.0,-59.0,-6.0,-31.08,-2.66,0.21
1001.0,-60.0,0.0,-29.54,-1.47,0.28
1000.0,-59.0,-3.0,-27.93,-1.68,0.0
998.0,-58.0,-8.0,-27.51,-0.84,-0.14
998.0,-59.0,5.0,-27.58,0.56,0.07
998.0,-57.0,13.0,-26.04,-1.33,0.0
1001.0,-63.0,-8.0,-24.36,-3.78,0.0
999.0,-54.0,-11.0,-22.96,-2.8,-0.56
997.0,-48.0,-7.0,-24.22,-1.68,0.21
998.0,-52.0,2.0,-22.61,-0.77,1.89
1001.0,-66.0,-9.0,-21.21,-2.52,3.22
1000.0,-63.0,-14.0,-24.64,-1.75,2.52
999.0,-70.0,1.0,-24.15,0.0,1.54
