acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
1001.0,-3.0,-17.0,0.63,0.98,-0.7
1001.0,-3.0,-17.0,0.49,0.56,-0.63
1000.0,-3.0,-19.0,0.28,0.42,-0.63
1001.0,-3.0,-16.0,0.49,0.91,-0.49
1000.0,-2.0,-15.0,0.35,0.77,-0.35
1000.0,-3.0,-15.0,0.14,0.0,-0.42
1001.0,-3.0,-16.0,0.0,-0.56,-0.63
1002.0,-2.0,-16.0,0.14,-0.7,-0.49
1001.0,-2.0,-16.0,0.28,-0.63,-0.28
999.0,-2.0,-15.0,0.28,-0.56,-0.07
1001.0,-3.0,-16.0,0.28,-0.49,-0.14
1002.0,-3.0,-15.0,0.21,-0.42,-0.42
999.0,-2.0,-15.0,0.07,-0.49,-0.98
999.0,-2.0,-15.0,0.07,-0.49,-0.98
1000.0,-2.0,-15.0,0.0,-0.49,-1.12
1001.0,-2.0,-15.0,0.0,-0.42,-1.05
1001.0,-2.0,-14.0,-0.07,-0.63,-1.05
1002.0,-1.0,-16.0,-0.07,-0.63,-1.05
1001.0,0.0,-14.0,0.21,-0.14,-0.91
1001.0,0.0,-15.0,0.28,0.07,-0.63
1001.0,-1.0,-13.0,0.42,0.21,-0.42
1001.0,0.0,-13.0,0.28,0.07,-0.35
1002.0,-1.0,-13.0,0.07,0.0,-0.49
1000.0,-2.0,-13.0,0.07,-0.07,-0.49
1001.0,-1.0,-13.0,0.07,-0.49,-0.28
1000.0,-1.0,-14.0,0.14,-0.63,-0.21
1001.0,-1.0,-13.0,0.21,-0.49,-0.35
1002.0,0.0,-13.0,0.21,-0.21,-0.56
1002.0,-2.0,-12.0,0.07,-0.14,-0.42
1001.0,-1.0,-12.0,0.07,-0.35,-0.35
1000.0,-1.0,-12.0,0.07,-0.7,-0.28
1002.0,-1.0,-12.0,0.07,-1.05,-0.14
1002.0,-1.0,-13.0,0.07,-0.77,-0.14
1000.0,-1.0,-10.0,0.21,-0.49,-0.07
999.0,-1.0,-11.0,-0.14,-1.61,0.07
1002.0,-1.0,-13.0,-0.14,-1.89,0.0
1002.0,-2.0,-14.0,0.14,-1.12,-0.35
1001.0,-1.0,-14.0,0.21,-0.21,-0.7
1001.0,0.0,-10.0,0.28,0.21,-0.63
1001.0,-1.0,-12.0,0.07,-0.35,-0.35
1001.0,-1.0,-12.0,0.07,-0.7,-0.35
1001.0,-1.0,-12.0,0.14,-0.49,-0.42
1001.0,-1.0,-11.0,0.07,-0.56,-0.28
1000.0,-1.0,-12.0,0.07,-0.91,0.0
1000.0,-1.0,-12.0,0.14,-0.84,-0.14
1001.0,-1.0,-12.0,0.0,-0.77,-0.35
1001.0,-1.0,-13.0,0.21,-0.63,0.0
1003.0,-2.0,-11.0,0.35,-0.49,0.14
1001.0,-2.0,-12.0,0.28,-0.49,-0.14
1001.0,0.0,-11.0,0.35,-0.14,-0.28
1000.0,-2.0,-12.0,0.28,0.21,-0.21
1001.0,-1.0,-10.0,0.28,0.28,-0.21
1001.0,-1.0,-10.0,0.28,0.28,-0.21
1000.0,-2.0,-10.0,0.14,-0.07,-0.49
1000.0,-1.0,-9.0,0.21,-0.42,-0.7
1002.0,-2.0,-9.0,0.07,-0.84,-0.77
1003.0,-2.0,-11.0,0.07,-0.91,-0.84
1000.0,-1.0,-9.0,0.07,-0.7,-1.05
1000.0,1.0,-10.0,-0.14,-1.12,-1.26
999.0,-2.0,-12.0,-0.35,-1.68,-0.77
1002.0,0.0,-12.0,-0.14,-1.75,-0.63
1002.0,0.0,-12.0,0.07,-1.4,-0.28
1001.0,0.0,-12.0,0.28,-0.63,-0.14
998.0,1.0,-12.0,0.28,-0.07,0.07
1001.0,0.0,-10.0,0.42,-0.21,0.98
1002.0,-4.0,-11.0,0.21,-0.7,1.05
1002.0,-3.0,-11.0,0.28,-0.56,0.28
1000.0,-2.0,-10.0,0.21,-0.49,-0.28
1000.0,-1.0,-9.0,0.0,-0.77,-0.28
1002.0,-2.0,-12.0,-0.14,-1.19,-0.28
1002.0,-1.0,-12.0,0.07,-1.05,-0.35
1001.0,-2.0,-9.0,0.14,-0.98,-0.28
998.0,-1.0,-12.0,-0.21,-1.89,0.21
1001.0,-1.0,-12.0,0.07,-1.96,1.19
1002.0,-4.0,-12.0,0.42,-1.4,1.47
1003.0,-4.0,-12.0,0.35,-1.12,0.7
1001.0,-3.0,-11.0,0.28,-0.77,0.0
1001.0,-3.0,-11.0,0.21,-0.56,-0.28
1000.0,-4.0,-12.0,0.07,-0.7,-0.49
1001.0,-3.0,-12.0,0.07,-0.77,-0.63
1001.0,-3.0,-12.0,0.07,-0.63,-0.56
1001.0,-3.0,-10.0,0.14,0.0,-0.77
1000.0,-3.0,-11.0,0.0,0.14,-0.77
1000.0,-3.0,-9.0,-0.14,-0.21,-0.63
1003.0,-3.0,-13.0,-0.21,-0.91,-0.42
1002.0,-3.0,-11.0,0.28,-0.35,-0.35
1002.0,-2.0,-9.0,0.35,0.14,-0.7
1000.0,-1.0,-9.0,0.07,0.35,-0.84
1000.0,-2.0,-10.0,-0.07,0.21,-0.63
1001.0,-2.0,-10.0,0.07,-0.14,-0.28
1001.0,-2.0,-10.0,0.07,-0.14,-0.28
1000.0,-2.0,-8.0,0.35,-0.14,-0.14
1000.0,-2.0,-9.0,0.07,-0.63,-0.07
1001.0,-2.0,-8.0,-0.07,-0.91,-0.35
1000.0,-2.0,-9.0,-0.14,-0.84,-0.49
1001.0,-3.0,-10.0,0.07,-0.56,-0.56
1003.0,-4.0,-9.0,0.28,-0.14,-0.7
1000.0,-1.0,-8.0,0.21,0.49,-1.26
1001.0,-1.0,-7.0,0.0,1.05,-1.33
1000.0,-1.0,-7.0,-0.21,1.19,-1.19
1001.0,-1.0,-6.0,-0.14,0.42,-0.7
1002.0,-2.0,-7.0,0.0,-0.28,-0.28
1001.0,-2.0,-7.0,0.07,-0.63,-0.14
1000.0,-1.0,-5.0,0.0,-0.63,-0.21
1001.0,-1.0,-7.0,-0.07,-0.84,-0.14
1001.0,-1.0,-7.0,0.14,-0.98,0.07
1001.0,-2.0,-7.0,0.14,-1.12,0.0
1001.0,-2.0,-6.0,0.07,-1.05,-0.28
1001.0,-2.0,-8.0,0.0,-1.12,-0.28
1002.0,-2.0,-7.0,0.14,-0.98,-0.35
1000.0,-2.0,-6.0,0.14,-1.12,-0.56
1000.0,0.0,-7.0,0.07,-1.33,-0.7
1000.0,0.0,-6.0,0.0,-1.4,-0.42
1001.0,-2.0,-9.0,-0.21,-1.47,-0.35
1002.0,-2.0,-9.0,0.07,-1.26,-0.21
999.0,-2.0,-7.0,0.35,-1.05,-0.35
1001.0,0.0,-8.0,0.14,-1.4,-0.7
1000.0,-1.0,-8.0,-0.07,-1.61,-0.77
1002.0,0.0,-9.0,-0.21,-1.61,-0.98
1003.0,-1.0,-10.0,0.0,-0.91,-0.98
1002.0,-1.0,-9.0,0.35,-0.14,-0.98
999.0,1.0,-7.0,0.14,-0.49,-0.91
1000.0,0.0,-8.0,-0.21,-1.4,-0.28
1001.0,-1.0,-10.0,-0.14,-1.4,-0.07
1001.0,0.0,-9.0,0.35,-0.56,0.07
999.0,0.0,-6.0,0.21,-0.7,-0.07
1001.0,-1.0,-9.0,0.0,-1.26,-0.21
1003.0,-1.0,-10.0,0.21,-1.47,-0.35
1001.0,-3.0,-8.0,0.49,-1.33,-0.7
1001.0,-3.0,-8.0,0.49,-1.33,-0.7
998.0,0.0,-9.0,0.35,-1.33,-1.4
999.0,0.0,-11.0,0.14,-1.75,-0.84
999.0,0.0,-9.0,0.35,-1.4,-0.49
1001.0,-2.0,-9.0,0.35,-1.4,-0.63
1002.0,0.0,-11.0,0.21,-1.4,-1.12
1002.0,1.0,-11.0,0.42,-1.05,-1.26
1000.0,1.0,-10.0,0.49,-0.49,-0.84
1001.0,1.0,-10.0,0.28,-0.21,-0.77
1002.0,0.0,-10.0,0.21,0.28,-0.98
