acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-992,-48,139,-0.63,-0.91,-1.19
-994,-48,136,-1.19,-1.05,-1.54
-995,-48,137,-1.75,-1.19,-1.61
-992,-57,137,-2.52,-1.19,-1.75
-990,-62,137,-2.73,-1.12,-1.96
-990,-66,137,-2.17,-1.12,-2.03
-986,-66,137,-1.61,-1.26,-1.96
-990,-69,138,-1.33,-1.19,-1.75
-990,-72,139,-1.05,-1.19,-1.26
-989,-73,139,-0.7,-1.05,-0.98
-988,-74,140,-0.07,-0.91,-0.7
-987,-70,141,0.56,-0.77,-0.42
-987,-68,140,0.7,-0.7,-0.07
-988,-67,139,0.42,-0.63,0.21
-990,-69,137,0.35,-0.63,0.42
-990,-66,138,0.49,-0.7,0.49
-989,-63,139,0.49,-0.77,0.7
-991,-63,140,0.28,-0.84,0.77
-990,-64,139,0.07,-0.98,0.84
-987,-66,141,0.0,-1.26,0.77
-991,-62,137,0.42,-1.33,0.7
-994,-57,136,0.91,-1.4,0.7
-990,-56,142,0.56,-1.61,0.63
-991,-59,141,0.0,-1.89,0.49
-991,-64,136,0.07,-2.03,0.35
-989,-67,134,0.56,-2.1,0.14
-990,-68,141,1.33,-2.17,0.0
-992,-63,139,2.1,-2.17,-0.07
-990,-58,144,2.38,-2.24,0.0
-989,-52,144,2.03,-2.24,0.14
-993,-49,144,1.68,-1.89,0.21
-992,-47,141,1.19,-1.75,0.0
-993,-47,138,0.84,-1.61,-0.35
-994,-46,141,0.63,-1.61,-0.77
-993,-47,140,0.28,-1.68,-1.12
-992,-46,139,0.14,-1.68,-1.47
-992,-47,140,0.14,-1.75,-1.82
-994,-46,138,0.21,-1.82,-2.17
-995,-45,140,0.14,-2.03,-2.45
-992,-45,145,-0.21,-2.17,-2.73
-991,-47,143,-0.56,-2.17,-3.01
-992,-51,142,-0.91,-2.17,-3.29
-994,-55,140,-1.19,-2.31,-3.43
-989,-61,143,-1.4,-2.45,-3.64
