acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-442,645,843,81.76,51.66,-10.57
-512,676,823,53.27,46.9,-11.62
-551,683,878,24.99,45.5,-13.23
-595,668,920,-6.3,45.85,-14.07
-566,499,922,-30.45,46.76,-16.1
-518,350,901,-40.18,47.6,-17.43
-473,253,836,-34.72,47.04,-16.66
-444,198,815,-18.55,44.73,-13.3
-492,246,837,-3.29,41.86,-10.43
-547,317,829,5.04,39.69,-10.08
-558,346,764,6.23,40.67,-11.41
-524,370,666,3.15,45.01,-12.88
-470,385,628,-5.95,51.87,-14.42
-474,415,620,-22.54,59.78,-17.64
-490,394,642,-37.1,66.29,-21.98
-544,390,708,-49.77,69.86,-24.22
-603,427,766,-55.44,67.41,-25.27
-606,382,749,-62.37,60.48,-23.45
-550,301,681,-75.53,53.76,-21.35
-464,190,614,-89.95,50.05,-23.24
-419,73,611,-95.06,47.74,-27.44
-427,26,655,-79.8,44.66,-29.33
-444,42,677,-55.3,40.88,-25.06
-444,44,684,-35.35,38.57,-17.57
-492,66,801,-22.61,37.03,-11.9
-593,120,1040,-13.3,30.38,-8.12
-564,71,974,-2.59,19.25,-5.18
-398,24,781,11.41,14.49,-4.27
-356,40,680,11.76,14.63,-3.71
-427,28,634,7.63,16.59,-3.08
-497,1,689,7.0,19.39,-3.15
-561,39,836,6.37,20.02,-5.81
-588,99,935,3.5,17.01,-8.89
-570,153,924,0.7,13.09,-8.89
-556,220,897,-3.36,10.5,-7.98
-588,256,867,-15.33,7.56,-7.0
-617,183,816,-29.05,5.11,-6.79
-630,91,802,-35.35,4.83,-7.91
-633,21,805,-30.87,7.28,-10.15
-632,-38,815,-19.11,11.97,-11.9
-621,-84,818,-3.99,16.31,-12.32
-594,-106,800,14.28,20.86,-11.62
-590,-63,773,34.58,26.25,-8.82
-592,32,746,59.36,31.15,-3.22
-580,98,715,78.61,33.81,4.06
-573,224,693,89.53,33.04,9.38
-564,341,682,91.42,29.05,11.62
-566,454,676,84.07,22.54,11.69
-554,548,672,70.07,14.0,10.71
-559,536,649,46.55,4.06,10.22
-604,512,640,25.13,-4.62,8.75
-668,420,652,7.84,-11.06,6.65
-728,315,665,-1.26,-14.91,5.18
-776,217,677,-0.98,-16.45,3.5
-769,167,705,8.12,-16.03,2.03
-693,214,704,22.89,-13.86,1.82
-625,343,723,34.37,-10.71,3.85
-599,402,776,31.85,-9.1,6.51
-586,350,794,19.39,-9.73,6.65
-572,312,794,8.82,-10.92,4.34
-570,299,790,1.89,-11.55,2.24
-597,298,795,-2.24,-11.13,1.61
-629,278,799,-4.83,-8.96,1.96
-637,267,804,-6.86,-6.44,1.61
-602,284,817,-7.84,-3.99,0.0
-531,299,799,-6.37,-1.54,-1.82
-497,317,769,-3.99,0.21,-2.52
-524,320,756,-3.22,0.63,-1.89
-578,294,758,-4.9,0.56,-1.26
-607,274,757,-5.81,0.56,-1.89
-614,274,751,-5.67,0.63,-2.73
-608,288,750,-5.46,0.56,-3.29
-594,311,763,-5.95,0.7,-3.43
-568,321,691,-7.63,1.4,-3.57
-562,253,817,-12.6,1.26,-3.71
