acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
786,-189,587,-0.91,-0.77,0.28
785,-189,588,-0.91,-0.7,0.21
786,-188,590,-0.91,-0.7,0.21
785,-189,593,-0.98,-0.77,0.28
785,-190,594,-0.98,-0.91,0.35
786,-193,594,-0.77,-1.05,0.28
786,-193,594,-0.49,-1.19,0.21
788,-188,591,-0.07,-1.26,0.14
789,-190,589,0.21,-1.33,0.14
788,-193,586,0.28,-1.19,0.14
788,-195,585,0.35,-1.19,0.0
788,-193,584,0.35,-1.12,-0.14
789,-193,581,0.28,-1.05,-0.28
790,-190,577,0.28,-0.84,-0.35
790,-192,577,0.07,-0.56,-0.35
789,-193,579,-0.28,-0.28,-0.35
788,-192,584,-0.28,-0.21,-0.49
787,-192,588,-0.21,-0.21,-0.49
788,-188,588,-0.07,-0.21,-0.49
786,-185,588,0.0,-0.21,-0.49
786,-184,590,0.14,-0.21,-0.35
786,-183,590,0.35,-0.28,-0.35
788,-181,591,0.56,-0.35,-0.21
788,-181,592,0.49,-0.42,-0.07
787,-180,591,0.28,-0.49,0.0
787,-181,589,0.07,-0.42,0.0
787,-181,588,-0.14,-0.42,0.14
787,-183,590,-0.35,-0.42,0.14
787,-184,591,-0.56,-0.42,0.28
786,-184,591,-0.56,-0.56,0.21
786,-189,590,-0.63,-0.56,0.21
786,-191,591,-0.63,-0.56,0.07
787,-190,590,-0.28,-0.63,0.0
790,-191,588,0.21,-0.7,-0.07
791,-188,586,0.28,-0.63,-0.14
792,-187,583,0.35,-0.56,-0.14
788,-187,582,0.07,-0.35,-0.14
785,-188,585,-0.35,-0.21,-0.21
783,-187,588,-0.63,-0.21,-0.21
783,-185,590,-0.7,-0.14,-0.14
784,-186,591,-0.77,-0.07,-0.07
784,-191,593,-0.77,0.0,0.07
783,-193,594,-0.56,0.0,0.0
785,-194,592,-0.07,-0.07,0.0
787,-193,592,0.56,-0.14,-0.07
788,-190,591,0.84,-0.28,-0.07
791,-189,588,0.98,-0.35,-0.07
792,-188,585,0.91,-0.35,-0.14
792,-189,582,0.63,-0.42,-0.21
789,-190,582,0.28,-0.21,-0.35
786,-188,584,-0.07,-0.14,-0.49
785,-188,586,-0.28,-0.07,-0.56
784,-188,588,-0.21,0.07,-0.56
782,-189,592,-0.21,0.14,-0.49
782,-187,595,-0.07,0.14,-0.49
782,-185,596,0.35,0.14,-0.42
782,-184,595,0.63,0.14,-0.28
782,-181,595,0.84,0.07,-0.14
784,-181,597,0.91,-0.07,-0.07
786,-180,598,0.7,-0.21,0.0
787,-178,597,0.42,-0.42,0.0
790,-180,595,0.28,-0.56,0.0
789,-184,593,0.0,-0.63,0.07
789,-186,590,-0.21,-0.63,0.0
786,-189,587,-0.35,-0.63,-0.14
785,-189,587,-0.35,-0.63,-0.28
785,-188,588,-0.42,-0.56,-0.28
784,-188,589,-0.49,-0.56,-0.21
785,-185,590,-0.42,-0.63,-0.14
787,-184,589,-0.28,-0.63,0.0
788,-185,588,-0.21,-0.63,0.21
786,-188,588,-0.14,-0.56,0.28
787,-187,589,-0.14,-0.49,0.21
785,-186,589,-0.21,-0.42,0.07
785,-187,589,-0.35,-0.35,0.0
786,-187,589,-0.56,-0.35,-0.07
784,-187,588,-0.7,-0.35,-0.14
786,-187,589,-0.7,-0.28,-0.14
785,-187,589,-0.7,-0.21,-0.14
786,-186,591,-0.7,-0.14,-0.21
785,-185,592,-0.63,-0.14,-0.07
784,-185,592,-0.63,-0.14,-0.07
784,-188,593,-0.63,-0.07,-0.07
783,-189,594,-0.63,-0.14,-0.07
781,-190,593,-0.56,-0.21,-0.14
782,-190,592,-0.49,-0.14,-0.21
783,-191,597,-0.49,-0.14,-0.14
781,-191,597,-0.56,-0.28,-0.07
782,-190,597,-0.42,-0.35,-0.14
783,-189,598,-0.28,-0.49,-0.14
783,-189,598,-0.28,-0.63,0.0
784,-191,598,-0.21,-0.77,-0.07
784,-193,597,-0.14,-0.84,-0.21
783,-191,596,0.0,-0.98,-0.28
782,-191,595,0.0,-1.12,-0.21
782,-188,594,0.07,-1.05,-0.21
782,-188,592,0.35,-1.05,-0.21
783,-188,591,0.28,-1.05,0.0
783,-188,592,0.14,-1.05,0.0
785,-187,593,-0.07,-1.19,0.0
787,-187,592,-0.14,-1.26,-0.14
787,-190,590,-0.14,-1.19,-0.14
786,-193,589,-0.14,-1.12,-0.28
785,-193,589,-0.07,-1.05,-0.42
785,-192,588,0.14,-0.98,-0.56
783,-188,589,0.28,-0.91,-0.56
