acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-261,-40,999,27.51,1.12,1.89
-269,-18,996,24.85,2.45,1.26
-278,1,985,21.7,3.71,1.05
-284,1,974,19.6,4.83,1.19
-291,15,962,19.81,5.81,1.33
-304,53,965,20.65,6.51,1.96
-320,91,971,18.97,7.0,2.1
-321,110,971,14.14,7.21,2.17
-327,103,961,7.7,7.49,2.45
-344,81,962,2.38,7.84,2.66
-355,56,961,-1.54,8.4,2.59
-348,37,950,-3.43,8.89,2.59
-355,44,950,-4.55,9.31,2.45
-360,43,951,-7.0,9.52,2.45
-360,39,947,-11.34,9.45,2.1
-361,39,944,-15.26,9.52,1.68
-365,24,938,-18.2,9.45,1.75
-379,10,936,-20.72,9.45,1.68
-380,-3,924,-21.77,9.38,1.12
-379,-3,915,-21.84,8.89,0.84
-376,1,929,-22.33,8.61,0.91
-369,0,919,-23.38,7.98,0.56
-371,6,924,-25.62,7.07,0.28
-370,-7,922,-28.28,6.51,0.21
-372,-36,915,-29.61,6.16,0.07
-381,-43,912,-29.33,5.53,-0.07
-378,-48,916,-28.56,4.97,-0.28
-371,-49,914,-28.63,4.13,-0.84
-371,-44,909,-29.61,3.29,-1.47
-375,-69,909,-30.87,2.45,-1.4
-379,-111,908,-30.8,2.17,-1.4
-379,-122,905,-28.21,1.61,-1.82
-377,-122,910,-25.2,1.12,-1.75
-382,-132,908,-23.24,0.91,-1.75
-394,-138,916,-21.91,0.63,-2.17
-390,-141,914,-20.37,0.42,-2.52
-389,-148,902,-18.62,0.21,-2.52
-401,-140,897,-16.73,-0.21,-2.66
-405,-147,895,-15.47,-0.77,-2.52
-406,-143,899,-14.91,-1.19,-2.8
-398,-138,906,-13.72,-1.75,-3.15
-382,-148,907,-12.32,-2.24,-3.15
-382,-146,906,-10.64,-2.73,-2.94
-386,-138,906,-9.03,-3.36,-2.73
-390,-140,905,-8.33,-3.85,-2.59
-393,-140,903,-8.75,-4.48,-2.8
-395,-146,912,-8.96,-4.76,-2.73
-391,-158,911,-8.4,-4.9,-2.87
-388,-157,913,-6.86,-4.97,-2.8
-387,-142,924,-5.46,-4.83,-2.52
-378,-127,930,-5.18,-4.69,-2.17
-373,-133,933,-6.16,-4.34,-1.61
-373,-150,926,-6.72,-3.92,-1.54
-373,-145,930,-5.95,-3.5,-1.82
-361,-150,926,-5.18,-3.15,-1.4
-361,-161,921,-4.41,-3.01,-0.91
-364,-161,923,-3.64,-2.87,-0.7
-358,-162,926,-2.73,-2.8,-0.56
-343,-172,920,-2.31,-2.87,-0.49
-345,-182,921,-1.19,-2.87,-0.56
-349,-182,914,1.19,-3.08,-0.98
-356,-166,917,3.22,-3.22,-0.84
-359,-156,920,4.27,-3.36,-0.63
-358,-167,925,4.69,-3.29,-0.21
-362,-170,925,6.02,-3.15,-0.21
-354,-158,931,8.19,-2.94,-0.07
-350,-147,932,9.45,-2.66,0.14
-360,-133,935,9.45,-2.45,0.14
-356,-127,934,8.33,-2.24,0.21
-355,-131,938,7.42,-1.75,0.42
-358,-130,940,7.63,-1.33,0.56
-354,-130,942,8.19,-0.84,0.98
-358,-127,943,8.75,0.0,1.26
-357,-118,941,9.31,0.63,1.19
-361,-114,939,9.17,1.26,1.4
-367,-99,935,8.54,1.68,1.33
-368,-88,934,7.28,1.89,1.33
-366,-87,934,5.11,2.03,1.4
-361,-92,926,3.29,2.03,1.33
-362,-88,928,2.59,1.89,0.98
-357,-77,927,2.31,1.33,0.63
-361,-75,925,1.19,1.05,0.63
-367,-80,926,-0.28,0.77,0.63
-367,-88,923,-1.47,0.28,0.63
-372,-98,927,-2.59,0.07,0.7
-375,-112,924,-3.22,-0.07,0.49
-372,-122,926,-2.59,-0.21,0.28
-375,-128,924,-1.82,-0.14,0.0
-370,-123,923,-0.56,-0.14,-0.42
-370,-112,927,0.21,-0.07,-0.35
-370,-110,926,-0.14,-0.07,-0.28
-371,-115,923,-1.05,0.0,-0.07
-376,-117,929,-1.33,0.07,-0.14
-370,-118,930,-1.26,0.14,-0.07
-364,-126,927,-1.19,0.28,0.07
-370,-129,924,-0.84,0.35,0.07
-371,-135,922,-0.14,0.35,-0.07
-368,-127,919,0.56,0.21,-0.28
-365,-124,913,1.12,-0.21,-0.14
-365,-128,913,1.33,-0.63,0.0
-367,-128,914,1.61,-1.19,-0.21
-365,-119,917,1.82,-1.82,-0.49
-363,-111,921,1.82,-2.24,-0.7
-363,-109,924,1.4,-2.66,-0.63
-367,-104,930,0.7,-2.8,-0.7
-367,-104,930,0.56,-2.8,-0.7
-365,-106,930,0.63,-2.73,-0.56
-371,-106,932,0.63,-2.59,-0.35
-375,-114,933,0.56,-2.31,-0.35
-374,-115,933,0.63,-1.96,-0.28
-365,-104,931,0.56,-1.82,-0.49
-363,-107,932,-0.14,-1.68,-0.28
-369,-119,927,-1.33,-1.54,-0.28
-372,-128,925,-1.05,-1.4,-0.14
-371,-131,925,0.56,-1.26,-0.07
-363,-126,929,2.03,-1.05,0.0
-363,-118,927,2.73,-1.05,-0.07
-369,-115,924,2.52,-1.12,-0.07
-373,-116,926,1.96,-1.12,-0.07
-368,-123,927,1.54,-1.05,-0.21
-358,-130,923,1.82,-0.98,-0.28
-364,-128,925,3.29,-0.7,-0.21
-368,-123,931,4.62,-0.63,-0.21
-365,-117,926,5.18,-0.63,-0.21
-370,-105,928,5.18,-0.56,-0.07
-368,-103,929,4.55,-0.56,0.14
-362,-103,930,3.57,-0.7,0.14
-356,-107,930,3.01,-0.77,0.0
-356,-110,927,3.36,-0.84,0.0
-360,-103,934,3.64,-0.91,-0.07
-358,-95,932,3.64,-0.91,-0.07
-361,-87,935,2.8,-0.91,0.07
-366,-87,933,1.47,-0.91,0.07
-365,-95,931,0.35,-0.84,0.35
-366,-104,930,0.07,-0.63,0.42
-362,-108,929,0.63,-0.49,0.35
-360,-104,929,1.4,-0.56,0.28
-366,-95,927,1.68,-0.7,0.07
-372,-94,933,1.05,-0.7,0.07
-369,-95,930,-0.21,-0.63,0.07
-367,-98,926,-1.26,-0.63,0.14
-369,-103,930,-1.68,-0.63,0.35
-369,-109,933,-1.68,-0.49,0.35
-366,-110,934,-1.26,-0.28,0.35
-365,-110,934,-0.77,0.07,0.42
-360,-107,936,-0.56,0.28,0.56
-356,-104,932,-0.63,0.42,0.7
-359,-100,934,-1.47,0.49,0.98
-358,-102,939,-2.66,0.63,1.12
-343,-115,931,-3.01,0.56,1.12
-340,-111,912,-2.17,0.0,0.98
-358,-102,914,-1.47,-0.56,0.84
-373,-103,916,-1.68,-1.12,0.14
-378,-105,921,-2.24,-1.4,-0.56
-372,-101,922,-1.89,-1.68,-1.12
-364,-98,926,-0.56,-1.68,-1.05
-370,-89,932,0.21,-1.68,-0.91
-377,-71,941,-0.21,-1.54,-0.98
-370,-66,943,-1.89,-1.26,-0.84
-369,-68,941,-4.06,-0.84,-0.42
-369,-77,934,-5.6,-0.56,0.14
-374,-92,930,-6.79,-0.35,0.56
-369,-105,928,-7.28,-0.21,0.56
-362,-120,924,-7.35,-0.21,0.49
-361,-137,923,-7.28,-0.21,0.42
-360,-152,918,-6.23,-0.42,0.28
-360,-162,918,-4.2,-0.56,0.14
-359,-161,918,-1.82,-0.7,-0.07
-359,-150,918,0.21,-0.98,-0.28
-361,-139,923,1.4,-1.26,-0.35
-360,-143,923,1.89,-1.33,-0.07
-362,-153,921,2.52,-1.33,0.14
-370,-151,919,4.2,-1.33,0.21
-374,-144,924,6.37,-1.26,0.28
-371,-133,930,7.7,-0.91,0.21
-364,-128,935,8.54,-0.49,0.21
-359,-129,935,9.73,0.0,0.42
-365,-120,935,10.99,0.42,0.7
-367,-107,932,11.69,0.77,0.91
-367,-90,930,10.99,0.77,1.05
-367,-80,922,9.31,0.56,0.91
-370,-92,919,7.77,0.21,0.98
-377,-106,921,7.42,0.0,0.84
-375,-98,927,8.19,0.0,0.56
-369,-80,934,8.96,0.0,0.35
-366,-61,937,8.26,-0.07,0.28
-367,-55,936,6.44,-0.07,0.49
-374,-60,936,4.27,0.07,0.7
-377,-71,920,2.73,-0.07,0.84
-382,-76,917,2.31,-0.21,1.19
-384,-83,918,2.31,-0.49,1.47
-375,-84,921,2.24,-0.84,1.33
-372,-83,925,2.03,-0.98,0.98
-367,-83,927,1.96,-1.26,0.7
-362,-84,928,1.96,-1.61,0.28
-363,-83,928,1.89,-1.75,0.07
-368,-85,924,2.24,-2.03,-0.07
-370,-81,922,2.24,-2.17,0.07
-368,-77,924,1.75,-2.45,-0.07
-368,-73,929,0.91,-2.59,-0.28
-365,-74,935,0.0,-2.73,-0.35
-360,-74,936,-0.56,-2.8,-0.56
-360,-73,934,-0.63,-2.73,-0.56
-362,-70,933,-0.42,-2.73,-0.7
-370,-60,928,-0.77,-2.8,-0.77
-368,-52,930,-1.89,-2.94,-0.56
-365,-60,933,-3.92,-3.15,-0.28
-359,-71,937,-5.81,-3.15,-0.35
-352,-81,939,-6.72,-3.15,-0.63
-353,-85,939,-6.58,-3.08,-0.91
-357,-81,940,-6.51,-2.87,-1.12
-360,-76,935,-7.07,-2.73,-1.05
-364,-74,942,-7.98,-2.45,-0.84
-358,-84,938,-9.1,-2.17,-0.63
-358,-92,933,-9.52,-1.89,-0.63
-360,-95,936,-9.31,-1.75,-0.56
-357,-103,933,-9.03,-1.61,-0.56
-357,-107,931,-8.96,-1.47,-0.42
-359,-114,933,-8.68,-1.26,-0.35
-355,-119,930,-8.26,-1.26,-0.28
-357,-120,925,-8.05,-1.33,-0.35
-358,-125,927,-7.84,-1.4,-0.28
-357,-136,927,-7.42,-1.33,-0.35
-350,-144,925,-6.09,-1.4,-0.63
-348,-142,926,-3.71,-1.4,-0.84
-352,-135,931,-1.75,-1.4,-0.77
-353,-133,929,-0.49,-1.33,-0.63
-360,-127,929,0.42,-1.33,-0.35
-359,-124,929,0.77,-1.19,-0.21
-358,-128,930,0.77,-1.05,-0.21
-359,-129,933,1.33,-0.91,-0.28
-354,-123,932,2.38,-0.7,-0.21
-354,-121,932,3.5,-0.56,-0.07
-360,-106,933,4.06,-0.42,-0.07
-359,-94,934,3.85,-0.28,0.28
-360,-96,932,2.94,-0.14,0.56
-365,-101,935,1.96,0.07,0.63
-362,-105,929,1.68,0.21,0.7
-366,-106,930,1.68,0.21,0.77
-366,-101,932,1.61,0.28,0.91
-362,-108,932,1.54,0.35,0.98
-363,-110,929,1.54,0.28,0.91
-359,-114,927,1.75,0.28,0.84
-358,-111,928,2.38,0.21,0.7
-358,-111,926,2.59,0.0,0.7
-358,-106,924,2.52,-0.14,0.63
-358,-99,924,2.52,-0.56,0.56
-363,-98,926,2.1,-0.91,0.42
-363,-104,928,1.89,-1.05,0.21
-362,-108,927,2.45,-1.12,0.14
-365,-103,932,3.57,-1.05,0.07
-364,-95,933,4.34,-0.98,0.21
-363,-85,934,4.13,-0.91,0.28
-362,-82,934,2.94,-0.91,0.21
-363,-82,931,1.75,-0.91,0.14
-365,-90,930,1.19,-0.91,0.21
-368,-97,927,1.19,-0.98,0.14
-365,-91,929,1.54,-0.98,0.07
-361,-82,930,1.54,-1.12,0.28
-359,-75,934,0.63,-1.26,0.28
-357,-82,936,-1.12,-1.4,0.21
-356,-93,931,-2.31,-1.47,0.07
-357,-94,927,-1.89,-1.68,-0.42
-361,-93,929,-1.19,-1.75,-0.42
-359,-81,929,-0.7,-1.96,-0.77
-360,-67,930,-1.33,-2.24,-0.77
-361,-66,931,-3.01,-2.52,-0.63
-362,-73,933,-4.97,-2.8,-0.7
-362,-84,934,-6.23,-2.87,-0.84
-361,-94,934,-6.51,-2.66,-0.98
-363,-90,937,-6.16,-2.52,-0.98
