acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-78,-244,970,-0.28,-0.7,-0.21
-79,-243,971,-0.21,-0.7,-0.14
-80,-244,971,-0.14,-0.7,-0.14
-78,-244,971,-0.14,-0.7,-0.14
-78,-243,969,0.0,-0.7,-0.14
-79,-243,973,0.07,-0.63,-0.14
-80,-244,970,0.0,-0.77,-0.14
-77,-242,970,0.21,-0.7,-0.14
-79,-243,971,0.0,-0.63,-0.14
-79,-243,971,0.0,-0.7,-0.21
-79,-242,971,0.14,-0.7,-0.14
-78,-241,972,0.14,-0.77,-0.07
-78,-240,970,0.14,-0.7,-0.14
-80,-241,970,-0.07,-0.7,-0.14
-78,-240,970,-0.14,-0.77,-0.14
-77,-238,970,-0.21,-0.77,-0.14
-79,-239,968,-0.35,-0.77,0.0
-77,-233,968,-0.28,-0.7,-0.14
-77,-225,973,-1.12,-0.56,-0.14
-81,-235,974,-1.96,-0.77,0.14
-79,-235,975,-1.96,-0.84,0.14
-80,-240,974,-2.1,-0.63,0.14
-79,-243,973,-2.1,-0.7,0.0
-78,-247,971,-2.1,-0.56,-0.14
-78,-252,968,-2.31,-0.63,-0.21
-79,-257,969,-2.17,-0.56,-0.28
-81,-259,968,-1.61,-0.63,-0.35
-80,-256,968,-0.98,-0.63,-0.49
-80,-250,969,-0.42,-0.56,-0.56
-80,-246,970,-0.21,-0.56,-0.42
-79,-245,971,-0.14,-0.56,-0.28
-78,-246,970,0.0,-0.63,-0.28
-79,-247,969,0.07,-0.63,-0.28
-78,-246,968,0.21,-0.63,-0.21
-78,-244,969,0.28,-0.63,-0.21
-78,-244,970,0.14,-0.7,-0.14
-79,-243,969,0.14,-0.7,-0.14
-80,-243,970,0.07,-0.7,-0.14
-78,-243,971,0.07,-0.7,-0.07
-79,-243,971,0.0,-0.7,-0.14
-78,-245,971,0.0,-0.77,-0.07
-79,-244,971,-0.14,-0.7,-0.14
-80,-244,970,-0.21,-0.63,-0.14
-79,-244,970,-0.21,-0.7,-0.14
-79,-244,970,-0.28,-0.7,-0.14
-79,-244,971,-0.35,-0.77,-0.14
-80,-245,970,-0.42,-0.77,-0.14
-79,-245,969,-0.42,-0.7,-0.14
-79,-245,969,-0.35,-0.7,-0.14
-79,-245,969,-0.49,-0.77,-0.21
-79,-245,968,-0.42,-0.77,-0.21
-76,-239,970,-0.42,-0.7,-0.21
-79,-237,973,-0.98,-0.63,-0.21
-79,-243,973,-1.26,-0.77,0.0
-78,-242,972,-1.12,-0.77,0.07
-77,-245,972,-1.19,-0.63,0.07
-78,-248,970,-1.33,-0.63,0.14
-78,-250,970,-1.33,-0.63,0.07
-80,-253,970,-1.33,-0.63,0.07
-81,-254,969,-0.91,-0.7,0.0
-81,-254,970,-0.35,-0.63,-0.14
-81,-252,967,-0.07,-0.63,-0.14
-82,-249,968,0.14,-0.56,-0.21
-82,-250,970,0.21,-0.7,-0.28
-79,-247,968,0.42,-0.7,-0.28
-78,-242,970,0.63,-0.7,-0.28
-77,-240,970,0.35,-0.7,-0.21
-78,-241,972,0.07,-0.7,-0.14
-78,-242,972,-0.07,-0.7,-0.07
-77,-242,970,0.0,-0.77,-0.07
-78,-245,970,-0.21,-0.63,0.0
-79,-247,970,-0.35,-0.63,0.0
-79,-248,968,-0.28,-0.7,-0.07
-79,-247,968,-0.21,-0.63,-0.07
-79,-248,969,-0.28,-0.63,-0.14
-79,-247,968,-0.21,-0.7,-0.14
-78,-246,971,-0.14,-0.7,-0.14
-79,-246,971,-0.14,-0.63,-0.14
-79,-246,970,-0.07,-0.7,-0.07
-79,-244,970,-0.07,-0.63,-0.07
-80,-245,971,-0.21,-0.63,0.0
-81,-246,969,-0.21,-0.7,-0.07
-80,-245,970,-0.14,-0.7,-0.14
-81,-245,970,-0.14,-0.7,-0.07
-80,-248,970,-0.14,-0.77,-0.14
-78,-247,970,-0.07,-0.7,-0.07
-79,-248,969,0.0,-0.77,-0.07
