acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-99,-20,-1003,4.27,-0.21,-0.07
-100,-23,-1003,4.48,-0.28,0.14
-99,-26,-1003,4.55,-0.35,0.21
-98,-29,-1004,4.97,-0.21,0.35
-97,-30,-1009,5.53,-0.14,0.56
-97,-30,-1008,6.02,-0.14,0.77
-96,-27,-1005,6.16,-0.14,0.84
-96,-30,-1003,5.81,-0.21,0.77
-96,-31,-999,5.04,-0.14,0.7
-96,-37,-1003,4.34,0.0,0.63
-96,-41,-1004,3.99,0.14,0.56
-99,-44,-1003,3.78,0.14,0.49
-100,-43,-1004,3.5,0.14,0.28
-101,-44,-1005,3.08,0.07,0.07
-97,-42,-1008,2.73,0.0,-0.14
-97,-38,-1005,2.03,0.0,-0.42
-94,-38,-1007,1.19,0.0,-0.63
-88,-41,-1009,0.35,-0.28,-0.84
-88,-42,-1008,-0.21,-0.35,-0.98
-90,-44,-1007,-0.28,-0.35,-1.05
-92,-42,-1002,-0.28,-0.28,-1.19
-91,-39,-1002,-0.28,-0.14,-1.33
-88,-37,-1005,0.0,0.0,-1.33
-89,-36,-1007,0.42,0.0,-1.26
-92,-32,-1008,0.49,-0.07,-1.19
-93,-31,-1008,0.63,-0.21,-1.05
-93,-32,-1003,0.28,-0.28,-1.05
-92,-32,-1005,0.42,-0.21,-0.98
-91,-34,-1001,0.91,-0.28,-0.77
-92,-38,-1007,1.33,-0.21,-0.49
-92,-39,-1008,2.17,-0.28,-0.28
-93,-38,-1005,3.01,-0.21,-0.14
-97,-36,-1005,3.43,-0.28,-0.07
-99,-36,-1003,3.5,-0.35,0.07
-98,-36,-1002,3.43,-0.42,0.21
-96,-38,-1001,3.43,-0.28,0.35
-94,-41,-999,3.29,-0.07,0.49
-95,-46,-1005,3.36,0.07,0.63
-95,-48,-1008,3.99,0.07,0.77
-97,-49,-1006,4.41,-0.14,0.77
-95,-51,-1009,4.55,-0.28,0.77
-96,-53,-1011,4.69,-0.28,0.84
-94,-55,-1014,5.18,-0.49,0.77
-94,-61,-1009,5.81,-0.7,0.84
-92,-67,-1006,6.09,-0.77,0.7
-96,-70,-1006,6.37,-0.7,0.63
-95,-72,-1007,7.0,-0.98,0.49
-87,-65,-1006,6.86,-1.33,0.49
-86,-53,-1011,6.44,-1.26,0.28
-82,-49,-1007,4.83,-1.54,0.14
-78,-39,-1013,2.1,-1.82,-0.21
-78,-37,-1013,-0.28,-2.17,-0.49
-78,-40,-1011,-2.59,-2.52,-0.77
-81,-45,-1018,-4.2,-2.73,-0.98
-84,-48,-1011,-5.39,-3.01,-1.05
-86,-53,-1011,-5.95,-3.29,-1.05
-89,-58,-1004,-6.09,-3.29,-1.05
-91,-57,-997,-5.39,-3.15,-0.91
-92,-59,-991,-4.06,-2.8,-0.7
-93,-55,-988,-2.94,-2.24,-0.28
-93,-57,-991,-1.68,-1.61,0.14
-93,-59,-988,-1.26,-1.19,0.49
-97,-53,-992,-0.91,-0.77,0.7
-100,-51,-996,-0.35,-0.35,0.91
-102,-47,-998,-0.35,0.0,0.98
-101,-46,-998,-0.7,0.28,1.05
-99,-46,-1001,-1.26,0.42,1.05
-93,-47,-1005,-1.47,0.42,0.98
-95,-51,-1004,-1.82,0.35,0.84
-92,-50,-1012,-2.17,0.21,0.77
-93,-52,-1008,-2.1,0.14,0.7
-102,-51,-999,-2.17,0.14,0.7
-96,-49,-1011,-1.75,0.07,0.7
-93,-48,-1007,-1.61,0.21,0.84
-103,-40,-1009,-1.61,0.21,0.98
-101,-41,-1013,-1.26,-0.28,0.98
-98,-31,-1014,-1.54,-0.7,0.91
-99,-30,-1012,-1.33,-0.77,0.98
-100,-33,-1009,-1.26,-0.98,0.91
-100,-31,-1008,-0.98,-1.05,0.77
-100,-33,-1003,-0.49,-1.19,0.77
-98,-38,-1005,-0.21,-1.26,0.77
-97,-41,-1008,0.35,-1.26,0.84
-94,-42,-1015,1.05,-1.33,0.91
-94,-40,-1016,1.89,-1.47,0.84
-94,-36,-1013,1.82,-1.82,0.84
-92,-37,-1014,1.33,-2.03,0.63
-90,-40,-1013,0.91,-2.38,0.42
-91,-43,-1011,0.63,-2.59,0.14
-95,-47,-1006,0.42,-2.73,-0.14
-98,-51,-998,-0.21,-2.87,-0.35
-96,-49,-997,-0.49,-2.87,-0.63
-95,-50,-991,-0.49,-2.59,-0.77
-96,-45,-991,-0.49,-2.1,-0.77
-96,-44,-983,-0.07,-1.47,-0.63
-96,-40,-978,0.28,-0.7,-0.56
-94,-38,-985,0.77,0.21,-0.49
-93,-35,-992,1.4,0.77,-0.21
-94,-31,-997,1.68,1.05,-0.07
-91,-29,-1008,2.03,1.33,0.0
-90,-25,-1002,1.68,1.33,0.14
-91,-24,-1015,1.54,1.12,0.35
-85,-31,-1015,1.12,0.56,0.35
-86,-31,-1019,0.49,0.14,0.35
-86,-41,-1017,0.35,-0.42,0.49
-84,-48,-1019,0.77,-0.56,0.63
-85,-56,-1013,2.31,-0.63,0.84
-88,-58,-1006,4.13,-0.7,0.98
-90,-54,-1002,5.67,-0.56,0.98
-90,-50,-1003,6.51,-0.42,1.05
-93,-49,-1004,6.58,-0.42,0.98
-97,-48,-1000,5.74,-0.35,0.98
-98,-50,-1001,4.83,-0.28,0.84
-94,-54,-1004,4.06,-0.35,0.7
-94,-55,-1007,3.36,-0.42,0.56
-97,-54,-1007,2.59,-0.56,0.35
-99,-54,-1007,1.75,-0.63,0.14
-96,-57,-1006,0.84,-0.98,0.0
-95,-60,-1004,-0.07,-0.98,-0.14
-95,-60,-1009,-0.07,-1.05,-0.14
-93,-61,-1009,0.56,-1.19,-0.21
-96,-54,-1006,0.98,-1.19,-0.21
-96,-49,-1002,0.77,-1.19,-0.14
-92,-48,-1001,0.56,-1.19,-0.21
-91,-47,-1002,0.49,-1.12,-0.21
-94,-48,-1006,0.63,-0.98,-0.21
-96,-49,-1002,0.42,-0.98,-0.07
-101,-50,-1002,0.35,-0.91,-0.14
-100,-52,-1003,0.42,-0.91,-0.14
-96,-52,-1007,0.84,-0.84,0.0
-97,-55,-1007,1.19,-0.84,0.0
-95,-52,-1012,1.47,-1.19,0.07
-96,-52,-1006,0.91,-1.33,0.0
-97,-50,-1008,0.63,-1.47,-0.07
-94,-57,-1008,0.49,-1.61,-0.21
