acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
782,123,600,-0.14,0.07,-0.21
780,120,598,-0.28,0.28,-0.14
779,118,599,-0.35,0.49,-0.21
779,119,599,-0.28,0.63,-0.28
779,116,602,-0.21,0.7,-0.28
780,110,604,-0.14,0.77,-0.28
779,109,605,0.28,0.77,-0.49
782,112,607,0.98,0.77,-0.56
782,111,611,1.54,0.84,-0.49
783,122,615,1.96,0.77,-0.63
786,142,617,2.73,0.49,-0.63
786,145,618,2.94,0.0,0.0
785,140,613,2.38,-0.28,0.35
783,137,610,2.24,-0.42,0.28
782,136,607,2.52,-0.56,0.21
780,139,600,2.66,-0.63,0.28
778,138,598,2.38,-0.49,0.35
776,137,595,1.61,-0.49,0.21
779,142,594,0.91,-0.49,0.0
783,145,595,0.07,-0.49,-0.07
786,142,595,-0.84,-0.49,-0.07
786,138,595,-1.54,-0.28,-0.14
787,139,598,-1.68,-0.21,-0.14
786,140,599,-1.68,-0.07,0.14
785,139,599,-1.61,0.07,0.49
784,139,601,-1.82,0.21,0.84
783,136,604,-2.03,0.14,1.05
782,134,604,-2.03,0.14,1.19
782,133,602,-1.96,0.21,1.47
782,130,600,-1.89,0.28,1.68
784,128,596,-2.1,0.49,1.75
782,130,591,-2.59,0.84,1.82
782,131,590,-3.08,1.12,1.89
783,123,592,-3.85,1.54,1.89
783,116,589,-4.41,1.96,1.75
784,115,593,-4.41,2.24,1.61
784,114,595,-3.99,2.52,1.61
784,114,599,-3.57,2.8,1.61
782,115,604,-3.08,2.94,1.61
779,113,612,-2.66,3.01,1.68
777,115,615,-2.38,3.22,1.26
777,114,616,-2.03,3.29,1.19
773,111,620,-1.75,3.15,0.98
773,112,622,-1.54,3.01,0.7
776,112,620,-1.26,2.8,0.7
779,118,618,-1.12,2.52,0.7
779,121,620,-1.26,2.17,0.7
778,124,621,-1.61,1.82,0.84
776,123,623,-1.96,1.47,0.98
774,120,626,-2.24,1.19,1.12
772,119,624,-2.24,0.91,1.12
770,118,626,-2.17,0.63,1.26
766,115,624,-2.24,0.28,1.33
768,115,624,-2.17,0.07,1.26
767,114,624,-2.1,0.0,1.12
771,108,626,-2.1,-0.07,1.12
773,105,620,-2.17,-0.21,0.91
774,106,622,-2.1,-0.35,0.7
775,101,622,-2.03,-0.49,0.49
774,98,620,-2.03,-0.49,0.28
776,98,618,-1.68,-0.63,0.07
777,96,618,-1.33,-0.63,-0.14
777,95,620,-1.05,-0.7,-0.35
777,100,618,-0.35,-0.63,-0.42
775,102,618,0.21,-0.7,-0.21
776,102,616,0.49,-0.7,-0.14
776,104,615,0.77,-0.7,-0.14
776,109,612,1.12,-0.63,-0.21
778,112,613,0.98,-0.63,-0.14
779,107,615,0.49,-0.56,-0.21
778,105,612,0.07,-0.49,-0.35
779,106,608,0.0,-0.42,-0.7
776,106,608,0.07,-0.28,-0.91
777,107,607,-0.07,-0.07,-0.98
775,111,606,-0.07,0.07,-1.12
776,115,605,0.07,0.28,-1.12
775,118,611,0.0,0.28,-1.12
774,119,611,0.0,0.28,-1.12
776,123,612,0.14,0.21,-1.19
777,124,616,0.14,0.14,-1.12
777,121,617,0.0,0.28,-1.12
776,116,615,-0.07,0.42,-1.19
771,118,614,-0.07,0.49,-1.4
771,116,617,-0.14,0.49,-1.54
770,114,613,-0.49,0.63,-1.47
770,112,617,-0.56,0.56,-1.47
772,108,620,-0.21,0.49,-1.4
774,121,617,0.21,0.49,-1.4
774,124,622,0.63,0.28,-1.12
774,123,622,0.42,0.28,-0.84
772,123,620,0.14,0.28,-0.7
769,124,621,0.14,0.21,-0.63
766,123,621,-0.21,0.14,-0.35
768,122,621,-0.42,0.0,-0.07
770,122,619,-0.77,0.0,0.07
774,123,617,-1.26,-0.14,0.21
775,119,620,-1.89,-0.21,0.28
774,113,625,-2.38,-0.35,0.07
774,115,627,-2.31,-0.42,-0.28
774,115,625,-2.24,-0.56,-0.42
772,116,624,-2.38,-0.7,-0.49
774,115,624,-2.38,-0.77,-0.63
775,112,618,-2.45,-0.7,-0.63
775,111,618,-2.31,-0.7,-0.77
775,106,617,-1.89,-0.63,-0.77
772,106,616,-1.33,-0.49,-0.7
772,107,619,-0.77,-0.49,-0.7
770,113,623,-0.07,-0.56,-0.63
772,121,625,0.35,-0.63,-0.42
771,125,626,0.42,-0.7,-0.35
773,120,626,0.07,-0.7,-0.14
772,114,622,-0.28,-0.63,-0.21
773,117,619,-0.21,-0.63,-0.35
773,118,618,0.0,-0.77,-0.21
774,117,616,-0.14,-0.77,-0.14
772,112,616,-0.56,-0.77,-0.21
772,113,617,-0.84,-0.91,-0.42
771,112,616,-0.77,-0.98,-0.7
770,110,617,-0.98,-0.91,-0.84
