acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
342,-12,955,-1.05,0.56,-1.47
339,-13,959,-1.12,0.21,-1.61
339,-6,959,-1.05,-0.07,-2.03
340,0,959,-0.84,-0.49,-2.24
342,6,955,-0.77,-1.05,-2.31
341,14,949,-0.7,-1.4,-2.45
340,17,946,-0.7,-1.75,-2.17
341,14,940,-0.91,-1.89,-1.96
340,21,933,-0.91,-1.89,-1.96
339,27,925,-1.19,-1.68,-1.61
341,26,919,-1.47,-1.33,-1.12
341,26,911,-1.61,-0.98,-0.7
341,25,906,-1.61,-0.49,-0.35
340,24,906,-1.68,0.14,0.07
341,19,905,-1.96,0.56,0.49
338,14,901,-2.31,0.98,0.84
335,10,900,-2.38,1.54,1.05
332,2,902,-2.52,1.96,1.33
330,-6,908,-2.45,2.45,1.47
330,-10,917,-2.03,3.01,1.47
336,-8,924,-1.12,3.5,1.33
340,-6,928,0.0,3.64,1.47
339,-6,934,0.77,3.85,1.54
334,-7,940,1.26,3.92,1.47
330,-9,945,1.4,3.92,1.54
326,-15,950,1.05,3.92,1.61
323,-18,958,0.77,3.92,1.4
320,-15,967,0.56,3.64,1.19
320,-13,970,0.28,3.01,0.91
323,-15,978,-0.14,2.31,0.56
332,-19,975,-0.63,1.75,0.07
335,-17,976,-1.12,1.47,-0.42
333,-15,976,-1.61,1.19,-0.49
329,-10,975,-2.03,0.91,-0.56
328,-9,975,-2.52,0.63,-0.56
328,-1,971,-2.8,0.35,-0.77
329,3,971,-3.01,0.21,-0.7
325,2,968,-3.36,-0.14,-0.63
322,2,960,-3.78,-0.49,-0.63
323,1,960,-3.99,-0.63,-0.63
325,1,959,-4.34,-0.84,-0.63
327,5,953,-4.41,-1.05,-0.42
328,5,951,-4.55,-1.05,-0.14
328,3,951,-4.34,-1.12,-0.07
324,0,953,-3.99,-1.26,0.28
322,-7,954,-3.22,-1.4,0.35
323,-9,952,-2.17,-1.4,0.42
326,-8,951,-0.98,-1.47,0.49
328,-9,950,-0.07,-1.61,0.7
332,-12,947,0.42,-1.61,0.84
331,-14,951,0.7,-1.61,0.84
328,-18,953,0.77,-1.61,0.91
328,-16,958,0.84,-1.68,0.84
327,-15,958,0.63,-1.89,0.7
325,-14,960,0.07,-2.17,0.63
323,-20,960,-0.63,-2.52,0.49
320,-32,961,-1.47,-2.94,0.42
320,-42,959,-1.96,-3.15,0.07
324,-37,961,-1.89,-3.43,-0.56
330,-37,964,-2.03,-3.85,-0.77
337,-44,961,-2.31,-4.27,-0.98
339,-59,959,-2.59,-4.55,-1.33
337,-71,960,-2.38,-4.34,-1.82
333,-76,961,-1.54,-4.13,-2.45
332,-74,957,-0.35,-4.06,-2.8
336,-65,955,0.84,-3.85,-3.22
342,-56,958,1.47,-3.92,-3.71
345,-45,958,1.82,-4.13,-4.27
348,-31,955,1.96,-4.48,-4.9
345,-20,948,1.54,-5.04,-5.32
340,-16,937,0.77,-5.67,-5.53
337,-14,930,0.21,-6.02,-5.74
338,-6,926,-0.42,-6.02,-5.74
338,-5,930,-1.47,-5.74,-5.11
341,-7,929,-2.38,-5.32,-4.62
343,-5,923,-2.45,-4.83,-4.41
347,-4,922,-1.68,-4.27,-4.27
353,1,926,-0.21,-3.71,-4.27
355,11,928,0.84,-3.29,-3.99
355,15,924,1.26,-3.01,-3.5
352,15,915,1.19,-2.73,-3.08
347,9,907,1.33,-2.52,-2.87
343,0,907,1.4,-2.17,-2.52
338,-13,913,1.19,-1.61,-2.1
335,-24,922,0.91,-0.98,-1.75
336,-21,930,1.12,-0.49,-1.68
338,-23,934,1.75,-0.21,-1.75
340,-28,934,2.66,-0.28,-2.03
342,-36,937,3.64,-0.42,-2.52
342,-28,935,4.69,-0.35,-3.43
348,-15,937,5.32,-0.56,-3.85
347,-13,942,4.34,-0.63,-3.78
346,-8,943,2.87,-0.56,-3.85
345,-5,937,1.68,-0.56,-3.99
344,0,933,1.26,-0.7,-4.2
344,4,930,1.33,-0.91,-4.34
345,10,929,1.47,-1.19,-4.41
342,14,929,1.26,-1.54,-4.34
339,15,927,0.91,-1.68,-4.2
339,18,923,0.63,-1.54,-4.06
343,25,921,0.42,-1.33,-3.92
346,31,922,0.35,-0.91,-3.64
350,32,919,0.49,-0.49,-3.29
353,35,921,0.77,-0.14,-2.94
352,37,919,1.12,0.28,-2.52
349,42,918,1.54,0.63,-2.1
345,44,923,1.68,0.91,-1.61
337,43,929,1.33,0.98,-1.05
332,41,927,1.05,0.91,-0.7
336,38,926,0.91,0.77,-0.49
339,30,927,0.21,0.63,-0.21
339,27,927,-0.35,0.7,-0.21
342,29,929,-0.56,0.84,-0.14
347,27,933,-0.77,0.84,0.14
344,18,940,-1.12,0.91,0.63
342,16,941,-0.84,1.05,0.63
339,11,939,-0.14,1.05,0.77
337,-2,943,0.28,1.26,1.12
336,-2,946,0.77,1.54,0.84
335,5,953,1.33,1.47,0.77
335,3,957,1.33,1.05,0.91
332,-5,956,1.05,0.63,0.77
332,-11,955,1.12,0.28,0.35
335,-1,956,1.54,0.0,-0.21
338,15,959,1.54,-0.42,-0.35
338,20,959,0.14,-0.84,-0.14
336,15,960,-1.89,-1.33,-0.07
333,12,959,-3.43,-1.75,-0.42
333,16,954,-4.41,-2.31,-0.7
335,15,953,-5.81,-2.73,-0.77
340,18,947,-7.07,-3.01,-0.77
342,18,943,-8.26,-3.22,-0.7
342,11,940,-9.03,-3.36,-0.49
338,1,939,-9.38,-3.5,-0.35
339,-6,937,-9.03,-3.22,-0.49
345,-3,939,-7.7,-2.87,-0.49
346,-2,943,-6.3,-2.45,-0.14
345,-3,943,-4.97,-2.17,0.28
345,-4,939,-3.64,-2.03,0.49
