acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-4,529,-842,-0.07,0.14,-1.05
-4,531,-841,2.17,0.28,-0.91
-3,530,-840,5.04,0.21,-0.77
-4,529,-840,7.7,0.07,-0.49
-3,527,-842,9.59,-0.07,-0.28
-2,524,-847,10.29,-0.21,-0.35
-3,520,-855,9.87,-0.07,-0.42
-3,518,-859,8.47,0.21,-0.63
-4,518,-856,6.79,0.42,-0.77
-4,520,-851,6.09,0.49,-0.77
-2,520,-850,6.86,0.49,-0.7
0,519,-850,7.63,0.21,-0.49
-1,518,-852,7.91,-0.07,-0.42
-2,516,-859,7.35,-0.28,-0.56
-2,512,-862,6.09,-0.21,-0.63
-3,510,-861,4.69,-0.21,-0.7
-7,508,-860,3.64,-0.14,-0.63
-7,509,-859,2.8,0.14,-0.35
-5,512,-857,2.66,0.42,-0.07
-2,513,-857,3.78,0.56,0.07
-1,513,-857,5.32,0.35,0.07
-1,512,-857,6.65,-0.07,0.07
-2,507,-858,6.65,-0.35,0.14
-3,505,-863,5.32,-0.35,0.28
-2,506,-863,4.2,0.07,0.28
-2,507,-861,4.62,0.14,0.28
-2,507,-856,6.02,0.0,0.35
0,505,-862,7.07,-0.21,0.49
0,501,-867,6.23,-0.42,0.49
0,501,-868,3.85,-0.56,0.35
0,499,-870,1.26,-0.49,0.21
0,500,-867,-1.26,-0.49,0.0
-1,502,-864,-2.94,-0.42,-0.07
-1,503,-863,-3.57,-0.35,0.0
0,504,-862,-3.64,-0.35,0.07
0,505,-862,-3.15,-0.35,0.07
0,505,-862,-2.94,-0.42,-0.07
0,505,-861,-2.87,-0.42,-0.21
0,506,-860,-2.59,-0.28,-0.21
0,506,-859,-2.17,-0.28,-0.21
0,507,-861,-1.47,-0.35,-0.07
0,505,-863,-1.61,-0.49,-0.07
-1,504,-863,-3.15,-0.63,-0.21
0,505,-863,-5.18,-0.42,-0.28
0,508,-858,-6.23,-0.14,-0.42
0,511,-857,-5.67,0.0,-0.42
0,512,-852,-4.06,-0.21,-0.42
0,511,-854,-1.82,-0.56,-0.35
-1,508,-858,-0.56,-0.77,-0.28
0,509,-859,-0.84,-0.7,-0.14
0,511,-859,-1.33,-0.63,-0.14
0,510,-856,-1.05,-0.49,-0.14
0,512,-854,0.35,-0.49,-0.07
-1,512,-856,2.24,-0.63,0.0
0,510,-859,3.43,-0.77,0.07
0,508,-861,2.87,-0.84,0.0
0,508,-862,1.12,-0.84,-0.07
0,508,-860,-0.42,-0.84,-0.28
0,510,-858,-0.91,-0.77,-0.21
-1,510,-855,0.07,-0.7,-0.07
-1,510,-857,1.54,-0.77,-0.07
0,508,-857,2.59,-0.91,0.0
0,508,-858,3.15,-0.91,0.0
-1,507,-860,3.43,-0.84,0.0
-1,507,-861,3.43,-0.84,0.0
0,506,-861,3.01,-0.77,0.07
0,505,-860,2.45,-0.77,0.0
0,505,-861,2.17,-0.91,-0.07
0,505,-861,1.68,-0.91,-0.14
0,504,-862,1.12,-0.84,-0.21
0,505,-863,0.42,-0.77,-0.28
-1,505,-861,-0.28,-0.77,-0.28
1,505,-861,-0.42,-0.84,-0.21
0,505,-861,-0.21,-0.84,-0.21
0,505,-861,-0.21,-0.98,-0.28
0,505,-863,-0.63,-0.98,-0.28
-1,505,-862,-1.33,-0.91,-0.35
-1,506,-860,-1.61,-0.77,-0.28
0,506,-859,-0.98,-0.7,-0.14
0,506,-860,-0.35,-0.77,-0.14
0,505,-862,-0.49,-0.77,-0.14
0,505,-861,-1.33,-0.91,-0.28
-1,506,-861,-2.03,-0.91,-0.35
-2,507,-860,-2.17,-0.84,-0.28
-1,508,-858,-1.68,-0.7,-0.21
-1,508,-857,-0.35,-0.77,-0.14
-1,508,-857,1.4,-0.84,-0.07
0,507,-859,2.73,-0.91,0.07
0,505,-861,3.01,-0.98,0.0
0,505,-865,2.1,-0.98,-0.07
-1,504,-863,0.56,-0.98,-0.28
-1,504,-861,-0.49,-0.91,-0.28
-1,504,-860,-0.63,-0.84,-0.21
-2,505,-859,-0.42,-0.84,-0.07
-1,506,-859,0.21,-0.84,0.0
-2,506,-858,0.91,-0.91,0.0
-1,506,-860,1.75,-0.91,0.0
-1,505,-862,2.1,-0.98,-0.07
0,504,-864,1.33,-1.05,-0.14
-1,502,-864,0.07,-0.98,-0.14
-1,504,-861,-0.98,-0.91,-0.14
-1,505,-861,-1.26,-0.7,-0.14
-1,504,-861,-1.33,-0.63,-0.14
0,506,-862,-1.19,-0.7,-0.14
-2,504,-862,-1.4,-0.84,-0.21
-2,504,-862,-2.17,-0.77,-0.21
-1,505,-861,-2.87,-0.63,-0.21
0,508,-859,-2.8,-0.49,-0.21
-1,508,-858,-1.82,-0.49,-0.14
0,508,-858,-0.14,-0.63,-0.14
-1,506,-861,0.77,-0.77,-0.07
-1,504,-863,-0.07,-0.91,-0.14
-1,505,-863,-2.03,-0.84,-0.14
-2,507,-862,-3.71,-0.63,-0.21
-2,509,-858,-4.13,-0.49,-0.28
-1,510,-857,-2.94,-0.56,-0.21
-1,510,-857,-1.26,-0.7,-0.21
-2,509,-859,-0.28,-0.77,-0.21
-2,508,-858,-0.28,-0.77,-0.14
-2,508,-860,-0.21,-0.63,-0.21
-1,509,-858,0.0,-0.56,-0.07
-1,510,-859,0.56,-0.56,0.0
0,509,-859,0.98,-0.77,-0.07
-1,507,-861,0.84,-0.77,-0.14
-1,507,-861,0.0,-0.77,-0.14
-1,509,-860,-0.98,-0.77,-0.21
0,508,-859,-1.26,-0.7,-0.21
-2,509,-858,-0.98,-0.7,-0.28
-1,510,-857,-0.07,-0.7,-0.21
-2,510,-858,0.98,-0.7,-0.14
-1,509,-858,1.61,-0.77,-0.07
-1,508,-857,2.1,-0.84,0.0
-2,506,-859,2.31,-0.77,0.0
-2,506,-860,2.24,-0.77,0.0
-1,507,-860,2.45,-0.7,0.07
-1,506,-860,2.52,-0.7,0.07
-2,505,-862,2.52,-0.77,0.0
-2,504,-863,1.68,-0.91,-0.07
-1,504,-864,0.14,-0.84,-0.07
-2,503,-863,-1.54,-0.77,-0.07
-3,505,-861,-3.22,-0.7,0.0
-2,507,-861,-3.78,-0.63,0.0
-1,508,-859,-3.64,-0.63,-0.07
-1,509,-857,-2.66,-0.7,-0.14
-2,509,-858,-0.98,-0.7,-0.14
-1,509,-859,0.14,-0.77,-0.14
-1,508,-859,0.42,-0.7,-0.21
-2,507,-859,0.56,-0.7,-0.14
-1,508,-859,0.77,-0.7,-0.07
-1,508,-861,0.42,-0.77,-0.07
0,507,-861,-0.21,-0.84,-0.07
0,506,-861,-1.05,-0.77,-0.14
-1,508,-860,-1.68,-0.77,-0.21
-1,509,-859,-1.54,-0.7,-0.21
-1,508,-860,-1.26,-0.7,-0.28
-1,508,-860,-1.61,-0.77,-0.42
-2,508,-858,-2.03,-0.84,-0.35
-1,509,-858,-2.1,-0.77,-0.28
-3,510,-859,-1.61,-0.7,-0.21
-1,511,-856,-1.19,-0.7,-0.21
-1,510,-857,-0.07,-0.7,-0.21
-2,510,-857,0.98,-0.7,-0.28
-2,509,-858,1.68,-0.84,-0.21
-2,508,-860,1.68,-0.84,-0.14
-2,508,-859,0.91,-0.84,-0.14
-2,508,-859,0.42,-0.91,-0.14
-1,509,-859,0.35,-0.98,-0.07
-3,508,-858,0.84,-0.98,-0.07
-2,509,-858,1.61,-1.05,-0.07
-2,508,-858,2.66,-1.12,0.0
-2,507,-859,3.57,-1.19,0.0
-2,506,-860,3.64,-1.19,0.0
-2,504,-861,3.15,-1.19,0.07
0,504,-864,2.1,-1.26,0.14
-2,503,-865,0.21,-1.26,0.07
-2,503,-865,-2.03,-1.26,-0.14
-2,505,-863,-4.2,-1.12,-0.28
-3,506,-860,-5.6,-1.12,-0.35
-2,508,-861,-6.44,-1.12,-0.42
-3,509,-858,-7.21,-0.98,-0.42
-4,511,-855,-6.86,-0.91,-0.42
-4,512,-855,-5.32,-0.84,-0.42
-4,514,-855,-3.43,-0.7,-0.28
-2,513,-855,-1.75,-0.77,-0.28
-3,512,-855,-0.49,-0.91,-0.28
-3,511,-857,0.35,-0.98,-0.28
-3,511,-859,0.07,-0.98,-0.28
-3,511,-859,-1.12,-0.98,-0.35
-3,511,-857,-2.24,-0.91,-0.35
-4,512,-855,-2.31,-0.77,-0.28
-4,514,-854,-1.19,-0.7,-0.21
-3,514,-855,0.28,-0.77,-0.07
-3,512,-856,1.05,-0.91,-0.14
-3,510,-859,0.77,-0.98,-0.21
-3,510,-858,-0.28,-0.91,-0.28
-4,512,-857,-1.26,-0.91,-0.28
-3,513,-855,-1.54,-0.84,-0.21
-3,515,-854,-0.56,-0.84,-0.14
-4,514,-852,1.33,-0.84,0.0
-4,513,-854,3.64,-0.77,0.07
-3,513,-855,5.67,-0.84,0.14
-3,511,-858,7.0,-0.91,0.07
-3,509,-859,7.28,-1.05,0.07
-3,506,-863,6.3,-1.12,0.14
-4,505,-863,4.41,-1.05,0.07
-3,504,-864,2.31,-0.91,0.0
-3,505,-863,0.14,-0.77,-0.07
-4,505,-860,-1.26,-0.63,-0.07
-3,507,-860,-1.82,-0.63,-0.07
-3,510,-860,-2.03,-0.7,-0.14
-3,508,-858,-1.75,-0.7,-0.21
-3,508,-860,-1.12,-0.7,-0.21
-4,508,-860,-0.98,-0.63,-0.21
