# STEVAL-MKI227KA (LSM6DSV16X)

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
3180300677,-61.366,57.889,1038.586
3180351220,-61.427,65.941,1096.658
3180451622,-77.592,113.277,1019.859
3180500835,-60.390,133.224,834.846
3180551394,-79.239,73.078,943.365
3180651571,-73.932,18.727,1136.613
3180700870,-55.876,35.563,1104.893
3180750827,-35.136,99.735,857.599
3180851470,-107.238,84.546,932.446
3180900755,-88.206,30.927,1088.484
3180950704,-76.494,22.387,1050.115
3181051530,-122.793,70.882,978.074
3181101573,-243.146,123.098,939.766
3181200994,-362.950,146.156,902.373
3181250984,-469.029,159.637,857.050
3181301666,-531.005,167.689,819.291
3181400911,-590.785,163.907,813.435
3181450939,-589.748,144.753,837.469
3181501600,-625.006,149.023,933.971
3181601838,-394.426,215.208,806.786
3181651261,-167.506,190.076,939.949
3181700847,-40.870,183.610,937.265
3181800877,110.532,175.619,965.813
3181851058,228.689,133.529,918.965
3181951087,211.792,101.931,960.994
3182001638,39.406,98.881,1003.145
3182051384,-138.287,81.557,1034.560
3182152126,-280.478,95.709,933.239
3182200813,-376.553,63.379,973.499
3182250958,-378.139,42.151,1106.784
3182351029,-60.207,98.332,763.110
3182400994,29.707,-1.159,955.626
3182500975,48.922,-67.100,1013.027
3182550991,36.844,-131.638,1097.817
3182601349,33.672,-135.664,1115.751
3182700918,49.105,-75.335,1049.566
3182751098,40.199,25.498,1085.251
3182801612,74.359,137.799,948.794
3182901124,143.289,220.454,811.544
3182951471,101.077,271.145,902.190
3183001279,-0.427,273.890,922.747
3183101548,-134.200,256.261,948.428
3183151463,-214.537,205.875,922.747
3183251657,-286.090,145.058,939.217
3183300630,-361.791,88.694,982.832
3183350691,-398.086,30.988,1013.759
3183450592,-388.265,35.441,1047.858
3183501324,-194.956,96.685,871.507
3183550888,-123.769,64.416,1031.632
3183651027,-59.353,85.705,1013.210
3183701720,23.241,108.946,1011.563
3183751738,117.547,138.470,893.101
3183851711,195.566,117.242,927.139
3183901348,155.001,79.056,940.925
3184000922,14.457,51.850,1006.012
3184050887,-177.144,35.624,1099.830
3184101000,-297.375,77.836,976.854
3184200750,-418.033,124.684,878.888
3184251120,-514.596,155.794,834.663
3184301735,-588.040,175.680,762.622
3184401340,-643.062,181.658,785.680
3184450900,-669.658,181.719,898.103
3184501882,-528.931,264.862,793.244
3184601077,-338.367,294.203,808.494
3184651321,-248.636,302.438,868.884
3184751100,-208.986,306.952,849.120
3184801641,-135.969,236.863,822.585
3184851731,-64.721,106.140,990.152
3184951257,22.570,-33.855,1086.288
3185001916,52.094,-112.789,1160.098
3185051316,87.840,-87.718,1105.991
3185151420,178.364,-8.906,1048.346
3185201349,248.575,98.942,912.804
3185251167,236.985,171.593,962.763
3185351670,186.050,266.814,816.241
3185401970,119.743,291.824,897.554
3185501336,46.726,264.008,903.837
3185551964,-10.980,166.347,974.353
3185600742,-65.575,127.612,992.165
3185701476,-19.581,20.313,1045.418
3185751689,-28.792,-45.079,1131.977
3185801238,103.700,-20.557,1028.887
3185902156,262.910,-31.720,981.490
3185950728,356.911,-1.159,985.516
3186051873,397.049,60.024,921.710
3186101650,442.311,120.780,882.121
3186151705,475.373,164.273,862.784
3186251145,547.841,195.261,776.286
3186302266,613.416,220.515,752.923
3186351121,619.760,223.870,759.877
3186452038,575.474,249.490,815.143
3186501618,546.194,254.919,827.221
3186551480,440.237,327.265,878.705
3186651189,373.930,365.512,869.860
3186702018,297.680,421.510,832.223
3186801379,249.917,475.007,815.265
3186851530,202.398,485.194,788.486
3186900938,40.870,508.984,841.861
3187001516,1.281,455.243,852.780
3187051512,-14.396,424.133,928.847
3187101191,-88.328,399.184,961.909
3187201323,-192.821,448.228,965.325
3187251950,-244.244,481.229,877.668
3187301524,-227.957,470.310,769.820
3187402533,-175.070,444.873,825.635
3187451081,-109.373,383.141,878.827
3187551447,-54.534,301.767,936.289
3187601909,-44.042,233.691,990.457
3187651136,-54.961,163.297,997.167
3187751802,-53.253,110.227,993.995
3187801810,-42.456,65.087,1006.866
3187851227,-31.598,19.032,1085.800
3187951628,-24.888,28.365,1095.743
3188001793,7.930,84.851,1026.264
3188101328,25.864,161.955,998.143
3188151456,-1.281,245.159,909.388
3188201219,-71.004,270.352,823.988
3188300633,-98.088,244.427,895.358
3188351458,-23.790,128.893,965.996
3188401483,8.296,5.002,1020.713
3188500921,-20.191,-93.879,1060.546
3188550784,-21.228,-146.217,1047.858
3188600766,-7.991,-169.641,1092.571
3188701766,13.237,-134.932,1053.226
3188751467,17.446,-76.250,1041.758
3188851117,17.080,10.309,1017.785
3188901147,-9.333,111.630,957.334
3188951621,-50.142,194.163,939.156
3189050962,-85.339,219.478,872.361
3189100942,-102.358,221.857,940.498
3189151339,-49.532,184.525,1075.674
3189251051,-0.671,176.717,1058.899
3189301148,-7.564,199.531,896.334
3189351846,-24.095,206.546,931.470
3189451587,-18.910,212.036,1049.261
3189500826,-17.629,190.808,965.813
3189602546,-24.888,190.747,967.704
3189651223,-32.330,203.801,1043.832
3189701084,-10.858,168.787,908.351
3189801570,-19.581,196.359,1015.833
3189851439,-8.601,194.407,1056.398
3189901516,-7.442,169.763,952.942
3190000730,-8.174,203.618,958.798
3190051305,-10.553,208.437,979.782
3190101221,3.294,185.257,989.176
3190201622,22.997,166.957,1004.365
3190252031,51.911,165.188,1010.465
3190351580,14.884,172.447,989.359
3190401071,-3.050,195.017,989.725
3190450921,11.407,204.777,958.371
3190551009,78.385,189.832,1014.613
3190601253,17.202,204.533,973.743
3190651492,-8.235,221.003,957.517
3190751055,-61.061,219.600,928.725
3190800663,-185.196,226.005,991.189
3190901381,-245.098,204.533,945.500
3190951516,-321.104,202.642,927.627
3191001483,-376.919,192.394,911.767
3191101225,-445.178,192.272,860.649
3191152460,-513.803,186.599,848.327
3191201532,-542.656,175.497,837.164
3191301747,-578.280,175.253,801.418
3191351464,-594.079,172.264,806.725
3191401978,-615.795,173.179,900.848
3191501369,-545.767,215.696,879.559
3191550912,-288.774,227.652,866.383
3191651738,-83.570,236.314,908.595
3191700893,61.732,249.795,960.445
3191751334,180.011,235.399,955.565
3191851009,282.247,229.726,904.203
3191902484,322.141,220.881,913.902
3191952051,276.208,213.683,875.350
3192052267,96.014,205.265,939.034
3192101465,-104.981,188.978,1016.382
3192150764,-260.409,169.641,963.373
3192252391,-360.693,153.110,931.287
3192301356,-456.219,132.492,899.933
3192400896,-528.565,124.562,839.238
3192451701,-593.042,109.861,854.732
3192500681,-617.076,96.685,1069.635
3192601494,-369.599,180.499,790.255
3192651060,-27.694,168.238,922.747
3192701409,83.387,200.751,926.163
3192801459,112.362,181.658,875.045
3192851049,60.695,139.995,952.759
3192901477,29.829,50.447,998.204
3193000836,-0.976,-36.295,1071.953
3193051762,-1.525,-91.073,1172.969
3193150776,74.481,-52.216,1055.361
3193201248,86.437,39.955,1011.319
3193251326,51.606,130.967,925.553
3193351545,29.829,206.851,991.189
3193401097,-28.060,281.271,957.883
3193450670,-42.456,328.973,952.149
3193551038,-31.781,374.662,943.914
3193601016,-35.441,429.013,884.988
3193700632,-12.749,455.243,824.659
3193750717,7.991,443.958,825.757
3193801615,29.585,400.465,861.991
3193901478,69.967,325.862,914.085
3193951158,58.865,260.226,1006.744
3194001186,13.603,175.497,1004.975
3194100706,-2.379,130.845,1022.482
3194151308,-33.062,100.711,1020.591
3194200987,-37.820,78.324,994.178
3194300888,-16.714,55.449,1119.228
3194351037,84.668,68.320,1008.574
3194451142,128.344,105.042,1035.231
3194501429,177.205,163.602,972.584
3194550945,185.135,219.600,932.263
3194651164,155.001,297.314,954.528
3194700853,110.959,363.804,935.923
3194751246,37.393,417.972,872.422
3194851379,-15.433,429.684,818.437
3194900796,-27.145,415.959,841.739
3194951508,33.916,340.746,911.279
3195051414,85.522,253.699,981.978
3195101949,101.138,174.948,1012.173
