acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-722.438,-128.265,-665.348,20.034,1.840,3.944
-730.745,-140.047,-663.954,20.669,2.433,4.153
-742.039,-149.867,-658.593,22.089,3.101,4.582
-753.823,-143.872,-654.206,23.067,3.720,4.997
-761.118,-131.092,-651.968,23.033,4.176,5.008
-764.865,-116.830,-652.586,21.058,4.362,4.639
-766.514,-100.634,-662.163,17.334,4.418,4.072
-770.938,-87.381,-663.609,12.804,4.277,3.575
-777.709,-79.097,-665.695,7.569,4.012,3.148
-777.000,-76.000,-668.000,2.310,3.570,2.660
-773.386,-78.025,-668.361,-2.529,3.068,2.339
-770.770,-86.869,-673.280,-6.561,2.753,2.203
-769.636,-95.671,-673.692,-9.365,2.440,2.094
-772.049,-99.285,-675.115,-10.786,2.183,1.955
-769.021,-98.079,-674.931,-10.642,1.923,1.875
-767.268,-93.657,-669.890,-9.804,1.722,1.901
-770.135,-84.065,-667.974,-8.632,1.677,1.966
-769.222,-72.698,-667.990,-6.615,1.674,2.086
-764.172,-63.217,-668.063,-4.555,1.841,2.360
-751.958,-45.965,-667.638,-3.284,2.031,2.782
-741.139,-31.328,-668.780,-2.158,2.240,3.188
-737.801,-26.298,-667.481,-1.350,2.496,3.674
-734.935,-25.512,-662.858,-1.328,2.741,4.221
-732.960,-33.774,-664.742,-0.358,3.065,4.690
-735.000,-45.000,-670.000,2.030,3.500,5.180
-736.982,-49.210,-675.855,4.310,4.051,5.778
-736.260,-45.445,-682.774,6.212,4.465,6.420
-735.363,-41.688,-684.711,7.545,4.701,6.833
-733.995,-36.511,-685.945,7.677,4.766,6.982
-731.997,-27.977,-691.419,6.775,4.613,6.825
-729.529,-24.634,-698.439,5.258,4.336,6.413
-731.363,-21.641,-702.121,2.862,3.959,6.065
-735.014,-18.017,-702.087,-0.189,3.536,5.643
-731.332,-22.034,-700.461,-2.996,3.045,4.991
-725.774,-31.407,-698.450,-5.169,2.704,4.363
-721.366,-40.148,-697.362,-5.983,2.655,4.048
-721.675,-46.657,-699.416,-5.672,2.637,3.959
-720.629,-49.280,-704.217,-4.845,2.440,3.908
-712.990,-47.541,-704.912,-3.323,2.221,3.930
-712.000,-44.000,-706.000,-2.100,2.240,4.060
-714.701,-40.555,-705.723,-1.204,2.198,4.248
-716.544,-36.355,-700.065,-0.342,2.003,4.302
-716.736,-33.367,-698.511,-0.118,1.886,4.125
-715.112,-35.539,-699.388,0.046,1.716,3.818
-717.223,-34.944,-702.252,0.297,1.573,3.553
-722.096,-31.480,-703.975,0.551,1.523,3.397
-725.069,-30.947,-704.098,0.620,1.306,3.200
-724.089,-29.130,-703.421,0.426,0.998,2.894
-725.124,-28.301,-695.374,0.474,0.854,2.631
-728.102,-25.336,-693.806,0.503,0.794,2.488
-725.711,-24.340,-694.640,0.797,0.749,2.422
-723.768,-28.825,-692.507,1.173,0.817,2.498
-729.035,-26.767,-698.150,1.205,0.941,2.483
-733.165,-24.971,-702.320,1.545,0.880,2.186
-731.000,-22.000,-704.000,1.960,0.560,1.890
-730.487,-15.418,-703.449,2.004,0.251,1.758
-735.479,-16.109,-700.530,1.445,-0.040,1.713
-737.678,-18.009,-698.806,0.745,-0.334,1.534
-732.558,-17.589,-697.166,0.605,-0.506,1.250
-729.364,-17.077,-698.869,0.309,-0.716,1.060
-728.318,-21.428,-699.814,-0.367,-0.863,0.966
-722.549,-25.009,-697.828,-0.866,-0.993,0.902
-719.975,-24.782,-695.234,-0.986,-1.119,0.717
-720.190,-30.025,-693.026,-0.782,-1.061,0.567
-719.116,-31.257,-693.278,-0.320,-1.058,0.564
-718.127,-32.791,-691.072,0.386,-0.967,0.548
-715.864,-37.932,-690.308,1.321,-0.729,0.587
-716.520,-37.544,-693.956,2.835,-0.473,0.645
-718.186,-36.899,-693.744,4.397,-0.168,0.714
-720.000,-34.000,-694.000,5.320,-0.000,0.770
-721.937,-30.327,-698.329,6.331,0.123,0.658
-722.284,-28.577,-701.100,7.262,0.160,0.468
-725.826,-26.441,-698.868,7.143,0.113,0.357
-729.174,-22.800,-695.305,6.288,0.194,0.330
-727.555,-21.211,-697.273,5.274,0.169,0.065
-719.652,-24.546,-700.353,4.245,-0.056,-0.363
-710.487,-21.622,-701.126,3.121,-0.215,-0.488
-706.269,-22.374,-704.661,1.711,-0.212,-0.424
-703.091,-32.276,-708.333,0.914,-0.249,-0.413
-706.017,-37.396,-711.079,1.154,-0.417,-0.463
-712.851,-42.338,-711.635,1.270,-0.603,-0.531
-715.974,-46.539,-708.152,1.149,-0.785,-0.585
-719.050,-50.589,-706.707,1.238,-0.965,-0.653
-723.951,-55.487,-703.090,1.431,-1.148,-0.703
-731.000,-56.000,-698.000,1.680,-1.330,-0.700
-732.522,-55.989,-698.836,2.360,-1.462,-0.758
-728.566,-55.457,-697.281,3.409,-1.438,-0.754
-727.969,-53.175,-694.286,3.904,-1.308,-0.524
-726.475,-47.797,-696.025,4.112,-1.220,-0.369
-722.465,-44.222,-694.700,4.134,-1.183,-0.502
-720.591,-42.116,-691.517,3.426,-1.189,-0.748
-717.768,-36.699,-692.139,2.360,-1.110,-0.844
-717.713,-38.486,-693.061,1.022,-0.987,-0.966
-722.359,-45.624,-690.778,-0.363,-0.879,-1.066
-722.202,-51.351,-687.600,-1.348,-0.693,-0.972
-719.106,-58.932,-686.214,-1.841,-0.539,-1.081
-719.669,-65.368,-685.660,-1.406,-0.268,-1.260
-722.826,-65.110,-686.387,-0.158,0.107,-1.345
-721.172,-58.819,-688.272,0.816,0.392,-1.222
-713.000,-51.000,-690.000,1.610,0.700,-0.980
-708.169,-44.798,-694.120,2.600,0.954,-0.870
-708.408,-39.616,-699.632,3.274,1.089,-0.579
-711.642,-35.324,-703.141,3.697,1.174,-0.388
-719.183,-35.870,-703.491,3.491,1.176,-0.264
-723.835,-37.289,-701.088,2.867,1.073,-0.109
-724.097,-38.525,-702.629,2.621,0.951,-0.264
-727.371,-41.109,-702.789,2.271,0.749,-0.426
-731.718,-40.993,-700.017,1.720,0.442,-0.426
-736.405,-43.133,-701.729,1.267,0.195,-0.308
-743.219,-45.452,-700.012,0.957,-0.082,-0.226
-745.462,-43.811,-694.350,0.187,-0.410,-0.173
-744.348,-45.677,-690.117,-1.427,-0.663,-0.144
-743.710,-52.015,-686.986,-2.790,-0.800,-0.244
-741.465,-56.444,-682.000,-3.724,-0.841,-0.279
-736.000,-59.000,-676.000,-4.900,-0.770,-0.280
-729.711,-64.043,-677.202,-5.504,-0.537,-0.339
-726.415,-69.373,-682.587,-4.591,-0.191,-0.342
