acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-965.000,-109.000,240.000,2.170,-0.210,2.520
-1006.989,-111.368,251.253,2.191,-0.151,2.694
-920.128,-94.910,227.162,2.022,-0.180,2.455
-1013.641,-99.323,247.950,1.927,-0.199,2.804
-930.722,-91.530,231.344,0.847,-0.099,2.834
-992.304,-101.605,248.110,0.008,-0.184,3.079
-951.708,-95.846,235.938,-0.380,-0.199,2.876
-974.613,-96.470,238.921,-0.195,-0.136,2.883
-972.222,-98.162,237.815,-0.323,-0.075,2.944
-955.534,-99.728,237.420,-0.559,-0.059,2.975
-978.977,-101.434,240.919,-0.436,-0.090,3.052
-957.414,-95.319,230.634,0.137,-0.017,2.964
-984.277,-92.529,235.581,0.816,-0.021,3.058
-967.099,-86.077,233.108,0.874,-0.086,2.949
-973.947,-83.798,239.256,0.554,-0.156,2.780
-970.000,-81.000,238.000,-0.210,-0.280,2.590
-969.998,-83.218,234.563,-0.914,-0.287,2.288
-976.652,-86.059,236.953,-1.174,-0.269,1.974
-963.471,-87.142,238.365,-1.156,-0.298,1.779
-972.588,-90.438,239.822,-1.097,-0.225,1.690
-964.174,-92.185,235.913,-0.972,-0.087,1.437
-970.478,-99.824,236.973,-0.596,0.019,1.319
-971.716,-101.829,230.370,0.070,0.074,1.169
-974.575,-99.154,229.523,1.175,0.136,0.918
-972.222,-96.754,235.423,2.036,0.149,0.917
-969.045,-93.823,237.139,2.570,0.123,0.748
-972.667,-91.425,239.079,2.793,0.189,0.541
-965.319,-89.449,238.130,2.296,0.193,0.784
-972.820,-90.309,234.836,1.766,0.125,1.027
-970.707,-91.352,233.101,1.396,0.149,1.147
-967.000,-97.000,236.000,0.700,0.210,1.400
-968.242,-100.268,236.999,0.223,0.217,1.535
-967.556,-97.517,237.209,0.272,0.155,1.576
-968.473,-96.562,235.616,0.187,0.136,1.726
-967.642,-94.887,235.542,-0.098,0.121,1.944
-969.789,-93.881,237.307,-0.531,0.047,2.190
-969.894,-94.017,235.339,-0.904,0.091,2.333
-972.259,-95.190,232.841,-1.140,0.139,2.465
-973.205,-97.913,231.983,-1.331,0.075,2.653
-970.903,-95.608,231.565,-1.087,0.015,2.620
-973.085,-87.213,229.393,-0.623,-0.052,2.553
-973.392,-80.430,232.617,-0.421,-0.074,2.683
-971.047,-78.388,233.243,-0.802,-0.081,2.721
-972.503,-78.228,232.584,-1.321,-0.178,2.628
-971.610,-81.662,236.182,-1.565,-0.294,2.492
-970.000,-83.000,232.000,-1.540,-0.350,2.240
-972.453,-80.922,230.626,-1.118,-0.405,2.048
-974.987,-82.812,231.208,-0.778,-0.525,1.901
-973.607,-81.321,226.797,-0.492,-0.608,1.597
-973.047,-79.861,226.456,-0.220,-0.675,1.368
-975.914,-81.261,229.158,0.069,-0.844,1.162
-975.336,-79.505,232.696,0.508,-1.014,0.842
-971.767,-79.046,232.866,0.627,-1.127,0.695
-970.033,-79.895,231.910,0.563,-1.188,0.577
-971.184,-82.289,233.833,0.554,-1.191,0.328
-974.941,-84.241,232.812,0.630,-1.192,0.177
-975.187,-83.115,231.768,0.848,-1.166,0.067
-970.193,-83.765,234.160,1.058,-1.066,-0.041
-966.133,-87.027,235.044,0.999,-0.948,-0.084
-967.635,-89.236,236.398,0.827,-0.911,-0.146
-972.000,-91.000,239.000,0.910,-0.910,-0.070
-969.818,-92.916,238.346,1.038,-0.795,0.064
-965.918,-91.931,236.216,1.133,-0.656,0.062
-967.531,-88.164,237.096,1.370,-0.588,0.143
-969.905,-83.667,240.953,1.458,-0.527,0.278
-971.169,-81.471,239.495,0.914,-0.457,0.400
-970.680,-80.919,235.452,0.215,-0.312,0.504
-970.025,-81.014,236.107,-0.246,-0.207,0.488
-970.913,-80.140,236.089,-0.795,-0.210,0.547
-973.043,-79.471,235.126,-1.351,-0.206,0.737
-977.110,-83.216,234.374,-1.830,-0.253,0.796
-977.116,-87.431,233.156,-2.042,-0.315,0.723
-975.037,-89.166,230.319,-1.771,-0.396,0.684
-972.911,-83.532,227.695,-1.119,-0.531,0.598
-968.522,-77.586,230.621,-0.763,-0.648,0.567
-970.000,-78.000,232.000,-1.050,-0.770,0.630
-972.332,-81.018,230.132,-1.427,-0.838,0.575
-967.594,-88.990,229.968,-1.549,-0.837,0.470
-964.873,-92.197,230.232,-1.001,-0.872,0.255
-970.758,-88.796,232.137,0.209,-0.955,0.064
-975.740,-84.394,232.998,1.355,-0.971,0.098
-971.366,-84.953,233.103,1.670,-0.889,0.150
-966.982,-91.420,232.890,1.546,-0.839,0.216
-970.648,-93.919,231.061,2.042,-0.841,0.277
-972.376,-95.063,231.702,2.742,-0.791,0.331
-971.122,-92.284,232.476,3.256,-0.710,0.403
-973.295,-86.585,235.120,3.606,-0.705,0.452
-970.572,-81.345,239.891,3.368,-0.663,0.510
