acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-320.000,-952.000,9.000,-0.070,-0.630,-0.280
-334.900,-993.904,9.501,-0.147,-0.654,-0.341
-303.170,-904.881,7.645,-0.073,-0.605,-0.455
-334.609,-998.438,8.990,-0.118,-0.646,-0.502
-307.357,-917.422,8.490,-0.131,-0.643,-0.509
-327.628,-981.971,7.909,-0.186,-0.720,-0.576
-313.823,-941.691,8.035,-0.277,-0.693,-0.555
-319.549,-958.473,7.986,-0.131,-0.699,-0.559
-321.244,-961.639,7.980,-0.197,-0.634,-0.496
-315.263,-947.285,8.090,-0.244,-0.675,-0.435
-322.925,-968.241,7.768,-0.089,-0.724,-0.332
-316.522,-944.683,8.734,-0.078,-0.678,-0.227
-322.991,-965.781,8.662,-0.053,-0.719,-0.190
-317.870,-949.024,7.943,-0.097,-0.684,-0.126
-320.971,-959.297,7.907,-0.135,-0.712,-0.143
-319.000,-955.000,7.000,-0.070,-0.770,-0.070
-318.038,-953.058,7.851,-0.072,-0.769,0.006
-321.215,-960.324,8.046,-0.020,-0.774,-0.064
-318.471,-948.359,8.533,0.008,-0.760,-0.029
-321.372,-960.051,8.860,0.015,-0.802,-0.012
-318.921,-951.828,7.687,0.097,-0.851,-0.094
-320.519,-957.281,8.050,0.046,-0.834,-0.056
-318.728,-954.187,6.901,0.003,-0.842,-0.077
-318.772,-954.222,7.793,0.067,-0.844,-0.140
-320.236,-958.073,9.284,0.069,-0.780,-0.135
-320.189,-951.011,7.797,0.086,-0.765,-0.152
-321.221,-957.716,9.352,-0.029,-0.772,-0.118
-319.162,-955.557,9.435,-0.176,-0.770,-0.185
-320.539,-954.505,7.831,0.004,-0.768,-0.185
-319.650,-955.921,9.221,0.053,-0.772,-0.053
-319.000,-955.000,9.000,-0.070,-0.770,0.000
-319.988,-954.142,8.862,0.052,-0.708,0.005
-319.962,-954.014,9.259,0.044,-0.694,-0.016
-320.051,-953.661,8.588,-0.065,-0.704,0.059
-319.885,-955.263,9.834,-0.084,-0.697,0.038
-320.058,-956.931,9.433,-0.170,-0.701,-0.001
-319.853,-954.456,7.792,-0.114,-0.700,-0.013
-318.929,-955.107,8.034,-0.073,-0.700,-0.069
-318.949,-955.136,8.019,-0.077,-0.700,-0.003
-319.202,-953.998,7.971,0.050,-0.701,-0.051
-318.556,-954.584,8.021,0.079,-0.697,-0.079
-320.259,-955.108,7.992,0.066,-0.705,-0.092
-320.782,-954.366,7.991,0.072,-0.691,-0.161
-319.641,-953.875,8.015,0.063,-0.717,-0.128
-318.968,-954.047,7.987,-0.016,-0.775,-0.145
-320.000,-954.000,8.000,-0.070,-0.770,-0.140
-320.319,-953.874,8.023,-0.061,-0.769,-0.137
-318.045,-954.905,7.947,-0.136,-0.771,-0.144
-319.231,-954.217,8.083,-0.094,-0.771,-0.136
-319.685,-954.026,7.887,-0.089,-0.765,-0.139
-318.967,-955.104,8.125,-0.155,-0.787,-0.154
-320.202,-954.889,7.879,-0.136,-0.852,-0.222
-319.966,-955.001,8.076,-0.139,-0.835,-0.207
-320.001,-954.101,8.987,-0.077,-0.773,-0.207
-319.266,-953.740,8.893,-0.004,-0.767,-0.218
-318.664,-954.690,9.793,-0.032,-0.773,-0.198
-319.583,-954.799,9.604,-0.129,-0.769,-0.227
-319.848,-954.818,8.789,-0.114,-0.757,-0.176
-318.477,-955.131,9.087,-0.066,-0.669,-0.137
-318.117,-956.082,8.974,-0.065,-0.632,-0.140
-319.000,-955.000,9.000,-0.000,-0.630,-0.140
-318.907,-954.744,8.994,0.005,-0.565,-0.142
-319.912,-955.576,9.041,-0.042,-0.564,-0.135
-319.284,-953.016,8.891,-0.160,-0.515,-0.147
-319.295,-953.804,9.213,-0.228,-0.505,-0.131
-319.852,-954.839,8.542,-0.201,-0.581,-0.150
-318.917,-955.339,8.142,-0.214,-0.550,-0.130
-320.098,-957.011,8.980,-0.208,-0.563,-0.146
-320.055,-955.158,7.151,-0.148,-0.563,-0.211
-319.941,-954.752,6.762,-0.022,-0.547,-0.152
-319.404,-955.069,7.218,0.013,-0.618,-0.138
-319.024,-954.618,7.141,-0.010,-0.625,-0.132
-320.463,-954.952,8.566,0.009,-0.656,-0.171
-319.637,-954.912,7.428,-0.013,-0.707,-0.203
-320.194,-955.021,7.167,-0.082,-0.702,-0.132
-320.000,-955.000,8.000,-0.140,-0.770,-0.140
-319.716,-955.010,7.086,-0.143,-0.782,-0.138
-321.272,-954.877,7.008,-0.098,-0.704,-0.191
-319.400,-955.479,6.855,-0.012,-0.737,-0.193
-319.417,-955.591,7.519,-0.009,-0.785,-0.086
-319.707,-954.529,8.016,0.028,-0.758,-0.074
-319.026,-955.165,8.153,0.064,-0.783,-0.066
-320.057,-954.917,9.016,-0.002,-0.843,-0.071
-320.013,-954.007,8.093,0.063,-0.841,-0.071
-320.067,-954.712,7.831,0.087,-0.837,-0.068
-319.209,-955.179,8.219,0.012,-0.845,-0.069
-319.257,-953.988,7.706,0.001,-0.833,-0.096
-320.248,-954.273,8.547,-0.017,-0.849,-0.162
-319.709,-954.721,8.875,-0.097,-0.823,-0.123
-318.905,-952.802,7.875,-0.141,-0.765,-0.153
-319.000,-954.000,8.000,-0.140,-0.770,-0.210
-319.965,-955.093,8.896,-0.201,-0.772,-0.204
-319.329,-954.681,9.159,-0.221,-0.766,-0.265
-318.723,-955.728,8.334,-0.172,-0.778,-0.288
-319.141,-955.331,8.167,-0.101,-0.740,-0.256
-318.592,-954.768,9.417,-0.063,-0.686,-0.187
-317.982,-954.975,8.630,-0.072,-0.708,-0.233
-319.105,-955.018,8.059,-0.068,-0.696,-0.277
-319.099,-955.033,9.007,-0.008,-0.633,-0.212
-318.629,-954.809,8.118,0.071,-0.627,-0.215
-320.198,-955.764,8.602,0.022,-0.631,-0.161
-318.504,-954.887,8.787,-0.001,-0.630,-0.138
