# STEVAL-MKI227KA (LSM6DSV16X)

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
6172750041,-654.408,-415.837,626.226
6172800313,-678.076,-431.087,651.968
6172900528,-686.799,-428.891,650.138
6172950532,-713.822,-400.709,707.966
6172999569,-599.142,-354.959,607.133
6173100239,-606.096,-366.427,550.159
6173149960,-689.361,-460.672,562.847
6173249804,-743.346,-474.397,577.487
6173300802,-726.815,-385.581,526.613
6173350742,-374.784,-476.471,1125.755
6173449891,-658.617,-196.054,632.265
6173500021,-542.412,-220.149,1001.315
6173549959,-503.311,-108.885,900.543
6173650298,-526.125,51.423,955.504
6173699863,-482.876,311.832,669.048
6173750285,-530.090,424.987,753.350
6173849513,-468.053,599.264,653.798
6173899765,-542.412,696.132,403.698
6174000050,-546.804,775.920,197.762
6174050134,-769.454,866.566,-49.593
6174100186,-346.358,867.786,-33.367
6174200345,369.477,742.736,105.652
6174250002,1094.889,531.249,562.115
6174300570,350.079,634.705,504.653
6174399847,-540.582,645.197,82.411
6174449902,-1132.160,538.935,-177.815
6174500543,-1153.815,469.029,142.435
6174600457,-1075.979,343.003,573.705
6174650189,-327.265,205.692,638.731
6174749723,351.482,143.228,694.424
6174800647,274.439,-33.977,776.713
6174850882,33.977,-197.091,911.157
6174949827,229.604,-615.490,1075.369
6175000204,313.967,-841.373,1059.570
6175050370,165.005,-811.788,1085.129
6175150045,436.028,-640.866,958.188
6175200335,344.528,-287.615,835.212
6175250350,70.516,14.579,773.419
6175350152,-205.692,217.526,809.653
6175399672,-134.078,93.513,336.171
6175500246,623.786,-546.072,777.994
6175551237,-106.567,-692.228,1324.920
6175600796,164.273,-708.820,1130.147
6175699738,-307.318,-531.493,856.867
6175749994,-345.992,-456.524,850.218
6175800189,-1014.552,-327.326,982.039
6175900780,-1059.936,-22.936,756.644
6175950229,-290.787,222.467,-3.965
6176049915,-855.647,385.032,-318.176
6176100489,-665.998,203.374,-471.164
6176150766,-659.410,-424.743,-43.249
6176249941,-837.408,-1009.062,517.036
6176300300,-939.705,-998.082,951.417
6176349998,-716.689,-802.516,654.408
6176449983,-471.469,-756.827,220.088
6176500461,-319.762,-671.549,355.447
6176550661,-422.913,-665.022,802.455
6176649909,-1157.048,-51.850,868.030
6176700415,-308.538,370.087,656.299
6176800120,-327.204,480.375,601.399
6176850882,-477.386,452.254,1006.378
6176900315,308.721,665.815,487.268
6176999703,90.097,916.830,65.026
6177049779,-650.809,607.560,727.242
