# STEVAL-MKI227KA (LSM6DSV16X)

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
6141999843,-677.283,-373.869,650.992
6142099832,-730.780,-408.639,680.577
6142150628,-752.496,-398.147,680.638
6142200187,-686.799,-364.292,613.233
6142300174,-669.719,-236.863,565.653
6142349801,-591.273,-272.243,561.078
6142450764,-639.585,-337.818,656.421
6142500236,-676.368,-305.305,627.080
6142550142,-1022.543,-519.781,958.859
6142650686,-806.359,-33.733,543.266
6142700692,-564.921,25.803,826.977
6142749903,-810.568,232.959,438.834
6142850091,-1004.243,329.278,88.450
6142899640,-671.305,433.405,-113.338
6142950126,-749.263,422.425,-63.257
6143050348,-669.231,486.841,-534.238
6143100661,-824.781,461.648,-704.916
6143200292,-737.429,331.901,-727.120
6143250103,-821.975,416.691,-635.986
6143300931,-801.601,266.204,-425.109
6143400160,-725.900,116.510,-148.840
6143450787,-854.915,201.056,185.745
6143500839,-654.713,28.975,469.395
6143600677,-589.260,-291.458,770.918
6143650484,-222.345,-578.829,1122.583
6143750422,-309.941,-448.655,1169.187
6143801120,133.773,-415.227,765.977
6143851454,-3.660,-344.528,869.982
6143950621,-241.804,-409.859,936.594
6144001086,194.468,-488.610,994.422
6144050769,286.273,-461.770,989.542
6144149951,480.741,-287.554,657.946
6144199885,765.367,-228.445,626.409
6144250197,915.488,-231.068,653.981
6144350122,867.664,-145.851,547.963
6144400497,846.436,-19.642,394.914
6144501158,801.113,100.833,270.291
6144550356,896.761,245.281,175.680
6144600248,996.801,218.746,80.032
6144701134,1171.932,152.256,79.666
6144750520,1043.405,179.767,76.738
6144801053,976.549,259.372,25.559
6144900882,902.251,307.074,-41.480
6144951241,802.089,384.239,-146.522
6145001277,742.004,492.758,-396.500
6145100914,609.390,490.562,-606.767
6145150280,389.973,574.742,-957.151
6145250449,48.190,588.467,-865.407
6145300414,236.680,620.675,-650.260
6145350528,708.454,586.881,-315.126
6145451217,1062.803,518.439,-107.238
6145501355,1088.240,676.002,-69.357
6145550933,226.676,642.818,3.965
6145650103,-41.236,902.434,-204.167
6145700159,401.624,577.182,-114.436
6145750690,1444.480,394.060,-73.749
6145850611,1078.968,408.944,-336.903
6145900402,837.896,470.981,-500.993
6145999660,387.167,528.992,-677.588
6146049756,90.402,558.699,-768.905
6146099855,-127.246,664.229,-792.695
6146200324,-439.017,682.102,-627.080
6146250610,-696.559,662.094,-519.659
6146300235,-323.666,824.537,-246.318
6146400561,374.052,1020.713,-22.143
6146450478,102.846,807.701,224.968
6146549683,-378.383,655.018,252.784
6146599807,-684.115,513.803,440.420
6146650602,-856.013,423.096,485.377
6146749877,-797.148,222.650,495.686
6146800715,-377.712,-91.317,1051.762
6146850038,-147.437,-309.026,1106.967
6146950081,-346.602,-254.919,931.653
6146999752,38.125,-384.849,1074.637
6147050527,396.622,-423.218,794.891
6147150581,694.729,-457.683,640.683
6147199859,937.326,-466.955,400.343
6147300624,1020.103,-439.993,380.030
6147350192,817.888,-294.081,215.513
6147400159,873.459,-172.203,167.994
6147500255,892.735,-165.920,316.285
6147549996,954.589,-117.547,287.371
6147600273,885.110,-147.376,207.217
6147700561,947.452,-213.500,216.367
6147750342,969.412,-216.123,328.790
6147800101,1027.484,-223.138,406.992
6147900321,1181.204,-269.498,377.224
6147950602,1070.550,-170.861,392.352
6148049585,630.069,31.598,442.555
6148100515,472.567,50.203,443.897
6148150236,675.941,-99.613,366.732
6148250175,948.855,-248.758,333.548
6148300308,976.854,-375.394,335.073
6148350384,801.235,-493.917,599.386
6148450033,636.718,-577.853,790.987
6148500510,524.356,-703.940,1051.030
6148549824,582.001,-617.198,1005.585
6148649631,637.145,-371.002,780.312
6148699708,438.956,-94.672,669.353
6148800017,248.758,113.765,718.092
6148849695,12.017,157.197,580.049
6148900870,180.743,-29.707,624.640
6148999760,161.284,-272.975,853.634
6149050486,73.261,-585.356,1047.919
6149100434,-35.136,-771.833,1048.407
6149199641,31.598,-822.707,1102.087
6149249941,72.285,-747.189,1101.538
6149300102,164.578,-665.205,1092.388
6149400436,198.921,-434.747,1095.316
6149450425,176.961,-28.304,697.474
6149549964,-53.802,322.751,433.527
6149600048,-73.749,323.605,463.722
6149650217,69.845,-3.782,434.076
6149750195,193.492,-437.370,1047.065
6149800201,95.587,-654.408,1042.185
6149850477,2.196,-772.748,990.396
6149950185,10.553,-858.514,1147.898
6150000400,43.432,-873.093,1213.717
6150100477,126.270,-714.127,1127.829
6150150547,157.197,-350.079,957.700
6150199788,184.281,-65.758,727.181
6150300493,303.902,256.627,902.068
6150350576,293.471,527.040,586.210
6150400043,273.585,870.470,260.104
6150500018,3.660,900.726,198.921
6150550867,-142.130,887.123,221.308
6150600176,176.595,612.806,229.360
6150699972,719.373,242.109,439.444
6150750121,1098.488,106.445,487.207
6150850211,1049.505,-41.602,538.386
6150900597,793.488,-147.193,568.642
6150950800,859.795,-309.575,626.836
6151049866,810.507,-336.110,669.902
6151100146,890.539,-329.095,480.375
6151149892,988.261,-269.620,18.056
6151249808,752.496,-283.955,-388.509
6151300686,548.390,-323.849,-868.335
6151350031,739.015,-412.604,-866.627
6151450015,1039.135,-479.643,-727.242
6151500349,1048.346,-371.063,-463.905
6151599643,1025.776,-145.851,76.616
6151650328,452.132,181.780,379.786
6151700554,-202.947,367.708,701.866
6151800613,-499.895,365.268,777.811
6151849922,-653.920,246.074,557.357
6151900330,-808.738,270.291,-17.019
6152000630,-946.598,153.781,-23.912
6152049913,-978.867,32.147,-37.454
6152099905,-1258.735,-110.715,-68.442
6152200300,-948.306,-140.117,-173.911
6152250392,-1144.787,-213.500,-302.682
6152349903,-1181.875,-235.643,-383.812
6152400198,-953.796,-143.167,-489.952
6152449629,-642.696,31.415,-659.593
6152550095,-202.703,134.139,-778.543
6152600270,26.047,233.691,-964.349
6152649683,-195.322,64.416,-685.518
6152750240,36.661,159.332,-1265.506
6152799978,-206.241,111.081,-1210.362
6152900218,-447.679,335.927,-856.196
6152950255,-260.836,399.428,-722.240
6153000356,-280.722,658.617,-879.193
6153100206,-198.372,534.726,-745.603
6153149614,-4.148,703.391,-630.679
6153199920,5.002,771.162,-537.227
6153300581,77.531,874.618,-328.485
6153350160,122.061,858.392,-149.816
6153400311,387.472,782.752,-291.702
6153500223,279.746,701.927,-590.663
6153550320,336.964,782.752,-886.513
6153650123,209.779,697.718,-900.299
6153700088,38.369,747.311,-724.924
6153750393,-29.707,743.712,-453.047
6153850495,-151.036,826.855,-141.825
6153900463,-85.522,810.446,261.629
6153950611,134.566,501.237,446.276
6154050366,267.241,268.095,684.969
6154100189,683.200,178.120,942.633
6154151021,1141.310,-5.978,1031.937
6154250095,1321.077,-119.743,942.084
6154300252,1032.852,134.993,718.519
6154400090,472.384,422.852,430.233
6154450189,-37.332,711.870,134.139
6154500248,-312.259,826.977,-71.065
6154599971,-649.528,703.513,-180.621
6154649635,-1063.230,809.165,-511.546
6154700329,-717.787,662.948,-403.576
6154799912,-7.320,739.808,-368.135
6154850288,499.468,729.438,-200.507
6154949777,683.444,653.066,-95.160
6155000135,749.995,655.262,-424.560
6155050678,554.795,543.571,-635.864
6155150002,-21.899,660.142,-1131.001
6155200386,-186.050,590.785,-873.764
6155250063,-14.213,678.381,-670.024
6155350453,215.818,787.571,-524.417
6155400514,-406.138,794.891,-460.794
6155450399,-236.741,792.390,-618.906
6155550720,386.069,701.500,-475.861
6155599698,-204.350,765.428,-678.503
6155700393,-306.830,691.313,-700.707
6155750164,956.785,683.566,-640.622
6155800308,113.582,530.029,-662.887
6155900014,-965.630,445.361,-707.295
6155949609,-624.335,651.907,-754.082
6156000078,-569.069,676.002,-473.848
6156100483,-648.735,663.680,-206.546
6156150207,-716.567,773.236,-88.450
6156199604,-409.127,654.591,187.758
6156300166,240.157,594.994,494.222
6156350491,213.073,676.734,634.278
6156449632,-173.789,183.061,971.547
6156500947,-892.125,153.354,1101.416
6156550060,-423.828,-1.952,694.607
6156650500,344.284,-254.370,1076.467
6156700665,217.343,-244.305,737.368
6156750379,152.195,-524.234,928.115
6156850404,290.421,-653.066,876.509
6156900242,434.442,-897.920,840.214
6156950127,554.124,-1013.515,634.949
6157050137,648.064,-991.311,582.123
6157099651,566.385,-834.541,627.324
6157199877,413.397,-413.214,-529.358
6157249562,1143.323,-417.789,153.781
6157299919,1285.697,-450.607,-374.418
6157400499,1115.873,-211.670,-108.458
6157450105,823.744,-12.078,-504.958
6157499860,976.183,243.207,-117.425
6157600157,519.720,500.627,-254.492
6157649768,-61.427,690.032,-2.928
6157701060,-488.732,599.447,122.915
6157799630,-908.534,467.382,293.898
6157850165,-1090.680,538.691,415.044
6157950221,-970.205,516.670,349.225
6158000335,-815.570,589.809,368.928
6158050610,-783.789,282.796,486.658
6158150552,-528.260,195.566,765.733
6158200101,-156.038,115.412,918.843
6158250053,245.952,-46.909,1006.073
6158350026,369.904,15.494,974.597
6158400471,647.210,44.164,777.811
6158500299,771.772,13.786,577.609
6158550915,541.314,-91.561,511.180
6158600195,720.532,-388.753,348.676
6158700199,1056.032,-590.907,-5.490
6158749901,1144.604,-624.518,-302.194
6158800215,962.336,-439.200,-507.947
6158900378,644.160,-280.234,-433.405
6158950412,546.804,-187.514,-629.947
6159000156,317.322,-99.918,-853.390
6159100399,164.029,-59.475,-1176.751
6159149788,133.041,-23.790,-1192.367
6159249954,190.869,98.393,-1236.348
6159299705,447.435,155.855,-955.809
6159349989,676.978,281.332,-559.004
6159450164,834.236,277.001,-145.424
6159500199,739.381,330.315,301.218
6159550772,479.887,238.022,641.354
6159650657,494.527,269.071,705.892
6159700190,892.674,386.069,112.362
6159749776,1092.632,263.032,-120.475
6159849674,1324.981,67.039,-219.600
6159900286,1195.844,98.149,-385.215
6160000109,1119.899,237.961,-70.211
6160049749,877.180,378.749,76.799
6160100784,493.734,754.692,-350.384
6160200959,-211.548,797.270,15.982
6160250832,-752.679,802.333,791.414
6160300268,-20.862,972.889,304.390
6160399823,-4.758,1011.929,153.842
6160450178,4.209,875.716,-99.003
6160500300,77.226,888.404,-300.364
6160600162,44.164,788.974,-589.687
6160650103,-67.527,667.889,-718.275
6160750226,-170.556,592.127,-726.876
6160800134,-343.674,511.668,-765.123
6160849574,-411.811,518.195,-882.304
6160950607,-368.928,528.809,-917.989
6161000519,-388.753,525.393,-800.930
6161050174,-376.797,658.617,-461.038
6161150054,4.392,798.246,-126.636
6161201468,179.523,935.740,-154.452
6161300882,-24.461,913.170,-432.002
6161350037,142.801,817.583,-558.760
6161401323,665.693,525.332,-472.750
6161500113,938.973,402.112,-540.826
6161551098,970.022,434.137,-525.210
6161600639,786.168,476.288,-662.704
6161700957,531.554,554.612,-671.427
6161750587,340.807,675.148,-609.207
6161800256,-18.849,735.599,-567.971
6161900450,-267.058,701.134,-473.848
6161950322,-495.930,752.496,-532.225
6162050292,-522.770,796.782,-562.481
6162100913,-753.594,664.107,-222.711
6162150590,-501.542,625.738,176.107
6162250007,-396.744,666.120,485.682
6162300600,-516.914,619.394,414.983
6162350411,-764.940,381.677,194.285
6162450525,-811.422,243.329,173.789
6162500061,-717.055,-120.841,501.786
6162550662,-608.963,-457.866,854.061
6162650531,-418.216,-498.370,850.767
6162700292,-512.339,-717.482,1069.696
6162800143,-425.658,-360.449,633.790
6162851027,-551.318,-387.289,602.802
6162900519,-646.966,-598.105,397.049
6162999732,-565.653,-649.040,325.435
6163050517,-569.008,-824.781,367.281
6163100156,-638.182,-795.989,239.669
6163200158,-793.244,-840.458,97.661
6163249954,-907.253,-636.657,1.525
6163300539,-1035.902,-602.436,-68.015
6163400633,-1030.534,-475.434,-115.778
6163449944,-1026.996,-306.037,-159.332
6163550618,-1093.547,-94.916,-95.770
6163601009,-1094.889,200.019,-66.429
6163650628,-912.987,471.835,-156.221
6163750757,-375.882,678.442,-218.258
6163800078,-231.556,818.315,-99.430
6163850539,128.771,832.955,48.678
6163951389,87.230,852.597,-236.863
6163999811,-90.951,887.794,-505.141
6164101608,-49.715,846.314,-513.986
6164150252,80.764,729.499,-538.996
6164199968,168.116,413.519,-672.037
6164299869,211.731,97.844,-854.427
6164350249,265.655,-88.267,-936.777
6164400850,469.578,-273.951,-1011.563
6164500658,447.252,-442.555,-875.167
6164550727,432.063,-521.977,-709.491
6164600387,285.602,-785.619,-711.504
6164700218,341.356,-766.465,-718.458
6164749995,238.815,-769.637,-563.579
6164850126,290.970,-797.880,-635.559
6164900841,147.254,-828.685,-649.162
6164950287,146.949,-780.739,-803.919
6165051135,-94.550,-746.335,-645.685
6165100767,-234.118,-747.738,-652.334
6165150879,-342.942,-573.461,-765.611
6165250626,-517.158,-458.781,-804.590
6165300061,-568.398,-388.387,-574.620
6165350528,-757.132,-338.184,-308.904
6165450756,-914.512,-273.341,-22.936
6165499727,-1046.089,-361.181,373.930
6165601083,-671.000,-344.711,696.010
