# STEVAL-MKI227KA (LSM6DSV16X)

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
6222650093,469.761,-199.653,953.674
6222750152,596.946,-452.803,767.685
6222800318,735.172,-593.469,585.417
6222849978,947.391,-645.197,268.888
6222950066,840.946,-534.177,-176.839
6222999844,753.045,-272.670,-501.542
6223100660,443.226,-100.528,-624.640
6223149583,304.573,-99.918,-888.526
6223200594,-89.243,-71.065,-1021.140
6223300224,162.016,-198.738,-1534.821
6223350144,-6.344,-22.143,-998.570
6223399897,1009.245,-107.421,-657.702
6223500751,866.810,-77.714,112.057
6223549879,948.855,-137.128,887.550
6223600268,1033.462,231.983,-56.730
6223700381,-485.011,586.515,1309.182
6223750188,54.412,268.522,958.737
6223850473,162.199,434.747,163.724
6223900026,860.283,575.657,-675.148
6223951360,684.359,683.688,-649.223
6224050583,229.787,704.184,-307.501
6224100900,244.488,744.322,-702.476
6224150228,-5.551,694.485,-295.789
6224250353,-191.113,617.015,-653.127
6224301083,-409.615,494.344,-667.157
6224350295,-339.160,153.537,-805.078
6224449794,-404.796,-91.256,-912.377
6224501245,-308.477,-360.266,-952.759
6224600163,-524.722,-533.689,-1040.050
6224650530,-497.333,-576.633,-1092.937
6224700284,-527.894,-570.106,-812.398
6224800528,160.674,-546.987,-1100.257
6224850517,-231.068,-273.829,-1360.178
6224900518,-92.110,39.894,-889.685
6225000401,-292.373,469.639,-718.580
6225050227,-40.626,626.958,-537.532
6225150286,342.942,608.475,-305.915
6225200807,705.648,574.071,-69.357
6225250548,856.806,490.440,237.839
6225349790,583.465,462.014,453.718
6225400196,659.776,368.440,685.579
6225450266,765.184,203.435,798.246
6225550610,506.117,-34.343,832.345
6225601254,337.391,-277.489,1042.002
6225650063,118.523,-265.777,1161.013
6225750910,432.124,-181.048,1022.970
6225801356,503.433,-176.351,1085.739
6225901497,430.782,-28.182,1036.390
6225950645,274.805,168.543,1051.213
6226000820,90.463,403.027,778.299
6226099605,-265.716,761.219,265.472
6226150916,-228.201,829.905,-80.642
6226200785,-62.891,802.150,-416.508
6226300674,20.740,706.502,-653.371
6226350257,6.649,544.303,-787.205
6226399939,2.379,381.311,-922.137
6226500043,41.419,227.042,-1042.673
6226550462,52.155,141.032,-1171.688
6226650011,68.869,225.517,-1078.175
6226700108,59.597,309.880,-904.020
6226750246,271.511,358.924,-735.538
6226851115,765.977,426.146,-607.255
6226900400,635.254,459.635,-747.494
6226949572,324.398,248.270,-942.145
6227050192,-163.907,202.337,-1320.650
6227099876,-222.467,251.320,-1094.523
6227150281,-248.636,539.484,-728.828
6227250399,-125.233,764.513,-237.656
6227300483,-106.750,854.549,61.549
6227400354,162.992,689.178,571.814
6227450134,-391.986,749.873,364.658
6227500292,-822.768,762.561,71.614
6227600287,-920.551,740.296,6.222
6227650054,-740.540,609.878,306.586
6227700207,-697.596,596.885,129.198
6227800230,-830.210,611.281,-341.905
6227850306,-982.649,651.175,-857.294
6227900458,-720.471,604.083,-649.101
6227999768,157.563,635.620,388.936
6228049848,265.289,782.020,380.945
6228149869,118.096,879.986,-100.772
6228200100,358.741,771.345,-393.267
6228250086,278.282,582.123,-811.178
6228349651,153.049,371.368,-1148.752
6228401711,-20.008,299.876,-1107.455
6228449808,-170.373,356.789,-999.119
6228550547,-345.443,459.147,-863.272
6228600287,-405.406,595.604,-620.614
6228700063,-496.052,596.824,-94.855
6228750314,-585.173,492.941,239.852
6228800464,-467.626,416.264,500.627
6228900615,-436.760,107.726,776.774
6228949618,-236.558,-198.311,791.353
6229000011,170.129,-738.100,742.553
6229100403,188.063,-1049.749,857.904
6229149625,223.260,-1166.991,793.793
6229200622,290.970,-961.604,649.833
6229300615,416.508,-810.629,556.991
6229350151,389.058,-647.881,777.811
6229449740,118.462,-293.959,1020.774
6229500523,274.500,-230.031,1191.696
6229550056,231.739,244.732,608.109
6229650572,-121.695,691.191,659.288
6229700463,-208.620,798.856,497.821
6229750411,21.411,706.380,467.748
6229850238,454.999,691.252,676.185
6229900294,-234.911,890.844,702.293
6229949775,214.476,768.173,481.229
6230050861,213.866,828.563,-316.224
6230101251,329.644,704.611,-835.761
6230199937,298.046,555.893,-1147.349
6230250422,-15.006,610.122,-661.118
6230300369,-137.860,610.488,184.098
6230400205,-148.779,354.227,793.793
6230450269,-106.811,84.607,1143.933
6230500102,-157.319,0.671,1330.471
6230600431,-22.570,22.753,1116.605
6230650118,118.645,44.957,1017.480
6230700205,102.053,52.948,1176.934
6230800411,213.500,275.415,764.391
6230849897,20.923,433.588,825.391
6230950282,-32.147,545.401,743.346
6231000037,-303.963,529.419,817.461
6231049929,-343.552,558.211,742.736
6231150340,-564.677,630.435,616.344
6231200240,-617.869,577.487,222.467
6231250354,-744.078,493.917,-244.976
6231350586,-917.501,523.624,-677.832
6231400501,-1042.002,497.821,-882.548
6231500754,-745.298,352.702,-613.843
6231550548,-916.769,230.580,144.570
6231600537,-1420.995,461.953,874.191
6231700318,-619.821,460.184,307.867
6231750051,391.559,705.282,-820.328
6231800410,110.532,779.458,-988.505
6231900337,-846.253,495.625,268.888
6231949964,-1262.944,582.855,840.031
6231999712,-668.316,573.278,496.723
6232100546,-39.040,474.641,310.002
6232150196,18.910,230.519,817.217
6232250262,-121.695,119.133,1206.580
6232300730,54.778,11.163,561.383
6232350594,801.296,-814.960,430.721
6232450791,488.488,-1390.922,1428.193
6232500660,447.984,-821.975,749.263
6232549999,713.578,-458.415,487.817
6232649744,825.208,-376.858,699.304
6232700263,686.677,26.108,614.636
6232750324,-373.625,359.107,282.064
6232849818,-202.276,-304.451,854.244
6232899696,-135.237,-572.363,941.779
6233000359,-281.942,-852.536,1161.318
6233050355,-125.477,-880.352,1091.900
6233100167,331.962,-539.911,786.107
6233199752,528.748,-116.693,548.512
6233250062,561.078,-22.082,566.385
6233299778,149.145,-109.068,808.494
6233400478,-492.270,-482.937,1307.840
6233450280,-527.040,-464.881,1110.566
6233500527,-723.582,-65.392,1099.342
6233601190,-580.171,318.786,865.285
6233650187,-267.363,552.294,431.148
6233750008,282.491,638.792,35.685
6233799713,830.332,624.884,-313.845
6233850081,743.224,526.918,-569.984
6233950354,310.185,438.285,-722.240
6234000438,-206.058,373.869,-842.288
6234050249,-308.050,248.270,-741.882
6234150331,-560.285,172.569,-418.216
6234200025,-233.020,-369.294,460.794
6234300112,-611.708,-1102.880,1198.284
6234349829,-757.864,-976.793,715.896
6234400417,-362.218,-993.690,767.502
6234499703,-458.781,-685.335,740.174
6234550143,-672.891,-523.624,689.971
6234600649,-851.804,-356.301,664.229
6234700380,-1227.686,-81.069,634.522
6234749683,-939.278,178.242,532.286
6234800402,-294.386,420.900,94.550
6234900424,666.852,546.438,-198.128
6234951220,919.331,533.323,-465.430
6235050580,554.673,668.499,-587.552
6235100629,400.587,806.664,-488.793
6235150475,400.831,777.506,-303.597
6235250275,603.900,642.940,-8.906
6235301116,483.120,500.810,617.503
6235349686,221.064,406.931,1087.935
6235450433,336.598,360.449,1057.313
6235500451,543.815,340.380,822.646
6235550078,-182.146,464.393,475.007
6235649845,-169.092,-1.220,1582.340
6235699757,151.341,191.906,797.026
6235800097,-29.768,165.493,1184.986
6235849853,184.098,286.456,850.584
6235899956,208.376,371.612,808.006
6236000568,135.115,379.908,1035.780
6236050196,626.104,223.382,968.985
6236100255,279.502,364.902,920.002
6236200508,321.653,483.852,828.746
6236250021,188.124,636.291,446.886
6236300080,38.125,757.681,351.970
6236399929,-456.585,853.085,445.788
6236450747,-756.522,711.565,598.654
6236550544,-584.563,635.254,15.189
6236599989,-458.171,401.624,-579.744
6236650667,-320.250,240.889,-1218.902
6236749826,-187.758,302.926,-1377.563
6236799928,47.702,429.684,-1262.151
6236850648,-161.650,565.409,-564.372
6236950666,-591.822,655.445,-173.301
6237000476,-797.697,615.002,188.063
