# STEVAL-MKI227KA (LSM6DSV16X)

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
3344401441,37.820,-242.719,-978.074
3344501290,-2.379,-326.716,-984.723
3344551094,-5.307,-311.954,-965.264
3344601116,-0.610,-273.768,-1016.870
3344701009,-8.967,-216.611,-954.040
3344751217,-5.978,-72.712,-1062.437
3344801164,42.090,23.912,-910.608
3344901227,49.471,213.805,-987.651
3344950998,106.384,321.714,-872.300
3345051102,117.791,450.546,-853.085
3345101066,118.645,485.133,-867.786
3345151503,122.183,439.505,-844.057
3345251680,127.124,428.220,-878.705
3345300678,126.392,331.657,-896.883
3345351114,121.268,213.134,-912.194
3345450822,98.698,75.091,-1013.027
3345500945,117.791,16.531,-989.298
3345550771,127.978,-54.046,-992.348
3345652811,134.078,-116.693,-966.728
3345701598,142.801,-128.527,-998.204
3345801604,155.916,-97.112,-981.978
3345851307,190.442,72.834,-1071.099
3345901589,137.128,40.504,-1001.315
3346001470,238.449,225.944,-876.326
3346051233,288.835,296.155,-832.345
3346101123,346.968,277.794,-836.676
3346200983,396.805,274.073,-869.738
3346251601,432.307,284.748,-858.941
3346301098,429.623,259.982,-826.550
3346401502,422.242,202.093,-877.668
3346450960,396.622,87.779,-905.057
3346551253,368.867,2.562,-865.834
3346601293,342.088,-100.406,-950.807
3346651747,230.641,-301.584,-843.935
3346750800,203.130,-237.168,-845.826
3346800767,139.873,-301.218,-994.605
3346851241,83.448,-313.418,-1026.386
3346950981,14.457,-307.440,-952.271
3347000840,4.453,-175.863,-950.563
3347101455,-29.829,-133.773,-996.191
3347150993,-42.029,-102.785,-941.169
3347202282,-94.977,-30.195,-901.214
3347301044,-221.003,-74.664,-1080.798
3347351377,-216.245,64.904,-1086.715
3347400868,-181.658,75.579,-1085.800
3347501164,-138.287,23.912,-1026.874
3347550919,-16.470,-73.749,-922.320
3347600914,138.592,-34.038,-954.833
3347701392,235.460,-3.416,-859.490
3347751576,330.620,27.938,-932.751
3347851339,358.680,12.444,-934.459
3347901061,388.082,64.843,-894.260
3347951438,397.842,95.465,-891.881
3348051422,433.649,136.884,-853.695
3348101153,461.892,127.612,-859.307
3348150946,495.930,153.415,-833.687
3348251074,484.035,162.931,-747.128
3348301582,482.022,239.364,-863.516
3348351588,353.861,175.985,-808.250
3348451440,312.869,240.584,-1001.986
3348501165,200.873,261.080,-965.935
3348601591,116.937,169.641,-924.516
3348651747,89.975,221.125,-964.166
3348701763,7.137,189.222,-975.451
3348801495,1.098,170.190,-973.377
3348851836,5.307,139.568,-1004.609
3348901141,29.402,80.642,-1047.187
3349001261,88.816,-17.995,-974.536
3349050979,175.070,-32.757,-946.720
3349100946,241.011,-63.257,-980.087
3349200808,302.194,-61.305,-933.422
3349251281,344.284,-45.567,-900.604
3349351294,357.582,-37.088,-859.673
3349401688,437.004,17.263,-964.532
3349451819,402.478,29.402,-901.641
3349551597,429.318,76.799,-914.268
3349602146,461.160,122.061,-848.937
3349650990,522.587,154.452,-793.427
3349751664,560.468,198.677,-774.395
3349800876,539.789,245.403,-742.919
3349901552,473.543,321.043,-782.325
