# STEVAL-MKI227KA (LSM6DSV16X)

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
3298501238,195.932,29.707,-969.717
3298601181,103.456,11.712,-929.579
3298651158,51.362,-68.625,-928.115
3298700918,2.989,-136.762,-1056.581
3298801486,-64.050,-179.584,-1035.536
3298851735,-63.989,-213.073,-916.159
3298951115,-125.111,-216.428,-1149.728
3299001028,-147.620,-176.473,-798.612
3299050960,-144.631,-135.786,-1055.727
3299151534,-181.353,-158.112,-933.178
3299201372,-217.343,-113.094,-947.147
3299251322,-241.743,-64.111,-1013.820
3299351123,-206.851,-46.177,-997.045
3299401832,-103.395,-18.788,-1000.888
3299450700,62.464,24.583,-930.738
3299551825,213.744,41.480,-950.990
3299600682,238.632,51.301,-912.499
3299701559,267.058,-3.660,-839.177
3299751651,254.309,-46.787,-930.555
3299800972,254.980,-108.824,-1130.757
3299901055,222.528,-55.632,-1043.283
3299951454,295.850,-4.209,-919.392
3300000871,370.514,73.566,-855.891
3300101741,421.083,98.698,-835.517
3300151129,408.883,48.434,-798.429
3300200990,367.281,-12.749,-897.188
3300250770,367.281,-12.749,-897.188
3300301675,301.096,-74.298,-1020.103
3300351342,315.797,-82.899,-1050.237
3300451038,379.115,-67.405,-931.287
3300501661,514.901,-34.709,-811.666
3300551498,611.830,13.664,-743.895
3300601757,611.830,13.664,-743.895
3300651181,675.270,34.953,-655.384
3300701075,694.973,41.846,-639.341
3300751696,612.745,50.447,-757.559
3300851601,505.019,38.674,-878.217
3300901230,416.752,42.761,-878.522
3300950996,337.086,33.428,-917.257
3301051195,218.685,7.930,-948.977
3301101630,125.355,-29.951,-971.852
3301200856,41.846,-65.758,-1013.820
3301200898,41.846,-65.758,-1013.820
3301250725,-16.470,-100.955,-993.690
3301301549,-44.347,-162.992,-934.764
3301401736,-117.791,-192.943,-949.160
3301451298,-151.158,-238.022,-1017.419
3301500877,-199.836,-272.609,-935.435
3301601297,-226.249,-274.378,-949.770
3301651106,-210.450,-259.799,-1018.334
3301751707,-168.238,-240.950,-972.767
3301801316,-82.228,-178.730,-931.653
3301850941,9.638,-127.002,-992.775
3301951134,107.482,-76.921,-975.512
3302001585,166.225,-11.651,-982.649
3302051744,217.709,72.102,-950.624
3302151120,246.623,140.239,-938.119
3302200980,250.588,183.000,-866.078
3302251228,249.185,137.616,-808.921
3302351444,187.331,138.165,-1000.339
3302401299,160.430,147.803,-1127.707
3302501092,143.350,48.556,-864.370
3302550998,148.047,5.673,-856.379
3302601461,76.677,-40.626,-981.551
3302701739,-4.392,-117.486,-1095.560
3302750778,-18.178,-168.116,-1013.454
3302801507,11.956,-169.641,-1023.946
3302901158,40.443,-134.749,-1075.796
3302951112,83.997,-88.877,-946.598
3303001322,134.810,-26.108,-927.932
3303100680,98.454,12.688,-923.113
3303150621,23.363,31.232,-921.771
3303201207,23.363,31.232,-921.771
3303251801,16.409,9.089,-1026.020
3303301090,-60.268,8.845,-1043.649
3303351178,-24.522,-37.271,-937.387
3303451162,-34.953,-50.508,-945.378
3303501138,-106.994,-59.475,-1024.983
3303550791,-194.529,-74.786,-1016.321
3303651643,-281.027,-77.104,-916.952
3303701081,-296.948,-74.237,-971.852
3303750590,-301.096,-60.024,-978.318
3303851798,-239.852,-52.033,-993.019
