# STEVAL-MKI227KA (LSM6DSV16X)

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
5860400534,-195.810,-205.814,960.140
5860450088,-170.495,-185.379,955.443
5860549707,-157.441,-179.950,991.250
5860600477,-162.443,-145.058,1023.824
5860651286,-174.521,-84.180,1045.906
5860750433,-99.064,-36.051,968.253
5860800338,-94.123,24.888,963.434
5860850291,-123.159,80.825,948.916
5860950759,-179.462,107.360,946.110
5861000338,-242.475,74.359,931.714
5861050555,-254.126,-19.520,906.216
5861151400,-192.821,-147.010,924.516
5861201078,-166.835,-273.585,927.017
5861300098,-183.244,-396.195,980.331
5861350636,-185.562,-445.910,899.567
5861401065,-182.390,-513.925,880.840
5861500485,-175.680,-566.080,834.297
5861550692,-203.435,-632.387,827.953
5861601426,-197.762,-618.296,766.526
5861700834,-194.224,-656.177,790.133
5861749732,-184.220,-629.093,777.018
5861800305,-135.725,-601.399,808.860
5861900623,-146.827,-564.372,832.955
5861949854,-121.146,-523.319,844.911
5862050445,-81.313,-502.518,885.842
5862101722,-56.547,-468.968,923.540
5862151550,-30.622,-414.922,966.850
5862249578,13.603,-333.487,985.882
5862299802,59.414,-229.787,961.970
5862349807,89.304,-147.254,929.152
5862451269,110.044,-99.430,965.020
5862500170,149.267,-84.485,971.425
5862549777,151.402,-71.736,995.581
5862650598,162.931,-77.775,995.703
5862700971,150.853,-62.342,977.586
5862799798,166.469,-52.399,989.664
5862851261,190.991,-48.861,1023.458
5862900546,196.298,-18.056,1003.450
5862999763,201.910,19.093,1000.278
5863051281,247.538,59.353,984.418
5863099681,266.692,119.011,939.705
5863200315,300.852,152.622,938.790
5863249878,341.234,182.390,889.014
5863350217,338.306,190.869,898.652
5863400339,274.622,178.303,920.124
5863450758,220.820,144.997,1010.587
5863549567,199.958,126.819,993.629
5863600251,153.903,123.708,986.736
5863649954,94.916,149.694,1002.535
5863750169,10.858,186.050,1052.311
5863800267,-31.964,241.133,950.136
5863851602,-68.320,260.897,967.399
5863950768,-99.247,304.573,915.305
5864000523,-177.693,370.575,954.223
5864100048,-269.559,430.965,959.103
5864150420,-289.811,529.968,824.537
5864199998,-253.333,622.505,689.544
5864299990,-249.673,712.175,611.891
5864350036,-213.195,759.023,580.415
5864400430,-207.522,822.646,515.633
5864499572,-197.152,852.658,462.075
5864550069,-198.738,870.531,412.116
5864600387,-188.673,888.587,390.156
5864700423,-187.453,900.909,380.274
5864750489,-179.401,901.275,353.068
5864849934,-177.205,926.285,302.560
5864900582,-182.512,922.991,306.403
5864950110,-207.461,872.727,370.758
5865049799,-222.833,842.471,500.322
5865099962,-240.279,733.830,605.608
5865151432,-259.738,635.803,702.842
5865250556,-259.128,559.980,768.295
5865300591,-253.516,490.562,836.737
5865350329,-248.636,391.010,876.753
5865450506,-246.623,280.844,935.008
5865500137,-242.048,204.289,955.687
5865600198,-218.563,123.220,986.736
5865650328,-186.050,55.693,996.679
5865700077,-143.838,-7.442,999.363
5865799924,-91.073,-87.962,1000.644
5865851108,-35.624,-149.633,1009.794
5865900275,32.757,-196.054,993.934
5866001173,89.548,-241.560,970.327
5866050214,128.161,-293.654,979.721
5866150215,174.582,-324.032,915.610
5866200004,218.502,-359.351,906.277
5866249950,267.729,-394.304,895.175
5866350407,345.992,-433.588,875.289
5866400599,369.172,-421.449,874.435
5866450028,374.540,-396.256,871.934
5866550406,343.674,-351.665,888.709
5866600597,329.827,-305.610,979.782
5866650099,273.524,-163.785,967.216
5866749926,211.548,-28.670,979.233
5866800480,176.839,66.551,959.957
5866900632,146.644,132.431,971.120
5866949564,152.012,164.944,951.905
5866999758,126.026,200.263,974.597
5867099878,114.558,239.608,998.021
5867150365,99.064,292.434,952.271
5867199877,97.356,354.898,922.808
5867299823,69.479,399.001,918.843
5867350169,68.625,427.000,890.783
5867400120,40.443,453.535,885.354
5867500489,53.619,473.482,871.446
5867550285,59.536,511.119,863.516
5867649848,19.581,541.192,851.865
5867700627,-7.686,549.061,827.770
5867750295,-40.748,562.786,814.777
5867850678,-59.170,583.038,806.908
5867900262,-118.157,589.016,808.494
5867950465,-122.671,598.532,796.721
5868049858,-136.579,618.418,775.920
5868099812,-161.833,632.753,737.978
5868151007,-190.076,657.092,732.854
5868251063,-196.054,674.843,718.824
5868300042,-200.995,723.399,701.683
5868399730,-206.912,721.813,662.643
5868450610,-232.898,726.510,636.413
5868500556,-239.730,752.557,603.229
5868600415,-264.557,763.232,582.794
5868650666,-299.571,773.053,555.527
5868699819,-344.589,786.961,519.476
5868800021,-315.919,812.337,487.451
5868850999,-263.337,816.851,471.225
5868949906,-271.267,844.301,479.704
5869000288,-262.178,845.094,480.924
5869050477,-223.077,836.432,468.419
5869149753,-235.948,869.738,452.864
5869199658,-162.199,866.688,453.535
5869250476,-132.858,863.516,483.974
5869350275,-128.893,850.279,482.876
5869400365,-172.447,845.033,494.405
5869449831,-162.138,842.044,514.291
5869549517,-99.491,825.147,552.721
5869600177,-45.628,813.862,570.350
5869699817,-2.379,817.461,569.557
5869750582,-28.487,826.672,562.359
5869799553,-5.612,817.156,559.370
5869900149,-21.106,840.397,545.340
5869949568,-0.427,831.735,554.978
5870000135,26.596,800.625,564.982
5870100207,12.139,736.941,616.771
5870149668,-155.428,800.503,610.549
5870200090,-203.801,786.290,564.860
5870300187,-201.117,751.581,643.672
5870350159,-253.760,716.750,671.854
5870450500,-287.249,681.370,686.738
5870500411,-305.183,641.476,693.570
5870550335,-321.348,619.760,707.905
5870650469,-323.788,576.511,735.416
5870700538,-354.715,544.059,765.855
5870750221,-350.567,500.871,779.824
5870849739,-375.028,457.256,816.668
5870900818,-388.082,399.550,826.245
5870950121,-390.949,337.330,826.062
5871050041,-401.563,243.878,874.679
5871100023,-432.978,177.571,892.125
5871200009,-441.396,131.455,863.882
5871249588,-461.526,73.871,884.500
5871299826,-489.098,32.208,877.546
5871400895,-523.685,-23.668,880.291
5871450193,-556.930,-47.885,864.431
5871500384,-579.561,-48.678,835.578
5871599996,-565.043,-69.296,853.207
5871651190,-492.087,-77.287,871.141
5871750451,-426.207,-41.053,893.528
5871800527,-330.681,-71.309,939.034
5871851178,-248.331,-99.735,956.236
5871950221,-195.078,-107.787,965.386
5872000586,-149.999,-127.246,1022.848
5872050619,-58.560,-107.604,996.923
5872149659,23.119,-102.175,988.444
5872200692,115.229,-111.874,973.011
5872250582,126.392,-146.888,1002.413
5872350360,178.120,-158.051,982.100
5872399848,227.347,-147.498,1019.615
5872500242,166.286,-95.953,986.431
5872549713,219.539,-87.657,957.700
5872599768,272.121,-125.050,975.512
5872700190,317.383,-99.735,957.212
5872749587,316.163,-64.294,962.641
5872799721,354.959,-21.045,930.677
5872901030,395.829,-24.522,936.472
5872950597,429.135,-30.012,921.161
5873000485,434.930,-19.459,929.945
5873100334,417.423,12.688,907.009
5873150462,415.532,53.924,918.599
5873250323,447.008,58.987,913.780
5873299701,434.137,78.934,919.209
5873350261,413.519,110.959,929.640
5873451037,380.091,144.387,919.514
5873500353,395.036,191.967,900.482
5873550469,380.335,241.804,899.262
5873650606,352.580,286.639,891.576
5873699718,363.072,319.762,865.102
5873750563,366.732,354.715,864.248
5873849738,294.386,367.159,872.788
5873900491,258.701,373.564,897.005
5873999887,247.477,366.732,902.251
5874050440,253.028,373.808,913.475
5874100177,235.765,383.934,918.904
5874200212,211.487,411.384,906.033
5874249856,152.439,451.156,861.930
5874300053,101.382,530.029,868.701
5874400807,88.511,552.904,807.274
5874450304,-6.466,579.378,775.432
5874549890,-88.938,609.146,752.801
5874600295,-148.962,581.635,755.119
5874650946,-270.047,503.982,878.400
5874749826,-339.465,479.765,784.460
5874799907,-473.543,432.002,728.157
5874850162,-565.897,352.397,904.630
5874950572,-490.257,343.186,762.195
5874999750,-493.490,318.542,826.245
5875051171,-447.435,269.010,797.575
5875150403,-427.549,180.682,909.571
5875199669,-357.216,92.232,914.695
5875300447,-306.281,6.954,955.077
5875350533,-191.906,-90.341,978.440
5875399960,-122.549,-172.691,995.581
5875499815,-36.417,-237.778,960.506
5875550246,34.404,-286.029,951.295
5875599897,90.158,-348.371,1001.132
5875700085,142.069,-339.770,958.859
5875750362,177.266,-302.194,921.649
5875800389,255.468,-311.039,994.910
5875900207,348.981,-262.422,922.442
5875950233,465.796,-215.452,828.075
5876051048,504.043,-194.773,827.587
5876100512,536.617,-178.303,836.676
5876149835,569.069,-150.487,816.668
5876249978,588.223,-119.072,809.165
5876300274,641.781,-97.356,768.356
5876350881,757.498,-77.043,645.807
5876450126,868.701,-70.577,520.696
5876500874,921.771,-45.628,436.272
5876550517,934.154,-37.454,369.599
5876649986,943.792,-33.672,329.766
5876700113,968.680,-22.753,277.855
5876799680,969.778,-15.250,197.030
5876850395,1002.230,-11.834,61.061
5876900182,978.745,-0.488,-68.564
5877000560,968.436,8.540,-158.600
5877049975,973.316,10.187,-282.735
5877100421,932.263,19.093,-340.929
5877199966,909.632,21.777,-447.740
5877249589,838.933,18.727,-481.290
5877350017,816.241,10.187,-574.742
5877401077,758.535,6.405,-641.598
5877450479,700.280,2.257,-697.352
5877550253,602.619,-2.013,-733.037
5877600945,511.912,-17.019,-836.676
5877650218,422.974,-40.565,-899.933
5877750417,321.897,-61.000,-946.232
5877799937,237.046,-96.929,-963.983
5877850521,156.038,-136.457,-985.455
5877950014,72.468,-211.060,-949.587
5878000312,41.663,-265.228,-968.802
5878099877,14.701,-316.285,-906.338
5878150134,-38.186,-401.990,-863.882
5878200428,-53.253,-505.202,-880.901
5878300325,-131.089,-642.635,-749.995
5878350162,-46.238,-709.064,-775.981
5878400124,-75.640,-758.901,-749.507
5878500425,-143.960,-690.398,-701.134
5878550141,-225.883,-668.987,-751.947
5878601250,-251.015,-561.139,-771.223
5878700171,-192.577,-482.815,-802.516
5878750194,-184.769,-429.562,-891.820
5878850097,-145.729,-369.843,-915.366
5878900880,-135.298,-311.039,-935.618
5878950193,-105.469,-264.679,-937.631
5879050276,-54.900,-219.173,-973.255
5879100143,-43.127,-172.996,-971.242
5879150480,-22.692,-119.987,-981.612
5879250559,20.984,-80.459,-980.575
5879300274,55.510,-33.428,-986.492
5879350096,48.373,0.854,-973.072
5879450351,50.081,32.574,-986.004
5879500699,50.264,48.617,-981.978
5879600129,74.115,55.754,-986.065
5879650418,74.969,61.976,-979.782
5879700116,71.004,62.647,-976.976
5879800610,61.610,66.856,-980.270
5879850512,63.257,79.605,-976.915
5879901371,67.344,80.825,-973.987
5880000745,57.828,78.629,-982.466
5880050538,58.560,81.984,-999.485
5880150697,91.500,77.531,-956.663
5880200324,86.925,90.280,-971.608
5880250321,81.191,94.184,-986.553
5880350226,75.579,98.698,-1005.768
5880400287,90.280,114.375,-964.288
5880450064,94.550,137.616,-989.847
5880550539,107.299,163.541,-1000.034
