acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
344.812,-29.903,918.300,-0.909,2.764,0.483
345.034,-30.880,925.108,-0.436,2.967,0.143
345.813,-29.335,934.595,0.095,3.045,-0.090
347.861,-24.852,942.459,0.617,2.921,-0.368
347.784,-26.207,943.455,0.932,2.736,-0.673
348.115,-27.907,943.250,1.075,2.651,-0.876
347.948,-24.653,945.101,1.118,2.662,-1.070
347.106,-19.458,946.738,0.996,2.663,-1.317
344.147,-13.282,951.670,0.722,2.604,-1.393
339.220,-8.910,957.315,0.208,2.522,-1.446
336.453,-6.930,963.524,-0.566,2.256,-1.494
333.279,-5.158,964.172,-1.263,1.836,-1.629
330.227,-3.531,963.113,-1.633,1.541,-1.898
328.910,-1.661,965.284,-2.040,1.373,-2.041
330.000,-0.000,967.000,-2.660,1.120,-2.030
333.462,-0.859,970.648,-3.325,0.914,-1.957
336.393,0.001,970.983,-3.937,1.002,-2.066
337.425,2.510,972.713,-4.226,1.110,-2.037
335.871,0.518,976.812,-4.553,1.138,-1.710
334.750,0.859,980.731,-4.934,1.226,-1.608
335.124,3.145,987.294,-4.854,1.256,-1.587
336.084,1.972,988.926,-4.676,1.181,-1.383
336.105,4.675,987.148,-4.315,0.999,-1.263
334.887,7.022,985.880,-3.653,0.709,-1.216
336.352,7.688,986.932,-2.996,0.326,-1.085
337.030,11.283,984.356,-2.316,-0.213,-1.022
337.287,11.636,978.172,-1.849,-0.857,-0.907
337.853,10.909,972.882,-1.496,-1.418,-0.720
335.638,9.602,962.297,-1.141,-1.891,-0.614
335.000,6.000,956.000,-0.840,-2.310,-0.490
335.920,1.692,952.945,-0.529,-2.570,-0.371
335.577,-0.841,945.767,-0.268,-2.611,-0.202
333.321,4.596,941.338,0.292,-2.533,-0.013
333.895,10.290,937.123,0.973,-2.542,0.187
336.704,8.553,929.922,1.414,-2.611,0.454
335.470,2.484,923.897,1.863,-2.564,0.672
335.142,-2.189,921.962,2.430,-2.362,0.772
338.668,-2.966,920.315,3.162,-2.178,0.707
342.470,-3.836,914.490,3.810,-2.119,0.681
343.291,-3.986,908.583,4.243,-1.976,0.765
342.402,-4.711,904.592,4.673,-1.764,0.750
341.051,-7.388,904.450,4.868,-1.613,0.845
338.296,-11.271,907.978,4.673,-1.383,0.998
339.438,-12.764,908.943,4.364,-1.078,0.791
341.000,-8.000,908.000,4.060,-0.910,0.560
339.289,-7.234,906.215,3.699,-0.793,0.499
337.053,-14.588,906.752,3.326,-0.660,0.439
333.555,-19.645,911.194,3.002,-0.536,0.308
333.532,-12.600,913.787,2.720,-0.260,-0.118
335.702,-1.885,916.041,2.351,-0.127,-0.405
337.344,-4.834,921.250,1.601,-0.124,-0.323
337.993,-11.103,925.155,0.474,0.089,-0.366
338.785,-6.541,925.081,-0.376,0.271,-0.736
342.423,-2.653,925.879,-0.903,0.429,-1.041
342.772,-5.777,932.651,-1.623,0.760,-0.991
340.724,-8.312,939.990,-2.201,1.106,-1.024
339.174,-12.565,945.016,-2.501,1.201,-1.021
337.646,-18.140,948.735,-2.550,1.195,-1.012
338.271,-14.932,948.920,-1.979,1.173,-1.309
341.000,-9.000,950.000,-1.260,0.910,-1.470
342.225,-11.267,954.256,-1.045,0.603,-1.467
339.667,-13.809,958.324,-1.109,0.306,-1.544
338.625,-9.059,959.083,-1.099,0.029,-1.848
339.302,-2.920,958.740,-0.957,-0.220,-2.182
340.633,1.795,958.304,-0.789,-0.693,-2.245
342.102,7.493,953.547,-0.771,-1.130,-2.349
340.864,14.489,948.777,-0.690,-1.423,-2.446
339.980,17.137,946.277,-0.687,-1.731,-2.196
340.802,14.138,941.322,-0.888,-1.880,-1.966
340.669,17.619,935.334,-0.900,-1.902,-1.984
338.836,25.551,928.408,-1.023,-1.813,-1.815
339.804,26.730,922.311,-1.324,-1.539,-1.413
341.102,25.961,917.111,-1.519,-1.241,-0.996
341.042,25.911,909.951,-1.617,-0.926,-0.653
341.000,25.000,906.000,-1.610,-0.490,-0.350
339.965,24.290,905.935,-1.660,0.060,0.013
